timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-14T00:00:00,39.929,0.997,280.386,318.622
2022-03-14T00:05:00,39.167,0.992,329.072,267.368
2022-03-14T00:10:00,39.78,1.004,396.899,382.053
2022-03-14T00:15:00,41.312,0.999,293.511,342.672
2022-03-14T00:20:00,44.756,0.98,1685.55,477.142
2022-03-14T00:25:00,41.29,0.996,1315.964,395.039
2022-03-14T00:30:00,43.706,1.005,1638.88,369.961
2022-03-14T00:35:00,38.015,0.996,1151.252,308.811
2022-03-14T00:40:00,38.595,0.995,1279.61,393.872
2022-03-14T00:45:00,36.605,1.004,664.171,267.787
2022-03-14T00:50:00,39.202,0.974,807.943,259.098
2022-03-14T00:55:00,37.425,0.998,417.64,312.973
2022-03-14T01:00:00,37.357,0.941,992.714,263.304
2022-03-14T01:05:00,47.565,0.995,1125.761,366.829
2022-03-14T01:10:00,47.857,1.003,1213.573,516.566
2022-03-14T01:20:00,52.642,0.997,1690.68,510.108
2022-03-14T01:25:00,47.615,0.963,1586.43,415.871
2022-03-14T01:30:00,46.472,1.001,562.922,439.297
2022-03-14T01:35:00,49.105,0.942,1979.552,479.447
2022-03-14T01:40:00,47.094,1.002,444.551,415.496
2022-03-14T01:45:00,49.485,1.004,573.103,486.437
2022-03-14T01:50:00,57.447,0.879,1769.822,588.206
2022-03-14T01:55:00,53.492,0.971,1084.625,434.375
2022-03-14T02:00:00,55.303,0.981,1426.276,506.066
2022-03-14T02:05:00,52.782,0.927,2037.794,437.692
2022-03-14T02:10:00,35.267,0.98,696.059,209.917
2022-03-14T02:15:00,31.359,0.941,1646.882,131.939
2022-03-14T02:20:00,23.851,0.989,482.998,97.199
2022-03-14T02:25:00,34.671,0.954,1822.856,155.077
2022-03-14T02:30:00,49.204,0.96,1386.404,372.084
2022-03-14T02:35:00,43.652,0.965,2744.209,448.923
2022-03-14T02:40:00,39.863,1.002,1431.247,233.329
2022-03-14T02:45:00,41.998,0.924,535.946,317.037
2022-03-14T02:50:00,41.63,0.991,900.264,336.798
2022-03-14T02:55:00,41.718,1.001,394.447,366.799
2022-03-14T03:00:00,43.194,0.999,870.032,425.615
2022-03-14T03:05:00,54.92,0.944,1974.128,553.333
2022-03-14T03:10:00,49.319,0.987,2065.544,411.188
2022-03-14T03:15:00,47.815,0.992,802.997,449.528
2022-03-14T03:20:00,50.143,0.957,1426.966,508.527
2022-03-14T03:25:00,49.789,0.986,857.777,465.25
2022-03-14T03:30:00,48.62,1.002,450.499,500.846
2022-03-14T03:35:00,57.785,0.935,824.677,501.897
2022-03-14T03:40:00,55.112,0.98,508.848,590.494
2022-03-14T03:45:00,57.201,0.936,917.436,433.516
2022-03-14T03:50:00,55.285,0.889,1326.161,581.438
2022-03-14T03:55:00,45.347,0.96,1383.181,277.191
2022-03-14T04:00:00,53.235,0.936,1587.026,544.005
2022-03-14T04:05:00,55.412,0.947,1646.907,602.54
2022-03-14T04:10:00,46.325,0.979,2972.677,580.36
2022-03-14T04:15:00,38.78,1.002,982.044,299.241
2022-03-14T04:20:00,42.978,0.995,272.924,387.281
2022-03-14T04:25:00,44.695,1.002,1542.648,362.564
2022-03-14T04:30:00,43.851,0.998,707.554,480.943
2022-03-14T04:35:00,44.284,0.986,459.97,377.9
2022-03-14T04:40:00,43.597,1.004,519.421,312.946
2022-03-14T04:45:00,43.52,0.946,640.66,273.77
2022-03-14T04:50:00,61.177,0.932,3132.199,680.0
2022-03-14T04:55:00,54.979,0.957,1225.151,613.571
2022-03-14T05:00:00,58.269,0.897,2236.609,696.638
2022-03-14T05:05:00,61.097,0.986,3173.318,799.07
2022-03-14T05:10:00,51.62,0.948,1176.137,485.305
2022-03-14T05:15:00,56.063,0.998,981.015,605.477
2022-03-14T05:20:00,60.468,0.964,2920.336,657.73
2022-03-14T05:25:00,53.404,0.98,1203.667,415.89
2022-03-14T05:30:00,29.745,0.949,1345.537,224.905
2022-03-14T05:35:00,38.043,0.981,1075.379,278.279
2022-03-14T05:40:00,38.232,0.916,1245.61,291.167
2022-03-14T05:45:00,54.847,0.928,4413.199,407.077
2022-03-14T05:50:00,37.006,0.969,1181.11,191.451
2022-03-14T05:55:00,47.948,0.988,1720.677,334.631
2022-03-14T06:00:00,56.854,0.955,2223.752,629.856
2022-03-14T06:05:00,57.124,0.963,2882.156,599.167
2022-03-14T06:10:00,49.727,0.946,1296.485,322.427
2022-03-14T06:15:00,49.531,0.977,1696.318,375.571
2022-03-14T06:20:00,52.801,0.929,1843.898,527.868
2022-03-14T06:25:00,54.247,1.003,1457.322,655.491
2022-03-14T06:30:00,51.673,0.999,836.719,589.061
2022-03-14T06:35:00,50.375,0.979,1556.787,531.632
2022-03-14T06:40:00,51.183,1.002,646.282,520.537
2022-03-14T06:45:00,53.029,0.881,926.323,445.2
2022-03-14T06:50:00,54.928,0.987,1549.107,521.391
