timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-29T00:00:00,49.254,0.994,815.297,536.912
2022-03-29T00:05:00,62.165,0.958,953.184,748.718
2022-03-29T00:10:00,61.065,0.994,508.039,769.006
2022-03-29T00:15:00,70.203,0.997,536.286,926.721
2022-03-29T00:20:00,72.286,0.943,2243.894,874.692
2022-03-29T00:25:00,70.259,1.005,599.212,882.793
2022-03-29T00:30:00,74.749,0.995,531.413,998.365
2022-03-29T00:35:00,66.391,0.958,387.393,664.758
2022-03-29T00:40:00,57.991,0.987,1342.695,493.92
2022-03-29T00:45:00,63.186,0.935,1401.664,544.855
2022-03-29T00:50:00,64.194,0.937,2763.268,702.382
2022-03-29T00:55:00,52.592,0.953,1243.729,421.203
2022-03-29T01:00:00,57.91,0.945,2865.366,511.742
2022-03-29T01:05:00,68.615,0.988,1013.054,812.004
2022-03-29T01:10:00,83.251,1.003,365.435,1170.048
2022-03-29T01:15:00,82.197,1.005,592.307,1006.086
2022-03-29T01:20:00,80.466,0.995,524.745,1062.371
2022-03-29T01:25:00,79.066,1.005,470.048,872.969
2022-03-29T01:30:00,85.379,1.003,509.691,1139.856
2022-03-29T01:35:00,85.47,0.749,770.017,821.117
2022-03-29T01:40:00,82.596,0.904,1567.606,864.79
2022-03-29T01:45:00,87.197,0.94,496.929,1203.482
2022-03-29T01:50:00,103.215,0.812,841.569,1586.112
2022-03-29T01:55:00,76.737,0.884,5254.244,830.019
2022-03-29T02:00:00,73.026,1.0,801.508,871.8
2022-03-29T02:05:00,60.525,0.95,417.653,461.423
2022-03-29T02:10:00,80.434,1.005,324.725,1055.568
2022-03-29T02:15:00,76.475,1.001,741.236,851.713
2022-03-29T02:20:00,84.979,0.984,1156.824,1096.068
2022-03-29T02:25:00,73.067,1.005,483.606,858.461
2022-03-29T02:30:00,71.755,0.909,4220.979,849.673
2022-03-29T02:35:00,65.357,0.886,2720.708,438.885
2022-03-29T02:40:00,48.885,0.985,2075.217,261.455
2022-03-29T02:45:00,30.103,0.998,397.582,106.758
2022-03-29T02:50:00,40.682,0.981,756.754,269.426
2022-03-29T02:55:00,37.089,0.984,817.893,193.215
2022-03-29T03:00:00,51.354,0.905,1422.068,300.019
2022-03-29T03:05:00,59.51,0.937,1224.035,412.276
2022-03-29T03:10:00,56.134,0.968,1308.289,470.84
2022-03-29T03:15:00,55.363,0.948,1967.006,778.043
2022-03-29T03:20:00,76.36,0.972,2147.517,1144.799
2022-03-29T03:25:00,82.077,1.004,1712.291,1233.747
2022-03-29T03:30:00,87.878,1.001,3579.043,1407.946
2022-03-29T03:35:00,74.49,0.936,2819.371,1160.438
2022-03-29T03:40:00,69.316,1.005,2729.354,679.858
2022-03-29T03:45:00,74.037,1.003,1445.709,1031.895
2022-03-29T03:50:00,72.997,0.989,1651.314,700.129
2022-03-29T03:55:00,71.488,0.956,935.632,806.15
2022-03-29T04:00:00,81.328,1.004,1184.3,1205.041
2022-03-29T04:05:00,83.673,0.95,1634.684,1138.848
2022-03-29T04:10:00,71.216,0.976,3333.985,952.283
2022-03-29T04:15:00,84.245,0.918,5600.105,1474.367
2022-03-29T04:20:00,84.246,0.961,2023.529,1130.618
2022-03-29T04:25:00,84.519,0.884,1619.658,1237.568
2022-03-29T04:30:00,77.061,1.004,2155.445,1188.658
2022-03-29T04:35:00,73.228,0.986,3282.91,763.614
2022-03-29T04:40:00,59.733,1.004,2416.658,597.788
2022-03-29T04:45:00,60.212,0.899,2429.126,455.713
2022-03-29T04:50:00,73.227,0.938,1636.423,780.75
2022-03-29T04:55:00,70.454,0.975,1012.883,1021.386
2022-03-29T05:00:00,74.958,1.005,2690.853,986.62
2022-03-29T05:05:00,59.064,0.887,2915.139,396.522
2022-03-29T05:10:00,57.251,0.933,979.326,699.033
2022-03-29T05:15:00,67.154,0.967,763.775,688.421
2022-03-29T05:20:00,68.599,0.996,2094.722,713.529
2022-03-29T05:25:00,70.038,0.983,466.767,844.463
2022-03-29T05:30:00,75.84,1.003,1074.649,933.531
2022-03-29T05:35:00,68.801,0.986,1905.434,644.732
2022-03-29T05:40:00,73.992,1.004,1125.659,890.572
2022-03-29T05:45:00,69.522,0.997,479.291,846.174
2022-03-29T05:50:00,74.668,0.993,545.287,825.688
2022-03-29T05:55:00,66.051,0.996,487.003,607.258
2022-03-29T06:00:00,69.666,0.975,412.239,677.476
2022-03-29T06:05:00,65.134,0.898,2790.487,1011.206
2022-03-29T06:10:00,51.246,0.989,2204.685,287.22
2022-03-29T06:15:00,59.34,0.929,4477.44,501.001
2022-03-29T06:20:00,54.937,0.998,4067.13,632.125
2022-03-29T06:25:00,52.561,0.889,2662.663,547.718
2022-03-29T06:30:00,55.196,0.894,3414.873,469.254
2022-03-29T06:35:00,59.199,0.917,4338.387,585.524
2022-03-29T06:40:00,52.726,0.951,1490.249,471.759
2022-03-29T06:45:00,56.062,0.817,2256.669,482.909
2022-03-29T06:50:00,52.181,0.991,1159.766,553.336
2022-03-29T06:55:00,54.901,0.979,1921.307,580.293
2022-03-29T07:00:00,57.038,0.966,1955.134,609.451
2022-03-29T07:05:00,59.658,0.948,1053.221,617.177
2022-03-29T23:15:00,30.212,0.989,317.535,248.725
2022-03-29T23:20:00,34.288,0.938,496.59,223.358
2022-03-29T23:25:00,39.302,0.977,335.928,368.418
2022-03-29T23:30:00,44.188,1.004,227.426,389.953
2022-03-29T23:35:00,46.013,0.998,725.587,447.966
2022-03-29T23:40:00,48.117,0.987,302.101,413.761
2022-03-29T23:45:00,50.701,1.002,308.122,491.716
2022-03-29T23:50:00,50.506,0.985,208.324,502.933
2022-03-29T23:55:00,47.606,0.957,163.239,436.653
