recorded_time,temperature,sensor_type
2022-04-04T00:00,-4.372510597930809,UNKNOWN
2022-04-04T00:01,-4.272510597930811,UNKNOWN
2022-04-04T00:02,-4.072510597930812,UNKNOWN
2022-04-04T00:03,-3.9725105979308104,UNKNOWN
2022-04-04T00:04,-3.6725105979308097,UNKNOWN
2022-04-04T00:05,-3.6725105979308097,UNKNOWN
2022-04-04T00:06,-3.6725105979308097,UNKNOWN
2022-04-04T00:07,-3.572510597930812,UNKNOWN
2022-04-04T00:08,-3.572510597930812,UNKNOWN
2022-04-04T00:09,-3.4725105979308104,UNKNOWN
2022-04-04T00:10,-3.572510597930812,UNKNOWN
2022-04-04T00:11,-3.572510597930812,UNKNOWN
2022-04-04T00:12,-3.272510597930811,UNKNOWN
2022-04-04T00:13,-2.9725105979308104,UNKNOWN
2022-04-04T00:14,-3.072510597930812,UNKNOWN
2022-04-04T00:15,-3.072510597930812,UNKNOWN
2022-04-04T00:16,-3.272510597930811,UNKNOWN
2022-04-04T00:17,-3.4725105979308104,UNKNOWN
2022-04-04T00:18,-3.572510597930812,UNKNOWN
2022-04-04T00:19,-3.4725105979308104,UNKNOWN
2022-04-04T00:20,-3.372510597930809,UNKNOWN
2022-04-04T00:21,-3.1725105979308097,UNKNOWN
2022-04-04T00:22,-3.272510597930811,UNKNOWN
2022-04-04T00:23,-3.272510597930811,UNKNOWN
2022-04-04T00:24,-3.272510597930811,UNKNOWN
2022-04-04T00:25,-3.4725105979308104,UNKNOWN
2022-04-04T00:26,-3.4725105979308104,UNKNOWN
2022-04-04T00:27,-3.4725105979308104,UNKNOWN
2022-04-04T00:28,-3.272510597930811,UNKNOWN
2022-04-04T00:29,-3.1725105979308097,UNKNOWN
2022-04-04T00:30,-2.9725105979308104,UNKNOWN
2022-04-04T00:31,-2.872510597930809,UNKNOWN
2022-04-04T00:32,-2.772510597930811,UNKNOWN
2022-04-04T00:33,-2.6725105979308097,UNKNOWN
2022-04-04T00:34,-2.872510597930809,UNKNOWN
2022-04-04T00:35,-2.9725105979308104,UNKNOWN
2022-04-04T00:36,-3.072510597930812,UNKNOWN
2022-04-04T00:37,-3.372510597930809,UNKNOWN
2022-04-04T00:38,-3.572510597930812,UNKNOWN
2022-04-04T00:39,-3.6725105979308097,UNKNOWN
2022-04-04T00:40,-3.772510597930811,UNKNOWN
2022-04-04T00:41,-3.772510597930811,UNKNOWN
2022-04-04T00:42,-3.772510597930811,UNKNOWN
2022-04-04T00:43,-3.772510597930811,UNKNOWN
2022-04-04T00:44,-3.9725105979308104,UNKNOWN
2022-04-04T00:45,-4.272510597930811,UNKNOWN
2022-04-04T00:46,-4.372510597930809,UNKNOWN
2022-04-04T00:47,-4.372510597930809,UNKNOWN
2022-04-04T00:48,-4.372510597930809,UNKNOWN
2022-04-04T00:49,-4.47251059793081,UNKNOWN
2022-04-04T00:50,-4.17251059793081,UNKNOWN
2022-04-04T00:51,-4.17251059793081,UNKNOWN
2022-04-04T00:52,-4.17251059793081,UNKNOWN
2022-04-04T00:53,-4.17251059793081,UNKNOWN
2022-04-04T00:54,-4.17251059793081,UNKNOWN
2022-04-04T00:55,-4.17251059793081,UNKNOWN
2022-04-04T00:56,-4.272510597930811,UNKNOWN
2022-04-04T00:57,-4.17251059793081,UNKNOWN
2022-04-04T00:58,-3.9725105979308104,UNKNOWN
2022-04-04T00:59,-3.872510597930809,UNKNOWN
2022-04-04T01:00,-3.6725105979308097,UNKNOWN
2022-04-04T01:01,-3.4725105979308104,UNKNOWN
2022-04-04T01:02,-3.1725105979308097,UNKNOWN
2022-04-04T01:03,-2.872510597930809,UNKNOWN
2022-04-04T01:04,-2.772510597930811,UNKNOWN
2022-04-04T01:05,-2.6725105979308097,UNKNOWN
2022-04-04T01:06,-2.572510597930812,UNKNOWN
2022-04-04T01:07,-2.572510597930812,UNKNOWN
2022-04-04T01:08,-2.372510597930809,UNKNOWN
2022-04-04T01:09,-2.372510597930809,UNKNOWN
2022-04-04T01:10,-2.272510597930811,UNKNOWN
2022-04-04T01:11,-2.272510597930811,UNKNOWN
2022-04-04T01:12,-2.4725105979308104,UNKNOWN
2022-04-04T01:13,-2.572510597930812,UNKNOWN
2022-04-04T01:14,-2.6725105979308097,UNKNOWN
2022-04-04T01:15,-2.772510597930811,UNKNOWN
2022-04-04T01:16,-2.872510597930809,UNKNOWN
2022-04-04T01:17,-2.872510597930809,UNKNOWN
2022-04-04T01:18,-2.872510597930809,UNKNOWN
2022-04-04T01:19,-2.9725105979308104,UNKNOWN
2022-04-04T01:20,-2.9725105979308104,UNKNOWN
2022-04-04T01:21,-3.072510597930812,UNKNOWN
2022-04-04T01:22,-3.1725105979308097,UNKNOWN
2022-04-04T01:23,-3.272510597930811,UNKNOWN
2022-04-04T01:24,-3.272510597930811,UNKNOWN
2022-04-04T01:25,-3.372510597930809,UNKNOWN
2022-04-04T01:26,-3.372510597930809,UNKNOWN
2022-04-04T01:27,-3.4725105979308104,UNKNOWN
2022-04-04T01:28,-3.4725105979308104,UNKNOWN
2022-04-04T01:29,-3.4725105979308104,UNKNOWN
2022-04-04T01:30,-3.4725105979308104,UNKNOWN
2022-04-04T01:31,-3.4725105979308104,UNKNOWN
2022-04-04T01:32,-3.4725105979308104,UNKNOWN
2022-04-04T01:33,-3.4725105979308104,UNKNOWN
2022-04-04T01:34,-3.572510597930812,UNKNOWN
2022-04-04T01:35,-3.572510597930812,UNKNOWN
2022-04-04T01:36,-3.572510597930812,UNKNOWN
2022-04-04T01:37,-3.6725105979308097,UNKNOWN
2022-04-04T01:38,-3.6725105979308097,UNKNOWN
2022-04-04T01:39,-3.772510597930811,UNKNOWN
2022-04-04T01:40,-3.772510597930811,UNKNOWN
2022-04-04T01:41,-3.772510597930811,UNKNOWN
2022-04-04T01:42,-3.572510597930812,UNKNOWN
2022-04-04T01:43,-3.4725105979308104,UNKNOWN
2022-04-04T01:44,-3.4725105979308104,UNKNOWN
2022-04-04T01:45,-3.372510597930809,UNKNOWN
2022-04-04T01:46,-3.6725105979308097,UNKNOWN
2022-04-04T01:47,-3.872510597930809,UNKNOWN
2022-04-04T01:48,-3.9725105979308104,UNKNOWN
2022-04-04T01:49,-4.072510597930812,UNKNOWN
2022-04-04T01:50,-3.9725105979308104,UNKNOWN
2022-04-04T01:51,-3.9725105979308104,UNKNOWN
2022-04-04T01:52,-4.17251059793081,UNKNOWN
2022-04-04T01:53,-4.17251059793081,UNKNOWN
2022-04-04T01:54,-4.072510597930812,UNKNOWN
2022-04-04T01:55,-3.9725105979308104,UNKNOWN
2022-04-04T01:56,-3.6725105979308097,UNKNOWN
