recorded_time,temperature,sensor_type
2022-04-02T00:00,-3.6725105979308097,UNKNOWN
2022-04-02T00:01,-3.6725105979308097,UNKNOWN
2022-04-02T00:02,-3.6725105979308097,UNKNOWN
2022-04-02T00:03,-3.6725105979308097,UNKNOWN
2022-04-02T00:04,-3.572510597930812,UNKNOWN
2022-04-02T00:05,-3.4725105979308104,UNKNOWN
2022-04-02T00:06,-3.272510597930811,UNKNOWN
2022-04-02T00:07,-3.1725105979308097,UNKNOWN
2022-04-02T00:08,-3.1725105979308097,UNKNOWN
2022-04-02T00:09,-3.072510597930812,UNKNOWN
2022-04-02T00:10,-3.072510597930812,UNKNOWN
2022-04-02T00:11,-3.072510597930812,UNKNOWN
2022-04-02T00:12,-3.1725105979308097,UNKNOWN
2022-04-02T00:13,-3.1725105979308097,UNKNOWN
2022-04-02T00:14,-3.1725105979308097,UNKNOWN
2022-04-02T00:15,-3.1725105979308097,UNKNOWN
2022-04-02T00:16,-3.072510597930812,UNKNOWN
2022-04-02T00:17,-3.072510597930812,UNKNOWN
2022-04-02T00:18,-3.072510597930812,UNKNOWN
2022-04-02T00:19,-3.072510597930812,UNKNOWN
2022-04-02T00:20,-3.072510597930812,UNKNOWN
2022-04-02T00:21,-3.1725105979308097,UNKNOWN
2022-04-02T00:22,-3.1725105979308097,UNKNOWN
2022-04-02T00:23,-3.1725105979308097,UNKNOWN
2022-04-02T00:24,-3.272510597930811,UNKNOWN
2022-04-02T00:25,-3.272510597930811,UNKNOWN
2022-04-02T00:26,-3.272510597930811,UNKNOWN
2022-04-02T00:27,-3.372510597930809,UNKNOWN
2022-04-02T00:28,-3.372510597930809,UNKNOWN
2022-04-02T00:29,-3.372510597930809,UNKNOWN
2022-04-02T00:30,-3.372510597930809,UNKNOWN
2022-04-02T00:31,-3.372510597930809,UNKNOWN
2022-04-02T00:32,-3.372510597930809,UNKNOWN
2022-04-02T00:33,-3.372510597930809,UNKNOWN
2022-04-02T00:34,-3.4725105979308104,UNKNOWN
2022-04-02T00:35,-3.4725105979308104,UNKNOWN
2022-04-02T00:36,-3.4725105979308104,UNKNOWN
2022-04-02T00:37,-3.4725105979308104,UNKNOWN
2022-04-02T00:38,-3.4725105979308104,UNKNOWN
2022-04-02T00:39,-3.572510597930812,UNKNOWN
2022-04-02T00:40,-3.772510597930811,UNKNOWN
2022-04-02T00:41,-3.872510597930809,UNKNOWN
2022-04-02T00:42,-3.9725105979308104,UNKNOWN
2022-04-02T00:43,-3.9725105979308104,UNKNOWN
2022-04-02T00:44,-4.072510597930812,UNKNOWN
2022-04-02T00:45,-4.072510597930812,UNKNOWN
2022-04-02T00:46,-4.072510597930812,UNKNOWN
2022-04-02T00:47,-3.9725105979308104,UNKNOWN
2022-04-02T00:48,-3.9725105979308104,UNKNOWN
2022-04-02T00:49,-3.872510597930809,UNKNOWN
