timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-21T00:00:00,50.764,0.998,727.438,622.62
2022-03-21T00:05:00,54.778,0.963,1188.737,594.07
2022-03-21T00:10:00,52.374,1.006,622.73,552.75
2022-03-21T00:15:00,54.083,1.0,533.619,549.336
2022-03-21T00:20:00,63.717,0.764,2425.415,937.474
2022-03-21T00:25:00,63.288,1.003,1198.828,753.787
2022-03-21T00:30:00,59.576,0.922,1712.976,408.114
2022-03-21T00:35:00,66.733,0.99,2428.52,732.686
2022-03-21T00:55:00,68.353,0.767,687.14,543.191
2022-03-21T01:05:00,62.786,0.816,940.689,528.416
2022-03-21T01:10:00,63.038,0.88,1941.743,569.803
2022-03-21T01:15:00,64.784,0.989,668.524,824.924
2022-03-21T01:20:00,63.534,0.925,1725.377,510.013
2022-03-21T01:25:00,43.925,0.983,2168.173,329.723
2022-03-21T01:30:00,30.341,0.938,842.002,166.056
2022-03-21T01:35:00,65.001,0.988,1556.964,913.045
2022-03-21T01:40:00,71.513,0.952,1263.558,1136.955
2022-03-21T01:45:00,67.402,0.975,910.154,817.444
2022-03-21T01:50:00,62.45,0.989,736.896,629.058
2022-03-21T01:55:00,69.599,1.005,717.715,885.099
2022-03-21T02:00:00,68.952,1.004,781.894,885.755
2022-03-21T02:05:00,72.028,0.99,628.487,839.796
2022-03-21T02:10:00,69.646,1.005,515.89,898.085
2022-03-21T02:15:00,68.118,1.0,1055.696,740.248
2022-03-21T02:20:00,81.293,0.928,5139.581,804.655
2022-03-21T02:25:00,71.095,0.998,1561.42,914.946
2022-03-21T02:30:00,40.178,0.989,1077.553,205.147
2022-03-21T02:35:00,74.695,0.925,1927.277,991.079
2022-03-21T02:40:00,79.957,0.981,1908.688,956.743
2022-03-21T02:45:00,74.736,0.941,5247.976,783.509
2022-03-21T02:50:00,67.724,0.952,1641.057,863.956
2022-03-21T02:55:00,83.114,0.978,2177.569,1344.638
2022-03-21T03:00:00,71.107,1.004,1851.88,1119.377
2022-03-21T03:05:00,67.81,0.99,1618.617,721.118
2022-03-21T03:10:00,70.444,0.995,930.723,888.583
2022-03-21T03:15:00,76.445,0.997,1519.673,913.335
2022-03-21T03:20:00,72.846,0.989,772.958,811.536
2022-03-21T03:25:00,78.683,1.004,1520.931,1287.665
2022-03-21T03:30:00,62.657,0.877,2365.895,471.544
2022-03-21T03:35:00,87.288,0.989,1005.763,1455.682
2022-03-21T03:40:00,76.175,1.004,599.647,1062.598
2022-03-21T03:45:00,81.598,0.913,1675.995,1101.798
2022-03-21T03:50:00,77.212,0.986,949.054,1071.249
2022-03-21T03:55:00,87.777,0.906,2368.908,1502.342
2022-03-21T04:00:00,82.089,0.925,2170.461,1253.485
2022-03-21T04:05:00,81.025,0.99,884.679,1217.08
2022-03-21T04:10:00,75.333,0.968,1479.563,839.256
2022-03-21T04:15:00,82.329,0.954,2940.111,887.475
2022-03-21T04:20:00,82.512,0.903,6112.826,768.415
2022-03-21T04:25:00,85.099,0.976,2287.693,1147.267
2022-03-21T04:30:00,53.004,0.962,4004.416,578.465
2022-03-21T04:35:00,63.964,0.924,2840.728,617.28
2022-03-21T04:40:00,66.832,0.983,1537.278,711.961
2022-03-21T04:45:00,37.455,0.982,554.026,157.328
2022-03-21T05:00:00,70.376,0.8,2292.203,925.05
2022-03-21T05:05:00,71.641,0.955,2243.579,833.905
2022-03-21T05:10:00,86.322,0.954,2031.085,971.551
2022-03-21T05:15:00,80.019,0.981,2133.706,1187.104
2022-03-21T05:20:00,79.508,0.989,1132.711,1047.77
2022-03-21T05:25:00,78.734,1.007,910.544,900.075
2022-03-21T05:30:00,79.88,0.985,514.372,1068.272
2022-03-21T05:35:00,85.181,0.956,1123.262,1153.668
2022-03-21T05:40:00,87.903,0.97,2248.653,975.927
2022-03-21T05:45:00,88.618,0.9,3159.217,1406.28
2022-03-21T05:50:00,86.367,0.964,891.35,1265.878
2022-03-21T05:55:00,81.614,1.002,752.498,1164.863
2022-03-21T06:00:00,94.733,0.956,1769.018,1231.026
2022-03-21T06:05:00,94.294,0.927,2598.685,1596.132
2022-03-21T06:10:00,86.094,1.004,4662.763,1326.471
2022-03-21T06:15:00,66.839,0.945,4045.009,544.955
2022-03-21T06:20:00,35.52,0.967,1497.565,216.803
2022-03-21T06:25:00,41.963,0.967,1460.035,202.56
2022-03-21T06:30:00,47.553,0.968,1274.904,296.369
2022-03-21T06:35:00,59.509,0.927,3513.103,555.729
2022-03-21T06:40:00,66.288,0.892,4046.26,657.071
2022-03-21T06:45:00,48.995,0.84,2202.174,272.827
2022-03-21T06:50:00,51.364,0.841,1133.2,470.3
2022-03-21T06:55:00,64.038,0.978,2094.219,854.972
2022-03-21T07:00:00,73.737,0.818,2398.435,913.749
