timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-09T00:00:00,54.79,1.003,1159.153,694.901
2022-03-09T00:05:00,53.609,0.854,1593.927,461.12
2022-03-09T00:10:00,46.233,1.001,852.029,474.205
2022-03-09T00:15:00,46.194,0.979,1500.624,461.174
2022-03-09T00:20:00,38.944,0.885,1043.503,264.49
2022-03-09T00:25:00,44.602,1.006,1457.181,498.83
2022-03-09T00:30:00,31.206,0.978,1131.231,171.312
2022-03-09T00:35:00,38.733,1.002,1907.566,322.675
2022-03-09T00:40:00,30.084,1.004,713.15,151.17
2022-03-09T00:45:00,38.793,0.999,1085.666,383.916
2022-03-09T00:50:00,46.393,1.006,304.178,557.401
2022-03-09T00:55:00,45.364,1.002,2379.777,516.261
2022-03-09T01:00:00,52.656,0.998,609.988,575.203
2022-03-09T01:05:00,50.875,1.004,1375.656,595.044
2022-03-09T01:10:00,49.117,1.003,562.431,452.659
2022-03-09T01:15:00,55.272,0.999,251.606,550.778
2022-03-09T01:20:00,59.661,1.006,415.27,764.759
2022-03-09T01:25:00,59.046,0.997,569.78,745.99
2022-03-09T01:30:00,59.309,0.948,493.12,793.472
2022-03-09T01:35:00,64.195,0.957,2301.39,699.147
2022-03-09T01:40:00,59.274,1.004,392.301,727.547
2022-03-09T01:45:00,61.504,0.934,3138.748,711.073
2022-03-09T01:50:00,60.917,0.935,847.741,756.015
2022-03-09T01:55:00,51.873,0.941,1930.827,564.21
2022-03-09T02:00:00,64.386,0.979,1948.782,773.593
2022-03-09T02:05:00,58.101,0.957,3786.78,618.981
2022-03-09T02:10:00,45.534,0.94,946.212,309.477
2022-03-09T02:15:00,61.357,0.997,619.589,940.703
2022-03-09T02:20:00,63.543,0.904,2504.292,1097.78
2022-03-09T02:25:00,67.229,1.004,1086.543,901.261
2022-03-09T02:30:00,66.023,1.003,488.473,817.308
2022-03-09T02:35:00,64.408,0.999,1204.954,819.168
2022-03-09T02:40:00,67.203,0.946,803.015,929.494
2022-03-09T02:45:00,65.399,0.921,1303.582,830.733
2022-03-09T02:50:00,62.879,0.933,2344.577,1017.655
2022-03-09T02:55:00,60.637,1.001,1176.2,880.087
2022-03-09T03:35:00,47.177,1.003,3229.494,380.5
2022-03-09T03:40:00,45.824,1.001,1663.755,228.305
2022-03-09T03:45:00,51.269,1.004,3093.098,370.812
2022-03-09T03:50:00,37.464,0.986,2107.165,222.928
2022-03-09T03:55:00,43.071,0.876,914.337,495.311
2022-03-09T04:00:00,55.242,0.97,921.288,854.024
2022-03-09T04:05:00,58.985,1.003,1445.135,785.9
2022-03-09T04:10:00,63.148,1.003,1465.934,1036.032
2022-03-09T04:15:00,71.743,1.0,1704.953,1119.029
2022-03-09T04:20:00,63.879,0.969,2045.324,863.509
2022-03-09T04:25:00,61.37,0.948,2299.903,509.341
2022-03-09T04:30:00,56.604,0.964,2236.011,634.023
2022-03-09T04:35:00,70.024,1.002,679.926,1137.212
2022-03-09T04:40:00,74.613,0.994,763.907,927.979
2022-03-09T04:45:00,70.507,1.004,897.996,962.826
2022-03-09T04:50:00,73.517,1.002,707.406,1175.637
2022-03-09T04:55:00,69.457,1.003,705.763,885.951
2022-03-09T05:00:00,75.511,0.918,1540.393,1019.639
2022-03-09T05:05:00,81.885,0.98,1184.42,1401.302
2022-03-09T05:10:00,84.983,0.998,1280.654,1378.869
2022-03-09T05:25:00,60.804,1.003,1182.02,558.531
2022-03-09T05:30:00,57.259,0.901,1647.168,620.322
2022-03-09T05:35:00,55.985,0.954,920.212,770.654
2022-03-09T05:40:00,55.241,0.913,1605.459,446.076
2022-03-09T05:45:00,59.021,0.985,3429.735,586.233
2022-03-09T05:50:00,49.595,0.965,5302.005,477.071
2022-03-09T06:15:00,58.852,0.967,1628.223,490.981
2022-03-09T06:20:00,62.591,0.977,913.213,776.788
2022-03-09T06:25:00,40.992,0.736,1546.428,277.074
2022-03-09T06:30:00,47.593,0.756,1687.215,345.158
2022-03-09T06:35:00,56.182,0.965,1262.148,1032.796
2022-03-09T23:10:00,25.289,0.746,452.043,95.442
2022-03-09T23:15:00,36.298,0.955,490.389,273.589
2022-03-09T23:20:00,43.231,0.989,965.701,397.561
2022-03-09T23:25:00,44.339,0.962,593.44,340.44
2022-03-09T23:30:00,47.223,1.006,249.069,430.019
2022-03-09T23:35:00,49.05,0.998,300.283,487.641
2022-03-09T23:40:00,45.805,1.004,302.634,380.725
2022-03-09T23:45:00,48.755,1.006,221.537,427.055
2022-03-09T23:50:00,49.1,0.984,453.346,370.148
2022-03-09T23:55:00,49.536,0.984,297.701,375.075
