timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-12T05:45:00,40.81,0.982,751.348,319.927
2022-03-12T05:50:00,57.616,0.774,1459.062,341.838
2022-03-12T05:55:00,62.456,1.003,715.685,940.605
2022-03-12T06:00:00,60.411,1.003,1084.787,691.866
2022-03-12T06:05:00,60.475,0.977,991.491,689.986
2022-03-12T06:10:00,60.675,0.963,2251.964,559.77
2022-03-12T06:15:00,60.992,1.006,662.82,597.57
2022-03-12T06:20:00,57.381,0.997,519.608,569.437
2022-03-12T06:25:00,58.154,1.0,439.49,591.592
2022-03-12T06:30:00,56.551,1.005,331.45,601.699
2022-03-12T06:35:00,53.606,1.004,448.657,586.262
2022-03-12T06:40:00,61.858,0.958,2332.438,688.635
2022-03-12T06:45:00,48.927,0.972,2686.009,543.175
2022-03-12T06:50:00,43.352,0.922,1468.995,259.481
2022-03-12T06:55:00,44.564,0.976,2711.313,297.032
2022-03-12T07:00:00,54.68,0.982,1375.445,689.817
2022-03-12T07:05:00,48.654,0.968,1265.134,410.283
2022-03-12T07:10:00,57.613,0.99,1510.567,710.249
2022-03-12T07:15:00,44.64,0.941,1172.616,322.12
2022-03-12T07:20:00,49.579,0.971,1699.879,494.059
2022-03-12T07:25:00,56.189,0.983,1158.081,682.133
2022-03-12T07:30:00,54.807,0.997,527.126,585.22
2022-03-12T07:35:00,49.444,0.983,445.353,464.463
2022-03-12T07:40:00,54.16,0.957,2326.808,586.844
2022-03-12T07:45:00,56.655,0.961,1534.383,659.132
2022-03-12T07:50:00,55.51,0.955,2052.542,504.192
2022-03-12T07:55:00,54.068,1.007,2160.367,528.479
2022-03-12T08:00:00,45.976,0.974,956.222,428.089
2022-03-12T08:05:00,55.579,0.999,1835.936,583.784
2022-03-12T08:10:00,45.421,0.937,2587.129,369.841
2022-03-12T08:15:00,33.428,0.927,3136.677,137.795
2022-03-12T08:20:00,28.257,0.899,2121.501,145.599
2022-03-12T08:25:00,51.215,1.004,3669.581,417.483
2022-03-12T08:30:00,26.963,0.966,1198.423,115.851
2022-03-12T08:35:00,34.641,0.934,955.135,202.648
2022-03-12T08:40:00,44.926,0.893,875.592,441.765
2022-03-12T08:45:00,40.95,0.952,1341.917,309.273
2022-03-12T08:50:00,48.776,0.984,1322.709,422.566
2022-03-12T08:55:00,48.578,1.003,972.217,461.609
2022-03-12T09:00:00,52.422,0.981,628.4,615.433
2022-03-12T09:05:00,56.599,0.961,3394.502,667.168
2022-03-12T09:10:00,45.218,0.969,6070.513,876.931
2022-03-12T09:15:00,44.535,0.95,1851.556,315.593
2022-03-12T09:20:00,51.668,0.998,992.809,465.993
2022-03-12T09:25:00,51.784,0.94,2045.517,527.069
2022-03-12T09:30:00,53.027,0.97,1025.031,445.036
2022-03-12T09:35:00,47.459,0.91,1893.315,514.212
2022-03-12T09:40:00,29.355,0.926,1190.999,164.522
