date_time,heart_zone_id,total_minutes
2022-05-03T14:32,FAT_BURN,1
2022-05-03T14:33,FAT_BURN,1
2022-05-03T14:38,FAT_BURN,1
2022-05-03T14:39,FAT_BURN,1
2022-05-03T14:42,FAT_BURN,1
2022-05-03T15:22,FAT_BURN,1
2022-05-03T20:20,FAT_BURN,1
2022-05-03T20:21,FAT_BURN,1
2022-05-04T16:25,FAT_BURN,1
2022-05-04T16:32,FAT_BURN,1
2022-05-04T16:33,FAT_BURN,1
2022-05-04T16:34,FAT_BURN,1
2022-05-04T16:35,FAT_BURN,1
2022-05-04T16:41,FAT_BURN,1
2022-05-04T16:42,FAT_BURN,1
2022-05-04T16:45,FAT_BURN,1
2022-05-04T17:00,FAT_BURN,1
2022-05-04T17:01,FAT_BURN,1
2022-05-04T17:04,FAT_BURN,1
2022-05-04T17:34,FAT_BURN,1
2022-05-04T17:35,FAT_BURN,1
2022-05-04T17:36,FAT_BURN,1
2022-05-04T17:37,FAT_BURN,1
2022-05-04T18:24,FAT_BURN,1
2022-05-05T10:28,FAT_BURN,1
2022-05-05T10:29,FAT_BURN,1
2022-05-05T10:30,FAT_BURN,1
2022-05-05T10:31,FAT_BURN,1
2022-05-05T11:00,FAT_BURN,1
2022-05-05T11:01,FAT_BURN,1
2022-05-05T11:02,FAT_BURN,1
2022-05-05T11:03,FAT_BURN,1
2022-05-05T15:31,FAT_BURN,1
2022-05-05T15:34,FAT_BURN,1
2022-05-05T15:35,FAT_BURN,1
2022-05-05T16:47,FAT_BURN,1
2022-05-05T17:38,FAT_BURN,1
2022-05-05T17:39,FAT_BURN,1
2022-05-05T17:40,FAT_BURN,1
2022-05-05T17:41,FAT_BURN,1
2022-05-05T17:42,FAT_BURN,1
2022-05-05T17:43,FAT_BURN,1
2022-05-06T14:31,FAT_BURN,1
2022-05-06T14:32,FAT_BURN,1
2022-05-06T14:33,FAT_BURN,1
2022-05-06T14:38,FAT_BURN,1
2022-05-06T14:39,FAT_BURN,1
2022-05-06T14:40,FAT_BURN,1
2022-05-06T14:41,FAT_BURN,1
2022-05-06T14:42,FAT_BURN,1
2022-05-07T13:56,FAT_BURN,1
2022-05-07T13:57,FAT_BURN,1
2022-05-07T13:58,FAT_BURN,1
2022-05-07T14:01,FAT_BURN,1
2022-05-08T14:10,PEAK,2
2022-05-08T14:11,PEAK,2
2022-05-08T14:15,PEAK,2
2022-05-09T14:30,FAT_BURN,1
2022-05-09T14:31,FAT_BURN,1
2022-05-09T14:34,FAT_BURN,1
2022-05-09T14:35,FAT_BURN,1
2022-05-09T14:36,FAT_BURN,1
2022-05-09T14:37,FAT_BURN,1
2022-05-09T14:38,FAT_BURN,1
2022-05-09T14:39,FAT_BURN,1
2022-05-10T08:27,FAT_BURN,1
2022-05-10T08:28,FAT_BURN,1
2022-05-10T09:57,FAT_BURN,1
2022-05-10T09:58,FAT_BURN,1
2022-05-10T10:00,FAT_BURN,1
2022-05-10T10:01,FAT_BURN,1
2022-05-10T10:02,FAT_BURN,1
2022-05-10T10:05,FAT_BURN,1
2022-05-10T10:07,FAT_BURN,1
2022-05-10T14:23,FAT_BURN,1
2022-05-10T15:18,FAT_BURN,1
2022-05-11T11:25,FAT_BURN,1
2022-05-11T11:29,FAT_BURN,1
2022-05-11T14:31,FAT_BURN,1
2022-05-11T14:32,FAT_BURN,1
2022-05-11T14:37,FAT_BURN,1
2022-05-11T14:42,FAT_BURN,1
2022-05-11T14:43,FAT_BURN,1
2022-05-11T14:44,FAT_BURN,1
2022-05-11T14:45,FAT_BURN,1
2022-05-11T15:13,FAT_BURN,1
2022-05-11T15:14,FAT_BURN,1
2022-05-11T15:15,FAT_BURN,1
2022-05-11T15:16,FAT_BURN,1
2022-05-11T15:17,FAT_BURN,1
2022-05-11T15:18,FAT_BURN,1
2022-05-12T08:24,FAT_BURN,1
2022-05-12T08:25,FAT_BURN,1
2022-05-12T08:26,FAT_BURN,1
2022-05-12T08:27,FAT_BURN,1
2022-05-12T08:28,FAT_BURN,1
2022-05-12T08:29,FAT_BURN,1
2022-05-12T08:56,FAT_BURN,1
2022-05-12T10:08,FAT_BURN,1
2022-05-12T10:51,FAT_BURN,1
2022-05-12T10:52,FAT_BURN,1
2022-05-12T10:58,FAT_BURN,1
2022-05-12T10:59,FAT_BURN,1
2022-05-12T11:00,FAT_BURN,1
2022-05-12T11:01,FAT_BURN,1
2022-05-12T11:02,FAT_BURN,1
2022-05-12T11:03,FAT_BURN,1
2022-05-12T11:04,FAT_BURN,1
2022-05-12T14:00,FAT_BURN,1
2022-05-12T14:01,FAT_BURN,1
2022-05-12T16:08,FAT_BURN,1
2022-05-12T16:18,FAT_BURN,1
2022-05-12T16:19,FAT_BURN,1
2022-05-12T16:20,FAT_BURN,1
2022-05-12T16:22,FAT_BURN,1
2022-05-12T17:41,FAT_BURN,1
2022-05-12T17:42,FAT_BURN,1
2022-05-12T17:46,FAT_BURN,1
2022-05-12T17:47,FAT_BURN,1
2022-05-12T17:48,FAT_BURN,1
2022-05-13T09:00,FAT_BURN,1
2022-05-13T09:01,FAT_BURN,1
2022-05-13T09:53,FAT_BURN,1
2022-05-13T09:54,FAT_BURN,1
2022-05-14T13:24,FAT_BURN,1
2022-05-14T20:54,FAT_BURN,1
2022-05-15T15:17,FAT_BURN,1
2022-05-16T08:25,FAT_BURN,1
2022-05-16T08:26,FAT_BURN,1
2022-05-16T08:27,FAT_BURN,1
2022-05-16T08:28,FAT_BURN,1
2022-05-16T10:04,FAT_BURN,1
2022-05-16T10:05,FAT_BURN,1
2022-05-16T10:06,FAT_BURN,1
2022-05-16T10:07,FAT_BURN,1
2022-05-16T10:08,FAT_BURN,1
2022-05-16T10:09,FAT_BURN,1
2022-05-16T10:10,FAT_BURN,1
2022-05-16T10:11,FAT_BURN,1
2022-05-16T10:12,FAT_BURN,1
2022-05-16T10:13,FAT_BURN,1
2022-05-16T10:14,FAT_BURN,1
2022-05-16T10:15,FAT_BURN,1
2022-05-16T10:36,FAT_BURN,1
2022-05-16T14:29,FAT_BURN,1
2022-05-16T14:30,FAT_BURN,1
2022-05-16T14:31,FAT_BURN,1
2022-05-16T14:32,FAT_BURN,1
2022-05-16T14:33,FAT_BURN,1
2022-05-16T14:34,FAT_BURN,1
2022-05-16T14:35,FAT_BURN,1
2022-05-16T14:36,FAT_BURN,1
2022-05-16T14:37,FAT_BURN,1
2022-05-16T14:38,FAT_BURN,1
2022-05-16T14:39,FAT_BURN,1
2022-05-16T14:41,FAT_BURN,1
2022-05-16T14:42,FAT_BURN,1
2022-05-16T16:12,FAT_BURN,1
2022-05-17T08:58,FAT_BURN,1
2022-05-17T10:00,FAT_BURN,1
2022-05-17T10:01,FAT_BURN,1
2022-05-17T10:02,FAT_BURN,1
2022-05-17T10:03,FAT_BURN,1
2022-05-17T10:04,FAT_BURN,1
2022-05-17T10:05,FAT_BURN,1
2022-05-17T10:06,FAT_BURN,1
2022-05-17T10:07,FAT_BURN,1
2022-05-17T10:10,FAT_BURN,1
2022-05-17T10:11,FAT_BURN,1
2022-05-17T10:12,FAT_BURN,1
2022-05-17T10:13,FAT_BURN,1
2022-05-17T10:24,FAT_BURN,1
2022-05-17T14:28,FAT_BURN,1
2022-05-17T14:29,FAT_BURN,1
2022-05-17T14:31,FAT_BURN,1
2022-05-17T14:32,FAT_BURN,1
2022-05-17T14:33,FAT_BURN,1
2022-05-17T14:34,FAT_BURN,1
2022-05-17T14:35,FAT_BURN,1
2022-05-17T14:36,FAT_BURN,1
2022-05-17T14:37,FAT_BURN,1
2022-05-17T15:16,FAT_BURN,1
2022-05-17T16:31,FAT_BURN,1
2022-05-17T16:36,FAT_BURN,1
2022-05-17T16:39,FAT_BURN,1
2022-05-17T16:40,FAT_BURN,1
2022-05-17T16:41,FAT_BURN,1
2022-05-17T16:48,FAT_BURN,1
2022-05-17T16:49,FAT_BURN,1
2022-05-18T09:57,FAT_BURN,1
2022-05-18T11:46,FAT_BURN,1
2022-05-18T11:48,FAT_BURN,1
2022-05-18T12:03,FAT_BURN,1
2022-05-18T12:12,FAT_BURN,1
2022-05-18T12:13,FAT_BURN,1
2022-05-18T12:14,FAT_BURN,1
2022-05-18T12:16,FAT_BURN,1
2022-05-18T12:17,FAT_BURN,1
2022-05-18T12:40,FAT_BURN,1
2022-05-18T12:44,FAT_BURN,1
2022-05-18T12:51,FAT_BURN,1
2022-05-18T12:56,FAT_BURN,1
2022-05-18T12:57,FAT_BURN,1
2022-05-18T13:02,FAT_BURN,1
2022-05-18T13:03,FAT_BURN,1
2022-05-18T13:10,FAT_BURN,1
2022-05-18T13:20,FAT_BURN,1
2022-05-18T13:29,FAT_BURN,1
2022-05-18T13:30,FAT_BURN,1
2022-05-18T13:31,FAT_BURN,1
2022-05-18T13:32,FAT_BURN,1
2022-05-18T13:37,FAT_BURN,1
2022-05-18T13:39,FAT_BURN,1
2022-05-18T13:40,FAT_BURN,1
2022-05-18T13:41,FAT_BURN,1
2022-05-18T13:44,FAT_BURN,1
2022-05-18T13:47,FAT_BURN,1
2022-05-18T13:48,FAT_BURN,1
2022-05-18T13:49,FAT_BURN,1
2022-05-18T13:51,FAT_BURN,1
2022-05-18T13:52,FAT_BURN,1
2022-05-18T13:53,FAT_BURN,1
2022-05-18T13:54,FAT_BURN,1
2022-05-18T13:56,FAT_BURN,1
2022-05-18T13:57,FAT_BURN,1
2022-05-18T13:58,FAT_BURN,1
2022-05-18T13:59,FAT_BURN,1
2022-05-18T14:00,FAT_BURN,1
2022-05-18T14:01,FAT_BURN,1
2022-05-18T14:02,FAT_BURN,1
2022-05-18T14:04,FAT_BURN,1
2022-05-18T14:05,FAT_BURN,1
2022-05-18T14:06,FAT_BURN,1
2022-05-18T14:08,FAT_BURN,1
2022-05-18T14:09,FAT_BURN,1
2022-05-18T14:10,FAT_BURN,1
2022-05-18T14:11,FAT_BURN,1
2022-05-18T14:12,FAT_BURN,1
2022-05-18T14:13,FAT_BURN,1
2022-05-18T14:14,FAT_BURN,1
2022-05-18T14:15,FAT_BURN,1
2022-05-18T14:16,FAT_BURN,1
2022-05-18T14:17,FAT_BURN,1
2022-05-18T14:18,FAT_BURN,1
2022-05-18T14:19,FAT_BURN,1
2022-05-18T14:20,FAT_BURN,1
2022-05-18T14:21,FAT_BURN,1
2022-05-18T14:22,FAT_BURN,1
2022-05-18T14:23,FAT_BURN,1
2022-05-18T14:24,FAT_BURN,1
2022-05-18T14:25,FAT_BURN,1
2022-05-18T14:28,FAT_BURN,1
2022-05-18T14:29,FAT_BURN,1
2022-05-18T14:30,FAT_BURN,1
2022-05-18T14:31,CARDIO,2
2022-05-18T14:32,FAT_BURN,1
2022-05-18T14:33,FAT_BURN,1
2022-05-18T14:34,FAT_BURN,1
2022-05-18T14:35,FAT_BURN,1
2022-05-18T14:36,FAT_BURN,1
2022-05-18T14:37,FAT_BURN,1
2022-05-18T14:38,CARDIO,2
2022-05-18T14:39,FAT_BURN,1
2022-05-18T14:41,FAT_BURN,1
2022-05-18T14:45,FAT_BURN,1
2022-05-18T14:46,FAT_BURN,1
2022-05-18T14:48,FAT_BURN,1
2022-05-18T14:49,FAT_BURN,1
2022-05-18T15:11,FAT_BURN,1
2022-05-18T15:12,FAT_BURN,1
2022-05-18T15:14,FAT_BURN,1
2022-05-18T15:15,FAT_BURN,1
2022-05-18T15:16,FAT_BURN,1
2022-05-18T15:17,FAT_BURN,1
2022-05-19T08:27,FAT_BURN,1
2022-05-19T09:43,FAT_BURN,1
2022-05-19T09:44,FAT_BURN,1
2022-05-19T09:45,FAT_BURN,1
2022-05-19T09:49,FAT_BURN,1
2022-05-19T09:50,FAT_BURN,1
2022-05-19T09:51,FAT_BURN,1
2022-05-19T09:52,FAT_BURN,1
2022-05-19T10:03,FAT_BURN,1
2022-05-19T10:05,FAT_BURN,1
2022-05-19T10:06,FAT_BURN,1
2022-05-19T10:07,FAT_BURN,1
2022-05-19T10:08,FAT_BURN,1
2022-05-19T10:09,FAT_BURN,1
2022-05-19T10:15,FAT_BURN,1
2022-05-19T10:17,FAT_BURN,1
2022-05-19T10:18,FAT_BURN,1
2022-05-19T10:24,FAT_BURN,1
2022-05-19T10:25,FAT_BURN,1
2022-05-19T10:44,FAT_BURN,1
2022-05-19T10:45,FAT_BURN,1
2022-05-19T10:47,FAT_BURN,1
2022-05-19T10:48,FAT_BURN,1
2022-05-19T11:21,FAT_BURN,1
2022-05-19T12:39,FAT_BURN,1
2022-05-19T12:46,FAT_BURN,1
2022-05-19T12:52,FAT_BURN,1
2022-05-19T14:39,FAT_BURN,1
2022-05-19T14:40,FAT_BURN,1
2022-05-19T14:41,FAT_BURN,1
2022-05-19T14:42,FAT_BURN,1
2022-05-19T14:44,FAT_BURN,1
2022-05-19T14:45,FAT_BURN,1
2022-05-19T14:46,FAT_BURN,1
2022-05-19T14:47,FAT_BURN,1
2022-05-19T14:48,FAT_BURN,1
2022-05-19T14:49,FAT_BURN,1
2022-05-19T14:51,FAT_BURN,1
2022-05-20T12:04,FAT_BURN,1
2022-05-20T12:05,FAT_BURN,1
2022-05-20T12:06,FAT_BURN,1
2022-05-20T12:08,FAT_BURN,1
2022-05-20T12:09,FAT_BURN,1
2022-05-20T14:37,FAT_BURN,1
2022-05-20T14:38,FAT_BURN,1
2022-05-20T14:39,FAT_BURN,1
2022-05-20T14:40,FAT_BURN,1
2022-05-20T14:41,FAT_BURN,1
2022-05-20T14:42,FAT_BURN,1
2022-05-20T14:43,FAT_BURN,1
2022-05-20T14:44,FAT_BURN,1
2022-05-20T14:45,FAT_BURN,1
2022-05-20T14:46,FAT_BURN,1
2022-05-20T14:47,FAT_BURN,1
2022-05-20T14:48,FAT_BURN,1
2022-05-20T14:49,FAT_BURN,1
2022-05-20T14:50,FAT_BURN,1
2022-05-20T14:51,FAT_BURN,1
2022-05-21T20:25,FAT_BURN,1
2022-05-21T20:26,FAT_BURN,1
2022-05-21T20:32,FAT_BURN,1
2022-05-21T20:33,FAT_BURN,1
2022-05-21T20:34,FAT_BURN,1
2022-05-21T23:46,FAT_BURN,1
2022-05-22T15:37,FAT_BURN,1
2022-05-22T15:38,FAT_BURN,1
2022-05-23T09:52,CARDIO,2
2022-05-23T09:53,CARDIO,2
2022-05-23T09:54,CARDIO,2
2022-05-23T09:55,CARDIO,2
2022-05-23T09:56,PEAK,2
2022-05-23T09:57,PEAK,2
2022-05-23T09:58,PEAK,2
2022-05-23T09:59,PEAK,2
2022-05-23T10:00,PEAK,2
2022-05-23T10:26,FAT_BURN,1
2022-05-23T10:49,FAT_BURN,1
2022-05-23T13:29,FAT_BURN,1
2022-05-23T14:03,FAT_BURN,1
2022-05-23T14:22,CARDIO,2
2022-05-23T14:23,FAT_BURN,1
2022-05-23T14:35,FAT_BURN,1
2022-05-23T14:51,FAT_BURN,1
2022-05-23T14:55,FAT_BURN,1
2022-05-23T14:56,FAT_BURN,1
2022-05-23T14:57,FAT_BURN,1
2022-05-23T15:02,FAT_BURN,1
2022-05-23T15:51,FAT_BURN,1
2022-05-23T15:52,FAT_BURN,1
2022-05-23T16:14,FAT_BURN,1
2022-05-23T16:37,FAT_BURN,1
2022-05-23T16:38,FAT_BURN,1
2022-05-23T16:40,FAT_BURN,1
2022-05-25T11:15,FAT_BURN,1
2022-05-25T14:09,FAT_BURN,1
2022-05-25T14:10,FAT_BURN,1
2022-05-25T14:11,FAT_BURN,1
2022-05-25T14:14,FAT_BURN,1
2022-05-25T14:15,FAT_BURN,1
2022-05-25T14:16,FAT_BURN,1
2022-05-25T14:19,FAT_BURN,1
2022-05-25T14:43,FAT_BURN,1
