date_time,heart_zone_id,total_minutes
2022-06-03T18:58,FAT_BURN,1
2022-06-05T12:33,FAT_BURN,1
2022-06-05T15:11,FAT_BURN,1
2022-06-05T15:40,FAT_BURN,1
2022-06-06T08:04,FAT_BURN,1
2022-06-06T08:05,CARDIO,2
2022-06-06T08:06,FAT_BURN,1
2022-06-06T08:25,FAT_BURN,1
2022-06-06T08:26,FAT_BURN,1
2022-06-06T08:27,FAT_BURN,1
2022-06-06T08:29,CARDIO,2
2022-06-06T08:31,FAT_BURN,1
2022-06-06T08:32,FAT_BURN,1
2022-06-06T08:33,CARDIO,2
2022-06-06T08:34,CARDIO,2
2022-06-06T08:35,CARDIO,2
2022-06-06T08:36,CARDIO,2
2022-06-06T08:37,FAT_BURN,1
2022-06-06T08:38,FAT_BURN,1
2022-06-06T08:39,FAT_BURN,1
2022-06-06T08:40,FAT_BURN,1
2022-06-06T08:41,FAT_BURN,1
2022-06-06T08:42,FAT_BURN,1
2022-06-06T08:43,FAT_BURN,1
2022-06-06T08:44,FAT_BURN,1
2022-06-06T08:45,FAT_BURN,1
2022-06-06T08:46,FAT_BURN,1
2022-06-06T08:47,FAT_BURN,1
2022-06-06T08:48,FAT_BURN,1
2022-06-06T08:49,FAT_BURN,1
2022-06-06T08:50,FAT_BURN,1
2022-06-06T08:51,FAT_BURN,1
2022-06-06T08:52,FAT_BURN,1
2022-06-06T08:53,FAT_BURN,1
2022-06-06T08:54,FAT_BURN,1
2022-06-06T08:55,FAT_BURN,1
2022-06-06T08:56,FAT_BURN,1
2022-06-06T08:57,FAT_BURN,1
2022-06-06T08:58,FAT_BURN,1
2022-06-06T08:59,FAT_BURN,1
2022-06-06T09:52,FAT_BURN,1
2022-06-06T09:55,FAT_BURN,1
2022-06-06T10:02,FAT_BURN,1
2022-06-06T10:03,FAT_BURN,1
2022-06-06T10:04,FAT_BURN,1
2022-06-06T10:06,FAT_BURN,1
2022-06-06T10:18,FAT_BURN,1
2022-06-06T10:19,FAT_BURN,1
2022-06-06T10:20,FAT_BURN,1
2022-06-06T10:21,FAT_BURN,1
2022-06-06T10:22,FAT_BURN,1
2022-06-06T10:23,FAT_BURN,1
2022-06-06T10:25,FAT_BURN,1
2022-06-06T10:26,FAT_BURN,1
2022-06-06T10:27,FAT_BURN,1
2022-06-06T10:42,FAT_BURN,1
2022-06-06T10:52,FAT_BURN,1
2022-06-06T10:53,FAT_BURN,1
2022-06-06T11:04,FAT_BURN,1
2022-06-06T11:05,FAT_BURN,1
2022-06-06T11:06,FAT_BURN,1
2022-06-06T11:10,FAT_BURN,1
2022-06-06T11:13,FAT_BURN,1
2022-06-06T11:14,FAT_BURN,1
2022-06-06T11:20,FAT_BURN,1
2022-06-06T12:14,FAT_BURN,1
2022-06-06T12:19,FAT_BURN,1
2022-06-06T12:20,FAT_BURN,1
2022-06-06T12:25,FAT_BURN,1
2022-06-06T12:31,FAT_BURN,1
2022-06-06T12:32,FAT_BURN,1
2022-06-06T12:33,FAT_BURN,1
2022-06-06T12:34,FAT_BURN,1
2022-06-06T12:35,FAT_BURN,1
2022-06-06T13:10,FAT_BURN,1
2022-06-06T13:21,FAT_BURN,1
2022-06-06T13:45,FAT_BURN,1
2022-06-06T13:53,FAT_BURN,1
2022-06-06T13:54,FAT_BURN,1
2022-06-06T13:56,FAT_BURN,1
2022-06-06T13:57,FAT_BURN,1
2022-06-06T13:58,FAT_BURN,1
2022-06-06T13:59,FAT_BURN,1
2022-06-06T14:00,FAT_BURN,1
2022-06-06T14:07,FAT_BURN,1
2022-06-06T14:09,FAT_BURN,1
2022-06-06T14:10,FAT_BURN,1
2022-06-06T14:11,FAT_BURN,1
2022-06-06T14:14,FAT_BURN,1
2022-06-06T14:16,FAT_BURN,1
2022-06-06T14:17,FAT_BURN,1
2022-06-06T14:22,FAT_BURN,1
2022-06-06T14:25,FAT_BURN,1
2022-06-06T14:32,FAT_BURN,1
2022-06-06T14:33,FAT_BURN,1
2022-06-06T14:34,FAT_BURN,1
2022-06-06T14:35,FAT_BURN,1
2022-06-06T14:36,FAT_BURN,1
2022-06-06T14:37,FAT_BURN,1
2022-06-06T14:38,FAT_BURN,1
2022-06-06T14:39,FAT_BURN,1
2022-06-06T14:40,FAT_BURN,1
2022-06-06T14:41,FAT_BURN,1
2022-06-06T14:42,FAT_BURN,1
2022-06-06T14:46,FAT_BURN,1
2022-06-06T14:48,FAT_BURN,1
2022-06-06T14:49,FAT_BURN,1
2022-06-06T14:51,FAT_BURN,1
2022-06-06T14:52,FAT_BURN,1
2022-06-06T14:53,FAT_BURN,1
2022-06-06T14:59,FAT_BURN,1
2022-06-06T15:00,FAT_BURN,1
2022-06-06T15:05,FAT_BURN,1
2022-06-06T15:34,FAT_BURN,1
2022-06-06T15:53,FAT_BURN,1
