timestamp,rmssd,coverage,low_frequency,high_frequency
2022-05-03T23:05:00,28.861,0.937,624.33,205.331
2022-05-03T23:10:00,37.074,0.928,1004.393,288.291
2022-05-03T23:15:00,34.849,0.999,1011.838,266.771
2022-05-03T23:20:00,40.454,0.967,978.097,380.302
2022-05-03T23:25:00,39.61,1.005,383.53,333.507
2022-05-03T23:30:00,44.942,1.001,516.029,394.962
2022-05-03T23:35:00,46.626,0.99,713.744,422.85
2022-05-03T23:40:00,52.427,1.005,716.091,568.423
2022-05-03T23:45:00,58.121,1.004,992.967,793.819
2022-05-03T23:50:00,52.597,0.998,743.892,572.439
2022-05-03T23:55:00,59.598,0.983,829.149,818.46
