timestamp,rmssd,coverage,low_frequency,high_frequency
2022-05-06T00:25:00,39.536,0.973,924.007,344.543
2022-05-06T00:30:00,43.672,0.98,738.471,455.379
2022-05-06T00:35:00,45.06,0.933,1232.274,366.525
2022-05-06T00:40:00,45.95,0.965,1187.797,362.577
2022-05-06T00:45:00,46.284,0.98,355.944,411.64
2022-05-06T00:50:00,48.302,1.006,318.299,414.75
2022-05-06T00:55:00,56.104,0.982,2062.439,720.637
2022-05-06T01:00:00,62.935,0.978,1463.088,754.31
2022-05-06T01:05:00,54.011,1.002,669.336,513.36
2022-05-06T01:10:00,58.629,0.998,470.764,624.44
2022-05-06T01:15:00,59.644,0.995,294.722,613.074
2022-05-06T01:20:00,61.967,0.966,552.618,613.351
2022-05-06T01:25:00,58.769,0.987,1815.62,664.108
2022-05-06T01:30:00,54.387,0.986,1922.29,547.836
2022-05-06T01:35:00,47.143,0.969,1853.916,400.839
2022-05-06T01:40:00,58.786,0.982,1823.088,945.28
2022-05-06T01:45:00,51.076,0.991,600.205,503.075
2022-05-06T01:50:00,53.838,0.901,519.053,611.866
2022-05-06T01:55:00,62.564,0.952,2255.194,735.298
2022-05-06T02:00:00,55.474,0.988,366.401,500.071
2022-05-06T02:05:00,51.343,1.006,393.733,449.837
2022-05-06T02:10:00,59.132,1.001,940.351,549.164
2022-05-06T02:15:00,62.266,0.985,614.145,588.463
2022-05-06T02:20:00,67.164,0.998,395.573,662.717
2022-05-06T02:25:00,68.662,1.002,352.075,826.116
2022-05-06T02:30:00,69.503,0.988,744.552,797.013
2022-05-06T02:35:00,71.787,1.006,405.876,928.227
2022-05-06T02:40:00,70.943,1.002,625.054,986.692
2022-05-06T02:45:00,74.102,0.99,558.399,973.228
2022-05-06T02:50:00,74.477,0.961,3460.159,1005.816
2022-05-06T02:55:00,68.856,0.956,1254.186,711.263
2022-05-06T03:00:00,55.202,0.99,968.879,517.739
2022-05-06T03:05:00,55.41,0.973,1694.318,533.931
2022-05-06T03:10:00,58.67,0.96,2499.585,720.449
2022-05-06T03:15:00,65.313,0.981,1932.161,933.16
2022-05-06T03:20:00,71.525,0.916,3039.091,760.931
2022-05-06T03:25:00,71.075,0.954,587.993,932.596
2022-05-06T03:30:00,72.795,0.985,855.636,897.506
2022-05-06T03:35:00,65.314,1.004,1442.567,821.313
2022-05-06T03:40:00,63.954,0.987,544.094,799.407
2022-05-06T03:45:00,68.648,0.989,604.545,777.029
2022-05-06T03:50:00,69.762,0.971,1197.944,1028.135
2022-05-06T03:55:00,82.029,0.953,3587.462,1409.094
2022-05-06T04:00:00,75.819,0.988,1789.335,1055.519
2022-05-06T04:05:00,91.171,1.007,3333.514,1639.084
2022-05-06T04:10:00,83.486,0.994,3050.142,1364.889
2022-05-06T04:15:00,82.815,0.947,3692.802,1191.117
2022-05-06T04:20:00,61.523,0.935,923.116,650.318
2022-05-06T04:25:00,53.129,0.903,1728.62,324.403
2022-05-06T04:30:00,60.374,1.001,2672.935,883.524
2022-05-06T04:35:00,69.009,0.942,2356.036,520.7
2022-05-06T04:40:00,64.397,0.912,2085.372,714.24
2022-05-06T04:45:00,59.098,0.919,791.716,535.039
2022-05-06T04:50:00,57.114,0.944,1548.574,732.444
2022-05-06T04:55:00,61.932,0.93,1945.443,410.957
2022-05-06T05:00:00,61.979,0.98,859.678,713.918
2022-05-06T05:05:00,50.717,0.978,3253.823,477.989
2022-05-06T05:10:00,43.773,0.987,2114.276,268.84
2022-05-06T05:15:00,50.627,0.954,823.312,344.199
2022-05-06T05:20:00,54.173,0.931,1775.573,614.854
2022-05-06T05:25:00,58.693,0.984,1740.119,398.419
2022-05-06T05:30:00,54.38,1.004,2949.008,966.98
2022-05-06T05:35:00,60.45,1.002,1930.208,696.614
2022-05-06T05:40:00,67.379,1.006,2312.304,669.96
2022-05-06T05:45:00,52.822,0.961,1967.454,509.633
2022-05-06T05:50:00,56.865,1.001,724.597,695.888
2022-05-06T05:55:00,56.079,0.998,403.419,593.307
2022-05-06T06:00:00,60.46,1.002,400.601,682.621
2022-05-06T06:05:00,64.737,1.005,542.11,740.833
2022-05-06T06:10:00,68.423,0.964,1209.875,982.065
2022-05-06T06:15:00,63.512,0.976,1776.055,777.292
2022-05-06T06:20:00,59.677,1.0,1406.946,737.648
2022-05-06T06:25:00,66.781,0.938,4267.131,976.851
2022-05-06T06:30:00,63.065,1.003,2524.919,721.77
2022-05-06T06:35:00,48.549,0.915,1987.697,246.377
2022-05-06T06:40:00,50.351,0.905,1923.867,355.305
2022-05-06T06:45:00,60.092,0.934,1904.789,482.434
2022-05-06T06:50:00,43.23,0.876,1425.271,359.934
2022-05-06T06:55:00,58.624,0.909,1678.391,785.744
2022-05-06T07:00:00,53.87,0.97,1621.615,436.594
2022-05-06T07:05:00,45.341,0.918,2575.548,315.896
2022-05-06T07:10:00,61.567,0.968,2080.285,676.271
2022-05-06T07:15:00,43.503,0.862,2632.805,404.394
2022-05-06T07:20:00,53.921,0.989,999.799,651.151
2022-05-06T07:25:00,51.849,1.0,517.68,554.757
2022-05-06T07:30:00,36.024,0.86,1913.838,203.763
2022-05-06T07:35:00,33.774,0.756,1153.313,298.093
