timestamp,rmssd,coverage,low_frequency,high_frequency
2022-04-17T01:30:00,27.982,0.944,910.328,154.451
2022-04-17T01:35:00,31.83,0.988,389.747,269.843
2022-04-17T01:40:00,32.516,1.0,232.162,253.959
2022-04-17T01:45:00,40.237,0.996,386.216,414.05
2022-04-17T01:50:00,42.83,0.937,735.443,320.566
2022-04-17T01:55:00,35.708,0.998,410.149,268.093
2022-04-17T02:00:00,41.029,1.001,870.911,388.772
2022-04-17T02:05:00,35.67,1.002,957.533,283.185
2022-04-17T02:10:00,38.994,0.99,181.853,300.18
2022-04-17T02:15:00,40.759,1.003,361.919,358.05
2022-04-17T02:20:00,38.399,1.003,305.322,280.374
2022-04-17T02:25:00,41.979,1.0,397.803,337.322
2022-04-17T02:55:00,32.433,0.929,622.114,215.136
2022-04-17T03:00:00,47.053,0.966,999.338,421.927
2022-04-17T03:05:00,50.764,1.003,1308.014,506.365
2022-04-17T03:10:00,46.442,0.999,506.054,383.199
2022-04-17T03:15:00,48.087,1.004,382.62,425.128
2022-04-17T03:20:00,50.22,1.005,748.352,438.236
2022-04-17T03:25:00,46.03,1.0,436.525,394.629
2022-04-17T03:30:00,50.351,1.003,269.689,422.559
2022-04-17T03:35:00,48.373,1.004,395.747,411.798
2022-04-17T03:40:00,56.858,0.971,1009.313,575.885
2022-04-17T03:45:00,54.909,1.005,561.166,540.107
2022-04-17T03:50:00,59.6,0.929,1928.828,762.293
2022-04-17T03:55:00,59.126,0.936,1632.421,510.307
2022-04-17T04:00:00,45.087,0.982,1467.369,249.495
2022-04-17T04:05:00,58.286,0.932,2532.05,665.043
2022-04-17T04:10:00,49.806,0.97,1344.303,474.101
2022-04-17T04:15:00,48.856,1.004,267.604,464.81
2022-04-17T04:20:00,59.087,1.001,1173.288,736.04
2022-04-17T04:25:00,65.377,0.872,994.655,719.033
2022-04-17T04:30:00,57.456,0.996,851.23,693.927
2022-04-17T04:35:00,55.664,1.004,1170.512,662.14
2022-04-17T04:40:00,58.167,0.999,407.482,681.482
2022-04-17T04:45:00,60.354,0.947,1455.896,939.179
2022-04-17T04:50:00,56.753,1.001,1301.586,643.012
2022-04-17T04:55:00,51.556,0.999,1268.312,464.579
2022-04-17T05:00:00,55.866,0.945,1434.572,578.824
2022-04-17T05:05:00,58.639,1.001,1493.895,639.946
2022-04-17T05:10:00,54.126,0.965,2337.059,435.142
2022-04-17T05:15:00,35.987,0.936,1025.506,171.608
2022-04-17T05:20:00,40.197,1.003,921.383,230.149
2022-04-17T05:25:00,52.682,0.943,2419.418,408.649
2022-04-17T05:30:00,42.847,0.956,1695.835,385.011
2022-04-17T05:35:00,31.593,0.899,443.537,299.394
2022-04-17T05:45:00,30.508,0.871,824.052,179.238
2022-04-17T05:50:00,33.746,0.844,1952.441,223.029
2022-04-17T06:05:00,37.303,0.986,746.417,327.826
2022-04-17T06:10:00,46.726,0.949,1062.865,572.297
2022-04-17T06:15:00,49.278,1.002,1919.326,502.039
2022-04-17T06:20:00,48.201,0.963,1122.198,394.27
2022-04-17T06:25:00,50.41,0.969,844.87,565.463
2022-04-17T07:10:00,42.157,0.871,1322.872,432.71
2022-04-17T07:15:00,47.604,0.983,480.609,298.216
2022-04-17T07:20:00,58.506,0.987,940.786,629.411
2022-04-17T07:25:00,55.8,0.999,2189.151,675.098
2022-04-17T07:30:00,54.886,0.948,694.109,738.19
2022-04-17T07:35:00,52.259,0.987,1315.329,656.449
2022-04-17T07:40:00,51.288,0.998,518.367,547.206
2022-04-17T07:45:00,52.883,0.988,523.264,470.074
2022-04-17T07:50:00,51.891,0.984,514.811,478.202
2022-04-17T07:55:00,49.284,0.979,561.157,419.218
2022-04-17T08:00:00,46.852,0.983,622.518,388.576
2022-04-17T08:05:00,49.043,0.969,647.477,344.528
2022-04-17T08:10:00,54.845,0.919,1316.714,578.506
2022-04-17T08:15:00,52.664,0.949,1429.209,327.11
2022-04-17T08:20:00,47.972,0.932,1783.33,399.983
2022-04-17T08:25:00,51.652,0.885,1213.878,407.35
2022-04-17T08:30:00,49.813,0.946,1547.185,469.796
2022-04-17T08:35:00,39.354,0.985,1222.998,420.006
2022-04-17T08:40:00,43.156,1.004,2497.253,491.037
2022-04-17T08:45:00,47.573,0.956,2505.391,410.517
2022-04-17T08:50:00,53.006,0.937,3088.216,429.277
2022-04-17T08:55:00,57.479,0.952,1678.189,444.535
2022-04-17T09:00:00,59.791,0.968,4205.737,461.378
2022-04-17T09:05:00,53.486,1.004,3391.638,477.185
2022-04-17T09:10:00,49.841,0.998,2227.792,493.755
2022-04-17T09:15:00,56.819,0.991,2752.272,470.128
2022-04-17T09:20:00,57.828,1.002,1549.879,816.648
2022-04-17T09:25:00,60.956,1.001,1964.616,653.994
2022-04-17T09:30:00,66.555,0.988,1914.533,904.21
2022-04-17T09:35:00,56.24,1.003,379.541,513.509
2022-04-17T09:40:00,52.854,1.003,1844.671,522.74
2022-04-17T09:45:00,59.239,1.001,750.433,608.817
2022-04-17T09:50:00,53.433,0.968,1465.494,470.791
2022-04-17T09:55:00,62.574,0.996,1850.557,783.958
2022-04-17T10:10:00,60.951,0.938,2941.707,447.614
2022-04-17T10:15:00,62.332,0.977,2554.86,812.153
2022-04-17T10:20:00,52.191,0.935,2112.118,391.239
2022-04-17T10:25:00,50.499,0.987,2164.71,404.268
2022-04-17T10:30:00,48.503,0.992,2093.73,330.122
2022-04-17T10:35:00,48.002,0.995,1235.413,521.743
2022-04-17T10:40:00,51.929,0.932,1278.129,597.178
2022-04-17T10:45:00,45.367,0.969,1574.831,327.775
2022-04-17T11:00:00,34.573,0.935,1050.294,400.782
2022-04-17T11:05:00,33.192,0.894,1512.368,260.705
2022-04-17T11:10:00,33.46,0.834,941.05,167.973
2022-04-17T11:15:00,34.259,0.83,864.528,244.705
