timestamp,rmssd,coverage,low_frequency,high_frequency
2022-05-09T00:55:00,22.828,0.95,651.753,224.191
2022-05-09T01:00:00,28.673,0.961,1316.972,238.044
2022-05-09T01:05:00,27.577,0.982,560.309,194.66
2022-05-09T01:10:00,26.675,0.928,423.719,263.435
2022-05-09T01:15:00,25.943,1.002,487.104,182.612
2022-05-09T01:20:00,28.671,0.852,503.139,180.198
2022-05-09T01:25:00,35.983,0.991,437.08,368.796
2022-05-09T01:30:00,44.575,1.004,382.43,381.02
2022-05-09T01:35:00,49.167,0.998,284.07,524.049
2022-05-09T01:40:00,47.399,0.997,269.903,457.333
2022-05-09T01:45:00,51.994,1.004,195.08,473.513
2022-05-09T01:50:00,52.475,1.001,279.848,510.234
2022-05-09T01:55:00,50.768,0.989,152.116,508.994
2022-05-09T02:00:00,51.166,1.004,300.924,536.803
2022-05-09T02:05:00,54.206,0.997,400.505,581.81
2022-05-09T02:10:00,54.713,0.972,406.766,641.303
2022-05-09T02:15:00,59.172,0.953,860.9,695.09
2022-05-09T02:20:00,57.561,0.986,872.591,540.927
2022-05-09T02:25:00,53.435,0.978,646.689,761.397
2022-05-09T02:30:00,57.481,0.983,992.486,548.864
2022-05-09T02:35:00,54.522,0.955,2305.769,458.308
2022-05-09T02:40:00,53.57,0.989,586.256,605.689
2022-05-09T02:45:00,59.065,1.005,968.436,775.636
2022-05-09T02:50:00,58.966,0.969,1550.966,671.885
2022-05-09T02:55:00,52.422,0.997,379.132,549.864
2022-05-09T03:00:00,55.016,1.003,395.679,554.232
2022-05-09T03:05:00,57.476,1.004,300.174,645.09
2022-05-09T03:10:00,53.085,0.953,3194.117,473.514
2022-05-09T03:15:00,57.767,0.957,2194.111,657.835
2022-05-09T03:20:00,61.483,0.948,546.667,730.814
2022-05-09T03:25:00,59.036,0.99,596.357,586.194
2022-05-09T03:30:00,59.428,1.006,511.299,695.71
2022-05-09T03:35:00,54.15,0.939,1246.289,759.475
2022-05-09T03:40:00,57.533,0.972,927.33,565.665
2022-05-09T03:45:00,60.919,0.945,1275.874,820.769
2022-05-09T03:50:00,55.928,0.977,976.64,580.32
2022-05-09T03:55:00,56.801,0.952,1081.627,590.633
2022-05-09T04:00:00,53.156,1.004,784.977,572.282
2022-05-09T04:05:00,53.411,0.999,1310.989,613.52
2022-05-09T04:10:00,61.284,0.824,1359.468,807.098
2022-05-09T04:15:00,55.523,0.973,770.033,774.932
2022-05-09T04:20:00,61.597,1.003,1005.681,640.028
2022-05-09T04:25:00,63.046,0.995,999.217,740.1
2022-05-09T04:30:00,63.624,1.005,650.681,644.885
2022-05-09T04:35:00,60.815,0.939,2726.402,620.667
2022-05-09T04:40:00,59.975,0.94,2759.357,599.979
2022-05-09T04:45:00,64.875,1.005,1530.597,867.807
2022-05-09T04:50:00,57.081,1.003,847.087,616.851
2022-05-09T04:55:00,44.423,0.938,1474.009,240.898
2022-05-09T05:00:00,36.476,0.948,2595.318,222.315
2022-05-09T05:05:00,41.96,0.939,458.785,313.751
2022-05-09T05:10:00,34.931,0.956,938.965,185.079
2022-05-09T05:15:00,41.165,1.002,1480.79,317.98
2022-05-09T05:20:00,48.416,0.885,2111.088,392.054
2022-05-09T05:25:00,57.39,0.985,832.081,697.123
2022-05-09T05:30:00,60.691,0.997,982.041,823.201
2022-05-09T05:35:00,66.39,0.988,1014.652,940.642
2022-05-09T05:40:00,71.418,0.945,977.101,1093.042
2022-05-09T05:45:00,68.224,0.966,587.228,814.956
2022-05-09T05:50:00,59.337,0.967,754.459,603.393
2022-05-09T05:55:00,64.567,0.934,1564.477,694.002
2022-05-09T06:00:00,59.161,0.948,1018.305,631.808
2022-05-09T06:05:00,67.028,0.982,664.499,674.335
2022-05-09T06:10:00,61.889,0.929,787.727,710.72
2022-05-09T06:15:00,61.75,0.98,1443.42,594.515
2022-05-09T06:25:00,57.757,0.966,2804.063,698.601
2022-05-09T06:30:00,64.098,0.991,1146.078,497.083
2022-05-09T06:35:00,39.086,0.994,1416.029,265.249
2022-05-09T06:40:00,46.813,0.973,2634.545,339.822
2022-05-09T06:45:00,46.946,0.989,957.42,373.809
2022-05-09T06:50:00,38.477,1.002,1035.86,245.086
2022-05-09T06:55:00,32.85,0.993,407.743,153.03
2022-05-09T07:00:00,42.053,0.996,1083.046,271.441
2022-05-09T07:05:00,47.09,0.901,442.582,308.709
2022-05-09T07:10:00,59.914,0.984,4792.592,647.915
2022-05-09T07:15:00,52.441,0.856,1706.488,300.849
2022-05-09T07:20:00,43.296,0.947,1366.636,404.189
2022-05-09T07:25:00,60.972,0.984,1596.251,741.432
2022-05-09T07:30:00,49.934,0.767,3334.94,467.839
