timestamp,rmssd,coverage,low_frequency,high_frequency
2022-05-02T01:50:00,27.376,0.795,837.41,175.939
2022-05-02T01:55:00,30.669,0.961,1165.87,165.97
2022-05-02T02:00:00,34.063,0.932,1041.176,206.503
2022-05-02T02:05:00,35.64,0.97,628.988,222.919
2022-05-02T02:10:00,38.08,1.005,949.465,363.589
2022-05-02T02:15:00,39.801,0.946,1881.747,354.807
2022-05-02T02:20:00,41.239,0.995,371.319,327.081
2022-05-02T02:25:00,42.343,0.982,845.538,428.501
2022-05-02T02:30:00,45.097,0.957,1044.678,379.977
2022-05-02T02:35:00,44.938,0.997,381.76,427.52
2022-05-02T02:40:00,42.373,1.003,475.866,383.248
2022-05-02T02:45:00,48.457,0.985,931.003,488.027
2022-05-02T02:50:00,42.448,0.989,252.466,341.34
2022-05-02T02:55:00,46.453,1.004,453.183,403.088
2022-05-02T03:00:00,46.729,0.999,319.708,385.197
2022-05-02T03:05:00,49.992,0.993,384.839,510.768
2022-05-02T03:10:00,48.739,0.932,317.776,436.162
2022-05-02T03:15:00,50.236,0.984,2493.731,435.78
2022-05-02T03:20:00,48.655,0.954,1066.267,402.181
2022-05-02T03:25:00,48.025,0.989,2124.686,465.112
2022-05-02T03:30:00,45.198,0.938,1873.687,290.546
2022-05-02T03:35:00,44.633,0.988,1678.673,424.994
2022-05-02T03:40:00,48.763,1.003,328.983,423.967
2022-05-02T03:45:00,49.072,0.991,398.297,414.101
2022-05-02T03:50:00,52.195,0.962,654.147,523.271
2022-05-02T03:55:00,49.492,0.997,409.02,500.535
2022-05-02T04:00:00,50.702,0.956,382.644,424.138
2022-05-02T04:05:00,50.996,0.897,674.299,431.017
2022-05-02T04:10:00,56.684,0.929,900.979,570.385
2022-05-02T04:15:00,56.529,0.879,2072.738,585.545
2022-05-02T04:20:00,56.576,0.857,2329.501,368.398
2022-05-02T04:25:00,57.463,0.935,1539.091,619.603
2022-05-02T04:30:00,52.412,0.961,1011.066,541.955
2022-05-02T04:35:00,49.024,0.935,948.767,440.325
2022-05-02T04:40:00,62.626,0.958,2233.478,534.627
2022-05-02T04:45:00,56.383,0.945,2179.353,586.615
2022-05-02T04:50:00,41.797,0.94,999.669,299.439
2022-05-02T04:55:00,30.994,0.956,956.742,156.287
2022-05-02T05:00:00,31.882,0.921,2265.296,167.087
2022-05-02T05:05:00,37.897,0.981,1911.824,252.713
2022-05-02T05:10:00,22.986,0.989,897.949,71.167
2022-05-02T05:15:00,49.286,0.858,3233.765,239.545
2022-05-02T05:20:00,39.973,0.971,950.94,278.484
2022-05-02T05:25:00,48.592,0.989,982.689,327.156
2022-05-02T05:30:00,56.173,0.919,1817.102,571.794
2022-05-02T05:35:00,41.216,0.914,1099.892,278.864
2022-05-02T05:40:00,48.924,0.95,2016.754,457.336
2022-05-02T05:45:00,54.95,0.99,2957.116,913.795
2022-05-02T05:50:00,53.014,0.93,5095.197,828.083
2022-05-02T05:55:00,57.969,0.942,645.537,578.491
2022-05-02T06:00:00,55.862,0.931,595.476,533.467
2022-05-02T06:05:00,63.04,0.934,827.902,639.732
2022-05-02T06:10:00,64.068,0.929,1501.576,923.576
2022-05-02T06:15:00,62.072,0.958,540.126,627.407
2022-05-02T06:20:00,68.253,0.941,1930.469,834.492
2022-05-02T06:25:00,56.57,0.995,1247.076,493.149
2022-05-02T06:30:00,66.244,0.922,1181.935,843.461
2022-05-02T06:35:00,62.892,1.0,1121.472,725.894
2022-05-02T06:40:00,70.026,0.94,2160.105,716.113
2022-05-02T06:45:00,50.149,1.006,994.709,271.338
2022-05-02T06:50:00,55.922,0.825,3972.542,460.595
2022-05-02T06:55:00,53.215,0.773,1448.117,432.759
2022-05-02T07:00:00,53.635,1.002,1177.894,653.707
2022-05-02T07:05:00,51.778,0.999,1368.462,477.911
2022-05-02T07:10:00,45.187,0.838,1957.891,371.089
2022-05-02T07:15:00,56.962,0.933,1654.994,689.068
2022-05-02T07:20:00,58.699,0.913,3107.58,597.201
