timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-22T01:55:00,31.733,0.793,740.701,233.238
2022-03-22T02:00:00,31.374,0.925,540.852,193.08
2022-03-22T02:05:00,33.784,0.925,443.837,192.165
2022-03-22T02:10:00,40.165,0.985,604.194,325.459
2022-03-22T02:15:00,49.261,0.932,787.195,490.478
2022-03-22T02:20:00,53.301,0.977,260.886,686.543
2022-03-22T02:25:00,47.484,0.999,428.028,483.818
2022-03-22T02:30:00,54.723,0.982,670.373,595.922
2022-03-22T02:35:00,52.041,1.001,540.757,556.224
2022-03-22T02:40:00,54.257,0.998,437.712,551.706
2022-03-22T02:45:00,49.552,1.004,366.601,514.318
2022-03-22T02:50:00,54.951,0.989,657.617,458.789
2022-03-22T02:55:00,66.315,0.996,2143.639,860.583
2022-03-22T03:00:00,62.073,0.989,1458.415,809.917
2022-03-22T03:05:00,63.976,0.979,1205.394,887.517
2022-03-22T03:10:00,62.82,0.996,2359.875,629.351
2022-03-22T03:15:00,59.152,1.003,1887.233,698.774
2022-03-22T03:20:00,69.562,0.997,1909.912,999.455
2022-03-22T03:25:00,56.712,0.997,1663.346,743.301
2022-03-22T03:30:00,59.027,1.002,825.048,550.084
2022-03-22T03:35:00,62.618,1.004,1026.496,558.815
2022-03-22T03:40:00,63.584,1.001,411.552,678.496
2022-03-22T03:45:00,68.452,1.001,524.013,746.217
2022-03-22T03:50:00,71.843,0.998,827.369,951.464
2022-03-22T03:55:00,75.012,1.007,741.186,1084.133
2022-03-22T04:00:00,77.832,0.908,5537.565,804.383
2022-03-22T04:05:00,71.751,0.986,2103.537,958.456
2022-03-22T04:10:00,69.535,0.984,1920.556,788.7
2022-03-22T04:15:00,63.795,0.991,4458.898,662.34
2022-03-22T04:20:00,66.168,0.977,5849.238,688.827
2022-03-22T04:25:00,79.723,0.968,5874.504,988.613
2022-03-22T04:30:00,81.354,1.002,1462.62,1184.011
2022-03-22T04:35:00,71.365,1.005,1881.937,906.16
2022-03-22T04:40:00,59.061,0.989,3095.295,656.462
2022-03-22T04:45:00,36.538,0.998,2687.033,231.083
2022-03-22T04:50:00,63.774,0.932,3703.501,873.107
2022-03-22T04:55:00,62.993,0.982,1785.598,565.28
2022-03-22T05:00:00,75.982,0.983,1236.806,1460.949
2022-03-22T05:05:00,74.37,1.004,1204.866,1259.321
2022-03-22T05:10:00,48.685,0.83,1582.829,335.873
2022-03-22T05:15:00,49.706,1.003,677.651,538.422
2022-03-22T05:20:00,52.551,1.003,389.75,562.98
2022-03-22T05:25:00,48.989,1.001,813.092,445.847
2022-03-22T05:30:00,50.958,0.986,787.314,495.628
2022-03-22T05:35:00,47.848,1.003,578.086,392.285
2022-03-22T05:40:00,48.92,1.001,487.927,411.07
2022-03-22T05:45:00,47.421,0.996,685.499,416.895
2022-03-22T05:50:00,45.431,1.003,528.359,382.937
2022-03-22T05:55:00,55.524,0.94,2061.702,388.331
2022-03-22T06:00:00,43.615,0.942,2432.947,206.819
2022-03-22T06:05:00,29.45,0.981,1322.149,62.326
2022-03-22T06:10:00,47.953,1.002,2408.249,332.665
2022-03-22T06:15:00,31.901,0.94,2212.558,145.51
2022-03-22T06:20:00,42.708,0.932,1964.902,221.386
2022-03-22T06:25:00,54.104,0.925,2161.712,549.619
2022-03-22T06:30:00,59.976,0.92,2285.074,543.9
2022-03-22T06:35:00,53.311,0.954,1046.407,407.213
2022-03-22T06:40:00,41.192,0.991,1802.337,360.984
2022-03-22T06:45:00,50.063,0.908,2022.265,370.069
2022-03-22T06:50:00,49.602,0.98,1432.209,345.858
2022-03-22T06:55:00,50.339,0.96,1718.898,486.056
2022-03-22T07:00:00,47.498,0.981,1143.695,374.18
2022-03-22T07:05:00,48.195,0.99,1031.593,519.922
2022-03-22T07:10:00,51.681,0.952,1527.986,579.762
2022-03-22T07:15:00,55.406,0.882,2226.399,594.838
2022-03-22T07:20:00,54.267,0.857,2085.731,542.642
2022-03-22T07:25:00,60.377,0.991,2221.792,883.326
2022-03-22T07:30:00,49.784,0.844,1929.44,497.689
2022-03-22T07:35:00,42.239,0.961,2211.368,435.905
2022-03-22T22:50:00,31.268,0.819,1107.835,254.313
2022-03-22T22:55:00,37.567,0.954,1278.235,312.214
2022-03-22T23:00:00,43.875,1.005,952.951,358.755
2022-03-22T23:05:00,47.736,0.984,1197.62,495.112
2022-03-22T23:10:00,45.759,0.909,515.597,374.538
2022-03-22T23:15:00,49.57,1.001,612.33,412.556
2022-03-22T23:20:00,50.577,1.002,874.35,432.841
2022-03-22T23:25:00,51.974,0.991,1040.026,464.875
2022-03-22T23:30:00,49.317,1.002,721.359,352.954
2022-03-22T23:35:00,57.551,0.947,3427.642,540.428
2022-03-22T23:40:00,51.532,0.972,1201.611,402.428
2022-03-22T23:45:00,54.87,0.944,3542.827,482.791
2022-03-22T23:50:00,55.424,0.955,1771.699,603.626
2022-03-22T23:55:00,55.554,0.977,1811.764,626.523
