timestamp,bucket_values
2022-06-01T04:59:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.006, 0.014, 0.008, 0.017, 0.042, 0.093, 0.154, 0.209, 0.232, 0.156, 0.053, 0.012, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-06-02T06:26:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.008, 0.014, 0.033, 0.08, 0.155, 0.215, 0.214, 0.157, 0.085, 0.027, 0.006, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-06-03T08:20:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.004, 0.007, 0.014, 0.027, 0.057, 0.138, 0.23, 0.25, 0.176, 0.067, 0.018, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-06-04T08:36:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.006, 0.013, 0.033, 0.087, 0.158, 0.215, 0.217, 0.15, 0.075, 0.026, 0.009, 0.002, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-06-06T05:38:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.004, 0.005, 0.013, 0.038, 0.088, 0.192, 0.273, 0.222, 0.113, 0.035, 0.008, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
