type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2022-06-01T01:17,2022-06-01T04:59:30,223,31.734529147982062,-20.51469534050193,187.07135751080932,1.0566650474427914,1.8248042816887877
IDT,2022-06-01T22:31:30,2022-06-02T06:26:30,475,31.286105263157893,-256.45320472274943,1726.2677604475757,1.0376985280852442,1.8296814916423907
IDT,2022-06-02T23:01,2022-06-03T08:20,558,31.4163082437276,-228.6117647058818,626.3634927633684,1.0385006958086358,1.8078249575566556
IDT,2022-06-03T23:01:30,2022-06-04T08:36:30,575,31.169043478260868,-377.75387940122164,1464.4993972219527,1.0413184957516888,1.7823695229093348
IDT,2022-06-05T22:52,2022-06-06T05:38:30,407,32.63194103194103,328.2254901960805,1054.3424875048222,1.0353863262469374,1.762012020272583
