recorded_time,temperature,sensor_type
2022-05-13T00:00,-2.8847885483086557,UNKNOWN
2022-05-13T00:01,-2.8847885483086557,UNKNOWN
2022-05-13T00:02,-2.8847885483086557,UNKNOWN
2022-05-13T00:03,-2.8847885483086557,UNKNOWN
2022-05-13T00:04,-2.8847885483086557,UNKNOWN
2022-05-13T00:05,-2.9847885483086536,UNKNOWN
2022-05-13T00:06,-3.084788548308655,UNKNOWN
2022-05-13T00:07,-3.084788548308655,UNKNOWN
2022-05-13T00:08,-3.184788548308653,UNKNOWN
2022-05-13T00:09,-3.184788548308653,UNKNOWN
2022-05-13T00:10,-3.184788548308653,UNKNOWN
2022-05-13T00:11,-3.184788548308653,UNKNOWN
2022-05-13T00:12,-3.184788548308653,UNKNOWN
2022-05-13T00:13,-3.184788548308653,UNKNOWN
2022-05-13T00:14,-3.184788548308653,UNKNOWN
2022-05-13T00:15,-3.2847885483086543,UNKNOWN
2022-05-13T00:16,-3.2847885483086543,UNKNOWN
2022-05-13T00:17,-3.2847885483086543,UNKNOWN
2022-05-13T00:18,-3.3847885483086557,UNKNOWN
2022-05-13T00:19,-3.3847885483086557,UNKNOWN
2022-05-13T00:20,-3.3847885483086557,UNKNOWN
2022-05-13T00:21,-3.4847885483086536,UNKNOWN
2022-05-13T00:22,-3.4847885483086536,UNKNOWN
2022-05-13T00:23,-3.584788548308655,UNKNOWN
2022-05-13T00:24,-3.584788548308655,UNKNOWN
2022-05-13T00:25,-3.684788548308653,UNKNOWN
2022-05-13T00:26,-3.7847885483086543,UNKNOWN
2022-05-13T00:27,-3.7847885483086543,UNKNOWN
2022-05-13T00:28,-3.8847885483086557,UNKNOWN
2022-05-13T00:29,-3.8847885483086557,UNKNOWN
2022-05-13T00:30,-3.9847885483086536,UNKNOWN
2022-05-13T00:31,-3.9847885483086536,UNKNOWN
2022-05-13T00:32,-3.9847885483086536,UNKNOWN
2022-05-13T00:33,-3.9847885483086536,UNKNOWN
2022-05-13T00:34,-4.084788548308655,UNKNOWN
2022-05-13T00:35,-4.084788548308655,UNKNOWN
2022-05-13T00:36,-4.084788548308655,UNKNOWN
2022-05-13T00:37,-4.084788548308655,UNKNOWN
2022-05-13T00:38,-4.184788548308653,UNKNOWN
2022-05-13T00:39,-4.184788548308653,UNKNOWN
2022-05-13T00:40,-4.184788548308653,UNKNOWN
2022-05-13T00:41,-4.184788548308653,UNKNOWN
2022-05-13T00:42,-4.184788548308653,UNKNOWN
2022-05-13T00:43,-4.184788548308653,UNKNOWN
2022-05-13T00:44,-4.184788548308653,UNKNOWN
2022-05-13T00:45,-4.184788548308653,UNKNOWN
2022-05-13T00:46,-4.184788548308653,UNKNOWN
2022-05-13T00:47,-4.184788548308653,UNKNOWN
2022-05-13T00:48,-4.184788548308653,UNKNOWN
2022-05-13T00:49,-4.184788548308653,UNKNOWN
2022-05-13T00:50,-4.184788548308653,UNKNOWN
2022-05-13T00:51,-4.184788548308653,UNKNOWN
2022-05-13T00:52,-4.184788548308653,UNKNOWN
2022-05-13T00:53,-4.184788548308653,UNKNOWN
2022-05-13T00:54,-4.184788548308653,UNKNOWN
2022-05-13T00:55,-4.184788548308653,UNKNOWN
2022-05-13T00:56,-4.184788548308653,UNKNOWN
2022-05-13T00:57,-4.184788548308653,UNKNOWN
2022-05-13T00:58,-4.184788548308653,UNKNOWN
2022-05-13T00:59,-4.184788548308653,UNKNOWN
2022-05-13T01:00,-4.184788548308653,UNKNOWN
2022-05-13T01:01,-4.184788548308653,UNKNOWN
2022-05-13T01:02,-4.184788548308653,UNKNOWN
2022-05-13T01:03,-4.184788548308653,UNKNOWN
2022-05-13T01:04,-4.184788548308653,UNKNOWN
2022-05-13T01:05,-4.184788548308653,UNKNOWN
2022-05-13T01:06,-4.184788548308653,UNKNOWN
2022-05-13T01:07,-4.184788548308653,UNKNOWN
2022-05-13T01:08,-4.084788548308655,UNKNOWN
2022-05-13T01:09,-4.084788548308655,UNKNOWN
2022-05-13T01:10,-4.084788548308655,UNKNOWN
2022-05-13T01:11,-4.084788548308655,UNKNOWN
2022-05-13T01:12,-3.9847885483086536,UNKNOWN
2022-05-13T01:13,-3.9847885483086536,UNKNOWN
2022-05-13T01:14,-3.7847885483086543,UNKNOWN
2022-05-13T01:15,-3.584788548308655,UNKNOWN
2022-05-13T01:16,-3.584788548308655,UNKNOWN
2022-05-13T01:17,-3.584788548308655,UNKNOWN
2022-05-13T01:18,-3.584788548308655,UNKNOWN
2022-05-13T01:19,-3.4847885483086536,UNKNOWN
2022-05-13T01:20,-3.4847885483086536,UNKNOWN
2022-05-13T01:21,-3.4847885483086536,UNKNOWN
2022-05-13T01:22,-3.4847885483086536,UNKNOWN
2022-05-13T01:23,-3.2847885483086543,UNKNOWN
2022-05-13T01:24,-3.184788548308653,UNKNOWN
2022-05-13T01:25,-2.9847885483086536,UNKNOWN
2022-05-13T01:26,-2.8847885483086557,UNKNOWN
2022-05-13T01:27,-2.684788548308653,UNKNOWN
2022-05-13T01:28,-2.684788548308653,UNKNOWN
2022-05-13T01:29,-2.684788548308653,UNKNOWN
2022-05-13T01:30,-2.684788548308653,UNKNOWN
2022-05-13T01:31,-2.684788548308653,UNKNOWN
2022-05-13T01:32,-2.7847885483086543,UNKNOWN
2022-05-13T01:33,-2.8847885483086557,UNKNOWN
2022-05-13T01:34,-2.8847885483086557,UNKNOWN
2022-05-13T01:35,-2.9847885483086536,UNKNOWN
2022-05-13T01:36,-2.9847885483086536,UNKNOWN
2022-05-13T01:37,-3.084788548308655,UNKNOWN
2022-05-13T01:38,-3.184788548308653,UNKNOWN
2022-05-13T01:39,-3.2847885483086543,UNKNOWN
2022-05-13T01:40,-3.3847885483086557,UNKNOWN
2022-05-13T01:41,-3.4847885483086536,UNKNOWN
2022-05-13T01:42,-3.584788548308655,UNKNOWN
2022-05-13T01:43,-3.584788548308655,UNKNOWN
2022-05-13T01:44,-3.684788548308653,UNKNOWN
2022-05-13T01:45,-3.684788548308653,UNKNOWN
2022-05-13T01:46,-3.7847885483086543,UNKNOWN
2022-05-13T01:47,-3.7847885483086543,UNKNOWN
2022-05-13T01:48,-3.9847885483086536,UNKNOWN
2022-05-13T01:49,-4.084788548308655,UNKNOWN
2022-05-13T01:50,-4.084788548308655,UNKNOWN
2022-05-13T01:51,-4.084788548308655,UNKNOWN
2022-05-13T01:52,-3.9847885483086536,UNKNOWN
2022-05-13T01:53,-3.9847885483086536,UNKNOWN
2022-05-13T01:54,-3.8847885483086557,UNKNOWN
2022-05-13T01:55,-3.8847885483086557,UNKNOWN
2022-05-13T01:56,-3.7847885483086543,UNKNOWN
2022-05-13T01:57,-3.584788548308655,UNKNOWN
2022-05-13T01:58,-3.3847885483086557,UNKNOWN
2022-05-13T01:59,-3.2847885483086543,UNKNOWN
2022-05-13T02:00,-3.184788548308653,UNKNOWN
2022-05-13T02:01,-3.084788548308655,UNKNOWN
2022-05-13T02:02,-3.184788548308653,UNKNOWN
2022-05-13T02:03,-3.2847885483086543,UNKNOWN
2022-05-13T02:04,-3.184788548308653,UNKNOWN
2022-05-13T02:05,-3.084788548308655,UNKNOWN
2022-05-13T02:06,-2.9847885483086536,UNKNOWN
2022-05-13T02:07,-2.9847885483086536,UNKNOWN
2022-05-13T02:08,-2.9847885483086536,UNKNOWN
2022-05-13T02:09,-3.084788548308655,UNKNOWN
2022-05-13T02:10,-3.084788548308655,UNKNOWN
2022-05-13T02:11,-3.084788548308655,UNKNOWN
2022-05-13T02:12,-3.084788548308655,UNKNOWN
2022-05-13T02:13,-3.184788548308653,UNKNOWN
2022-05-13T02:14,-3.184788548308653,UNKNOWN
2022-05-13T02:15,-3.184788548308653,UNKNOWN
2022-05-13T02:16,-3.184788548308653,UNKNOWN
2022-05-13T02:17,-3.184788548308653,UNKNOWN
2022-05-13T02:18,-3.2847885483086543,UNKNOWN
2022-05-13T02:19,-3.3847885483086557,UNKNOWN
2022-05-13T02:20,-3.2847885483086543,UNKNOWN
2022-05-13T02:21,-3.2847885483086543,UNKNOWN
2022-05-13T02:22,-3.184788548308653,UNKNOWN
2022-05-13T02:23,-3.084788548308655,UNKNOWN
2022-05-13T02:24,-3.084788548308655,UNKNOWN
2022-05-13T02:25,-2.9847885483086536,UNKNOWN
2022-05-13T02:26,-2.7847885483086543,UNKNOWN
2022-05-13T02:27,-2.684788548308653,UNKNOWN
2022-05-13T02:28,-2.4847885483086536,UNKNOWN
2022-05-13T02:29,-2.2847885483086543,UNKNOWN
2022-05-13T02:30,-2.084788548308655,UNKNOWN
2022-05-13T02:31,-1.9847885483086536,UNKNOWN
2022-05-13T02:32,-1.8847885483086557,UNKNOWN
2022-05-13T02:33,-1.7847885483086543,UNKNOWN
2022-05-13T02:34,-1.6847885483086529,UNKNOWN
2022-05-13T02:35,-1.584788548308655,UNKNOWN
2022-05-13T02:36,-1.584788548308655,UNKNOWN
2022-05-13T02:37,-1.4847885483086536,UNKNOWN
2022-05-13T02:38,-1.3847885483086557,UNKNOWN
2022-05-13T02:39,-1.1847885483086529,UNKNOWN
2022-05-13T02:40,-1.084788548308655,UNKNOWN
2022-05-13T02:41,-0.8847885483086557,UNKNOWN
2022-05-13T02:42,-0.7847885483086543,UNKNOWN
2022-05-13T02:43,-0.7847885483086543,UNKNOWN
2022-05-13T02:44,-0.6847885483086529,UNKNOWN
2022-05-13T02:45,-0.584788548308655,UNKNOWN
2022-05-13T02:46,-0.4847885483086536,UNKNOWN
2022-05-13T02:47,-0.3847885483086557,UNKNOWN
2022-05-13T02:48,-0.3847885483086557,UNKNOWN
2022-05-13T02:49,-0.2847885483086543,UNKNOWN
2022-05-13T02:50,-0.18478854830865288,UNKNOWN
2022-05-13T02:51,-0.08478854830865501,UNKNOWN
2022-05-13T02:52,0.015211451691346412,UNKNOWN
2022-05-13T02:53,0.11521145169134428,UNKNOWN
2022-05-13T02:54,0.2152114516913457,UNKNOWN
2022-05-13T02:55,0.2152114516913457,UNKNOWN
2022-05-13T02:56,0.3152114516913471,UNKNOWN
2022-05-13T02:57,0.3152114516913471,UNKNOWN
2022-05-13T02:58,0.415211451691345,UNKNOWN
2022-05-13T02:59,0.5152114516913464,UNKNOWN
2022-05-13T03:00,0.5152114516913464,UNKNOWN
2022-05-13T03:01,0.6152114516913443,UNKNOWN
2022-05-13T03:02,0.7152114516913457,UNKNOWN
2022-05-13T03:03,0.7152114516913457,UNKNOWN
2022-05-13T03:04,0.8152114516913471,UNKNOWN
2022-05-13T03:05,0.8152114516913471,UNKNOWN
2022-05-13T03:06,0.9152114516913485,UNKNOWN
2022-05-13T03:07,1.0152114516913429,UNKNOWN
2022-05-13T03:08,1.1152114516913443,UNKNOWN
2022-05-13T03:09,1.1152114516913443,UNKNOWN
2022-05-13T03:10,1.1152114516913443,UNKNOWN
2022-05-13T03:11,1.2152114516913457,UNKNOWN
2022-05-13T03:12,1.2152114516913457,UNKNOWN
2022-05-13T03:13,1.2152114516913457,UNKNOWN
2022-05-13T03:14,1.3152114516913471,UNKNOWN
2022-05-13T03:15,1.4152114516913485,UNKNOWN
2022-05-13T03:16,1.4152114516913485,UNKNOWN
2022-05-13T03:17,1.4152114516913485,UNKNOWN
2022-05-13T03:18,1.5152114516913429,UNKNOWN
2022-05-13T03:19,1.5152114516913429,UNKNOWN
2022-05-13T03:20,1.5152114516913429,UNKNOWN
2022-05-13T03:21,1.5152114516913429,UNKNOWN
2022-05-13T03:22,1.5152114516913429,UNKNOWN
2022-05-13T03:23,1.5152114516913429,UNKNOWN
2022-05-13T03:24,1.6152114516913443,UNKNOWN
2022-05-13T03:25,1.6152114516913443,UNKNOWN
2022-05-13T03:26,1.6152114516913443,UNKNOWN
2022-05-13T03:27,1.7152114516913457,UNKNOWN
2022-05-13T03:28,1.7152114516913457,UNKNOWN
2022-05-13T03:29,1.7152114516913457,UNKNOWN
2022-05-13T03:30,1.6152114516913443,UNKNOWN
2022-05-13T03:31,1.5152114516913429,UNKNOWN
2022-05-13T03:32,1.4152114516913485,UNKNOWN
2022-05-13T03:33,1.3152114516913471,UNKNOWN
2022-05-13T03:34,1.2152114516913457,UNKNOWN
2022-05-13T03:35,1.2152114516913457,UNKNOWN
2022-05-13T03:36,1.2152114516913457,UNKNOWN
2022-05-13T03:37,1.1152114516913443,UNKNOWN
2022-05-13T03:38,1.1152114516913443,UNKNOWN
2022-05-13T03:39,1.1152114516913443,UNKNOWN
2022-05-13T03:40,1.1152114516913443,UNKNOWN
2022-05-13T03:41,1.1152114516913443,UNKNOWN
2022-05-13T03:42,1.1152114516913443,UNKNOWN
2022-05-13T03:43,1.1152114516913443,UNKNOWN
2022-05-13T03:44,1.1152114516913443,UNKNOWN
2022-05-13T03:45,1.1152114516913443,UNKNOWN
2022-05-13T03:46,1.1152114516913443,UNKNOWN
2022-05-13T03:47,1.1152114516913443,UNKNOWN
2022-05-13T03:48,1.1152114516913443,UNKNOWN
2022-05-13T03:49,1.1152114516913443,UNKNOWN
2022-05-13T03:50,1.1152114516913443,UNKNOWN
2022-05-13T03:51,1.1152114516913443,UNKNOWN
2022-05-13T03:52,1.1152114516913443,UNKNOWN
2022-05-13T03:53,1.0152114516913429,UNKNOWN
2022-05-13T03:54,0.7152114516913457,UNKNOWN
2022-05-13T03:55,0.415211451691345,UNKNOWN
2022-05-13T03:56,0.11521145169134428,UNKNOWN
2022-05-13T03:57,-0.18478854830865288,UNKNOWN
2022-05-13T03:58,-0.4847885483086536,UNKNOWN
2022-05-13T03:59,-0.6847885483086529,UNKNOWN
2022-05-13T04:00,-0.9847885483086536,UNKNOWN
2022-05-13T04:01,-1.2847885483086543,UNKNOWN
2022-05-13T04:02,-1.4847885483086536,UNKNOWN
2022-05-13T04:03,-1.6847885483086529,UNKNOWN
2022-05-13T04:04,-1.7847885483086543,UNKNOWN
2022-05-13T04:05,-1.8847885483086557,UNKNOWN
2022-05-13T04:06,-1.9847885483086536,UNKNOWN
2022-05-13T04:07,-2.084788548308655,UNKNOWN
2022-05-13T04:08,-2.184788548308653,UNKNOWN
2022-05-13T04:09,-2.3847885483086557,UNKNOWN
2022-05-13T04:10,-2.3847885483086557,UNKNOWN
2022-05-13T04:11,-2.4847885483086536,UNKNOWN
2022-05-13T04:12,-2.4847885483086536,UNKNOWN
2022-05-13T04:13,-2.4847885483086536,UNKNOWN
2022-05-13T04:14,-2.584788548308655,UNKNOWN
2022-05-13T04:15,-2.684788548308653,UNKNOWN
2022-05-13T04:16,-2.684788548308653,UNKNOWN
2022-05-13T04:17,-2.684788548308653,UNKNOWN
2022-05-13T04:18,-2.7847885483086543,UNKNOWN
2022-05-13T04:19,-2.9847885483086536,UNKNOWN
2022-05-13T04:20,-3.184788548308653,UNKNOWN
2022-05-13T04:21,-3.3847885483086557,UNKNOWN
2022-05-13T04:22,-3.2847885483086543,UNKNOWN
2022-05-13T04:23,-2.9847885483086536,UNKNOWN
2022-05-13T04:24,-2.7847885483086543,UNKNOWN
2022-05-13T04:25,-2.584788548308655,UNKNOWN
2022-05-13T04:26,-2.3847885483086557,UNKNOWN
2022-05-13T04:27,-2.184788548308653,UNKNOWN
2022-05-13T04:28,-1.9847885483086536,UNKNOWN
2022-05-13T04:29,-1.8847885483086557,UNKNOWN
2022-05-13T04:30,-1.6847885483086529,UNKNOWN
2022-05-13T04:31,-1.584788548308655,UNKNOWN
2022-05-13T04:32,-1.4847885483086536,UNKNOWN
2022-05-13T04:33,-1.4847885483086536,UNKNOWN
2022-05-13T04:34,-1.6847885483086529,UNKNOWN
2022-05-13T04:35,-1.8847885483086557,UNKNOWN
2022-05-13T04:36,-2.084788548308655,UNKNOWN
2022-05-13T04:37,-2.2847885483086543,UNKNOWN
2022-05-13T04:38,-2.4847885483086536,UNKNOWN
2022-05-13T04:39,-2.684788548308653,UNKNOWN
2022-05-13T04:40,-2.7847885483086543,UNKNOWN
2022-05-13T04:41,-2.8847885483086557,UNKNOWN
2022-05-13T04:42,-2.9847885483086536,UNKNOWN
2022-05-13T04:43,-3.084788548308655,UNKNOWN
2022-05-13T04:44,-3.084788548308655,UNKNOWN
2022-05-13T04:45,-3.184788548308653,UNKNOWN
2022-05-13T04:46,-3.184788548308653,UNKNOWN
2022-05-13T04:47,-3.184788548308653,UNKNOWN
2022-05-13T04:48,-3.184788548308653,UNKNOWN
2022-05-13T04:49,-3.184788548308653,UNKNOWN
2022-05-13T04:50,-3.184788548308653,UNKNOWN
2022-05-13T04:51,-3.184788548308653,UNKNOWN
2022-05-13T04:52,-3.084788548308655,UNKNOWN
2022-05-13T04:53,-3.084788548308655,UNKNOWN
2022-05-13T04:54,-3.084788548308655,UNKNOWN
2022-05-13T04:55,-3.084788548308655,UNKNOWN
2022-05-13T04:56,-3.084788548308655,UNKNOWN
2022-05-13T04:57,-3.084788548308655,UNKNOWN
2022-05-13T04:58,-3.084788548308655,UNKNOWN
2022-05-13T04:59,-3.084788548308655,UNKNOWN
2022-05-13T05:00,-3.084788548308655,UNKNOWN
2022-05-13T05:01,-3.084788548308655,UNKNOWN
2022-05-13T05:02,-3.084788548308655,UNKNOWN
2022-05-13T05:03,-3.184788548308653,UNKNOWN
2022-05-13T05:04,-3.2847885483086543,UNKNOWN
2022-05-13T05:05,-3.2847885483086543,UNKNOWN
2022-05-13T05:06,-3.3847885483086557,UNKNOWN
2022-05-13T05:07,-3.4847885483086536,UNKNOWN
2022-05-13T05:08,-3.4847885483086536,UNKNOWN
2022-05-13T05:09,-3.4847885483086536,UNKNOWN
2022-05-13T05:10,-3.4847885483086536,UNKNOWN
2022-05-13T05:11,-3.4847885483086536,UNKNOWN
2022-05-13T05:12,-3.4847885483086536,UNKNOWN
2022-05-13T05:13,-3.4847885483086536,UNKNOWN
2022-05-13T05:14,-3.584788548308655,UNKNOWN
2022-05-13T05:15,-3.584788548308655,UNKNOWN
2022-05-13T05:16,-3.584788548308655,UNKNOWN
2022-05-13T05:17,-3.584788548308655,UNKNOWN
2022-05-13T05:18,-3.4847885483086536,UNKNOWN
2022-05-13T05:19,-3.584788548308655,UNKNOWN
2022-05-13T05:20,-3.684788548308653,UNKNOWN
2022-05-13T05:21,-3.584788548308655,UNKNOWN
2022-05-13T05:22,-3.584788548308655,UNKNOWN
2022-05-13T05:23,-3.4847885483086536,UNKNOWN
2022-05-13T05:24,-3.4847885483086536,UNKNOWN
2022-05-13T05:25,-3.3847885483086557,UNKNOWN
2022-05-13T05:26,-3.2847885483086543,UNKNOWN
2022-05-13T05:27,-3.2847885483086543,UNKNOWN
2022-05-13T05:28,-3.2847885483086543,UNKNOWN
2022-05-13T05:29,-3.2847885483086543,UNKNOWN
2022-05-13T05:30,-3.2847885483086543,UNKNOWN
2022-05-13T05:31,-3.2847885483086543,UNKNOWN
2022-05-13T05:32,-3.2847885483086543,UNKNOWN
2022-05-13T05:33,-3.2847885483086543,UNKNOWN
2022-05-13T05:34,-3.2847885483086543,UNKNOWN
2022-05-13T05:35,-3.2847885483086543,UNKNOWN
2022-05-13T05:36,-3.2847885483086543,UNKNOWN
2022-05-13T05:37,-3.2847885483086543,UNKNOWN
2022-05-13T05:38,-3.2847885483086543,UNKNOWN
2022-05-13T05:39,-3.2847885483086543,UNKNOWN
2022-05-13T05:40,-3.184788548308653,UNKNOWN
2022-05-13T05:41,-3.084788548308655,UNKNOWN
2022-05-13T05:42,-2.7847885483086543,UNKNOWN
2022-05-13T05:43,-2.4847885483086536,UNKNOWN
2022-05-13T05:44,-2.2847885483086543,UNKNOWN
2022-05-13T05:45,-1.9847885483086536,UNKNOWN
2022-05-13T05:46,-1.7847885483086543,UNKNOWN
2022-05-13T05:47,-1.4847885483086536,UNKNOWN
2022-05-13T05:48,-1.2847885483086543,UNKNOWN
2022-05-13T05:49,-1.084788548308655,UNKNOWN
2022-05-13T05:50,-0.8847885483086557,UNKNOWN
2022-05-13T05:51,-0.7847885483086543,UNKNOWN
2022-05-13T05:52,-0.584788548308655,UNKNOWN
2022-05-13T05:53,-0.2847885483086543,UNKNOWN
2022-05-13T05:54,-0.08478854830865501,UNKNOWN
2022-05-13T05:55,0.11521145169134428,UNKNOWN
2022-05-13T05:56,0.2152114516913457,UNKNOWN
2022-05-13T05:57,0.415211451691345,UNKNOWN
2022-05-13T05:58,0.5152114516913464,UNKNOWN
2022-05-13T05:59,0.6152114516913443,UNKNOWN
2022-05-13T06:00,0.7152114516913457,UNKNOWN
2022-05-13T06:01,0.7152114516913457,UNKNOWN
2022-05-13T06:02,0.8152114516913471,UNKNOWN
2022-05-13T06:03,0.9152114516913485,UNKNOWN
2022-05-13T06:04,1.0152114516913429,UNKNOWN
2022-05-13T06:05,1.0152114516913429,UNKNOWN
2022-05-13T06:06,1.1152114516913443,UNKNOWN
2022-05-13T06:07,1.1152114516913443,UNKNOWN
2022-05-13T06:08,1.1152114516913443,UNKNOWN
2022-05-13T06:09,1.1152114516913443,UNKNOWN
2022-05-13T06:10,1.1152114516913443,UNKNOWN
2022-05-13T06:11,1.1152114516913443,UNKNOWN
2022-05-13T06:12,1.1152114516913443,UNKNOWN
2022-05-13T06:13,1.1152114516913443,UNKNOWN
2022-05-13T06:14,1.2152114516913457,UNKNOWN
2022-05-13T06:15,1.2152114516913457,UNKNOWN
2022-05-13T06:16,1.2152114516913457,UNKNOWN
2022-05-13T06:17,1.2152114516913457,UNKNOWN
2022-05-13T06:18,1.3152114516913471,UNKNOWN
2022-05-13T06:19,1.3152114516913471,UNKNOWN
2022-05-13T06:20,1.5152114516913429,UNKNOWN
2022-05-13T06:21,1.5152114516913429,UNKNOWN
2022-05-13T06:22,1.7152114516913457,UNKNOWN
2022-05-13T06:23,1.7152114516913457,UNKNOWN
2022-05-13T06:24,1.8152114516913471,UNKNOWN
2022-05-13T06:25,1.9152114516913485,UNKNOWN
2022-05-13T06:26,1.9152114516913485,UNKNOWN
2022-05-13T06:27,2.015211451691343,UNKNOWN
2022-05-13T06:28,2.015211451691343,UNKNOWN
2022-05-13T06:29,2.1152114516913443,UNKNOWN
2022-05-13T06:30,2.1152114516913443,UNKNOWN
2022-05-13T06:31,2.2152114516913457,UNKNOWN
2022-05-13T06:32,2.2152114516913457,UNKNOWN
2022-05-13T06:33,2.315211451691347,UNKNOWN
2022-05-13T06:34,2.315211451691347,UNKNOWN
2022-05-13T06:35,2.315211451691347,UNKNOWN
2022-05-13T06:36,2.4152114516913485,UNKNOWN
2022-05-13T06:37,2.4152114516913485,UNKNOWN
2022-05-13T06:38,2.515211451691343,UNKNOWN
2022-05-13T06:39,2.515211451691343,UNKNOWN
2022-05-13T06:40,2.515211451691343,UNKNOWN
2022-05-13T06:41,2.515211451691343,UNKNOWN
2022-05-13T06:42,2.515211451691343,UNKNOWN
2022-05-13T06:43,2.515211451691343,UNKNOWN
2022-05-13T06:44,2.4152114516913485,UNKNOWN
2022-05-13T06:45,2.4152114516913485,UNKNOWN
2022-05-13T06:46,2.315211451691347,UNKNOWN
2022-05-13T06:47,2.315211451691347,UNKNOWN
2022-05-13T06:48,2.315211451691347,UNKNOWN
2022-05-13T06:49,2.2152114516913457,UNKNOWN
2022-05-13T06:50,2.2152114516913457,UNKNOWN
2022-05-13T06:51,2.315211451691347,UNKNOWN
2022-05-13T06:52,2.015211451691343,UNKNOWN
2022-05-13T06:53,1.5152114516913429,UNKNOWN
2022-05-13T06:54,1.1152114516913443,UNKNOWN
2022-05-13T06:55,0.8152114516913471,UNKNOWN
2022-05-13T06:56,0.7152114516913457,UNKNOWN
2022-05-13T06:57,0.5152114516913464,UNKNOWN
2022-05-13T06:58,0.2152114516913457,UNKNOWN
2022-05-13T06:59,-0.08478854830865501,UNKNOWN
2022-05-13T07:00,-0.2847885483086543,UNKNOWN
2022-05-13T07:01,-0.4847885483086536,UNKNOWN
2022-05-13T07:02,-0.6847885483086529,UNKNOWN
2022-05-13T07:03,-0.6847885483086529,UNKNOWN
2022-05-13T07:04,-0.584788548308655,UNKNOWN
2022-05-13T07:05,-0.4847885483086536,UNKNOWN
2022-05-13T07:06,-0.2847885483086543,UNKNOWN
2022-05-13T07:07,-0.18478854830865288,UNKNOWN
2022-05-13T07:08,-0.08478854830865501,UNKNOWN
2022-05-13T07:09,0.11521145169134428,UNKNOWN
2022-05-13T07:10,-0.08478854830865501,UNKNOWN
2022-05-13T07:11,-0.3847885483086557,UNKNOWN
2022-05-13T07:12,-0.4847885483086536,UNKNOWN
2022-05-13T07:13,-0.3847885483086557,UNKNOWN
2022-05-13T07:14,-0.2847885483086543,UNKNOWN
2022-05-13T07:15,-0.2847885483086543,UNKNOWN
2022-05-13T07:16,-0.08478854830865501,UNKNOWN
