recorded_time,temperature,sensor_type
2022-04-17T00:00,-1.6240816326530627,UNKNOWN
2022-04-17T00:01,-1.7240816326530606,UNKNOWN
2022-04-17T00:02,-1.7240816326530606,UNKNOWN
2022-04-17T00:03,-1.7240816326530606,UNKNOWN
2022-04-17T00:04,-1.824081632653062,UNKNOWN
2022-04-17T00:05,-2.1240816326530627,UNKNOWN
2022-04-17T00:06,-2.2240816326530606,UNKNOWN
2022-04-17T00:07,-2.2240816326530606,UNKNOWN
2022-04-17T00:08,-2.2240816326530606,UNKNOWN
2022-04-17T00:09,-2.1240816326530627,UNKNOWN
2022-04-17T00:10,-2.1240816326530627,UNKNOWN
2022-04-17T00:11,-1.9240816326530599,UNKNOWN
2022-04-17T00:12,-1.824081632653062,UNKNOWN
2022-04-17T00:13,-1.6240816326530627,UNKNOWN
2022-04-17T00:14,-1.4240816326530599,UNKNOWN
2022-04-17T00:15,-1.324081632653062,UNKNOWN
2022-04-17T00:16,-1.324081632653062,UNKNOWN
2022-04-17T00:17,-1.324081632653062,UNKNOWN
2022-04-17T00:18,-1.324081632653062,UNKNOWN
2022-04-17T00:19,-1.324081632653062,UNKNOWN
2022-04-17T00:20,-1.4240816326530599,UNKNOWN
2022-04-17T00:21,-1.5240816326530613,UNKNOWN
2022-04-17T00:22,-1.6240816326530627,UNKNOWN
2022-04-17T00:23,-1.824081632653062,UNKNOWN
2022-04-17T00:24,-2.1240816326530627,UNKNOWN
2022-04-17T00:25,-2.2240816326530606,UNKNOWN
2022-04-17T00:26,-2.42408163265306,UNKNOWN
2022-04-17T00:27,-2.5240816326530613,UNKNOWN
2022-04-17T00:28,-2.7240816326530606,UNKNOWN
2022-04-17T00:29,-2.92408163265306,UNKNOWN
2022-04-17T00:30,-3.0240816326530613,UNKNOWN
2022-04-17T00:31,-3.1240816326530627,UNKNOWN
2022-04-17T00:32,-3.1240816326530627,UNKNOWN
2022-04-17T00:33,-3.2240816326530606,UNKNOWN
2022-04-17T00:34,-3.0240816326530613,UNKNOWN
2022-04-17T00:35,-2.7240816326530606,UNKNOWN
2022-04-17T00:36,-2.42408163265306,UNKNOWN
2022-04-17T00:37,-2.42408163265306,UNKNOWN
2022-04-17T00:38,-2.5240816326530613,UNKNOWN
2022-04-17T00:39,-2.6240816326530627,UNKNOWN
2022-04-17T00:40,-2.42408163265306,UNKNOWN
2022-04-17T00:41,-2.42408163265306,UNKNOWN
2022-04-17T00:42,-2.2240816326530606,UNKNOWN
2022-04-17T00:43,-2.1240816326530627,UNKNOWN
2022-04-17T00:44,-1.9240816326530599,UNKNOWN
2022-04-17T00:45,-1.824081632653062,UNKNOWN
2022-04-17T00:46,-1.6240816326530627,UNKNOWN
2022-04-17T00:47,-1.4240816326530599,UNKNOWN
2022-04-17T00:48,-1.2240816326530606,UNKNOWN
2022-04-17T00:49,-1.1240816326530627,UNKNOWN
2022-04-17T00:50,-1.0240816326530613,UNKNOWN
2022-04-17T00:51,-0.9240816326530599,UNKNOWN
2022-04-17T00:52,-0.824081632653062,UNKNOWN
2022-04-17T00:53,-0.7240816326530606,UNKNOWN
