timestamp,rmssd,coverage,low_frequency,high_frequency
2022-05-15T04:20:00,72.397,0.924,2481.961,707.652
2022-05-15T04:25:00,61.532,0.984,840.997,547.049
2022-05-15T04:30:00,70.043,0.931,864.886,843.431
2022-05-15T04:35:00,72.01,0.967,878.689,804.198
2022-05-15T04:40:00,68.082,1.005,475.503,724.878
2022-05-15T04:45:00,63.206,0.998,451.179,666.354
2022-05-15T04:50:00,64.473,0.98,294.221,566.09
2022-05-15T04:55:00,63.75,0.994,365.076,664.673
2022-05-15T05:00:00,68.206,0.984,583.699,649.1
2022-05-15T05:05:00,91.921,0.93,4200.368,1022.963
2022-05-15T05:10:00,76.285,1.001,871.932,1049.967
2022-05-15T05:15:00,68.053,1.001,495.064,749.988
2022-05-15T05:20:00,67.702,0.95,2853.775,650.985
2022-05-15T05:25:00,62.932,0.924,1722.495,675.525
2022-05-15T05:30:00,58.885,0.93,1271.154,513.236
2022-05-15T05:35:00,47.318,0.989,1207.869,345.667
2022-05-15T05:40:00,43.46,0.958,1384.382,365.292
2022-05-15T05:45:00,68.473,0.955,2727.51,953.164
2022-05-15T05:50:00,57.998,0.961,2086.597,669.607
2022-05-15T05:55:00,48.945,0.94,1257.452,491.434
2022-05-15T06:00:00,59.017,0.942,1513.37,625.976
2022-05-15T06:05:00,34.145,0.935,1010.298,206.593
2022-05-15T06:10:00,55.333,0.933,2383.846,558.802
2022-05-15T06:15:00,75.674,0.964,2214.244,1163.105
2022-05-15T06:20:00,64.412,0.993,1198.271,735.182
2022-05-15T06:25:00,60.361,0.982,1376.01,722.667
2022-05-15T06:30:00,73.208,0.968,878.183,985.082
2022-05-15T06:35:00,56.136,0.936,1032.919,439.303
2022-05-15T06:40:00,52.712,0.971,1280.719,453.409
2022-05-15T06:45:00,60.978,0.991,576.542,658.319
2022-05-15T06:50:00,61.758,0.982,1909.665,737.98
2022-05-15T06:55:00,71.12,0.998,472.43,960.794
2022-05-15T07:00:00,59.089,1.004,628.356,566.205
2022-05-15T07:05:00,65.909,1.001,723.453,659.322
2022-05-15T07:10:00,65.331,1.006,554.137,747.504
2022-05-15T07:15:00,64.754,0.99,608.133,662.844
2022-05-15T07:20:00,57.779,0.994,526.351,470.302
2022-05-15T07:25:00,67.225,0.941,628.881,644.297
2022-05-15T07:30:00,64.442,0.949,2760.044,701.913
2022-05-15T07:35:00,55.874,0.987,1373.825,548.099
2022-05-15T07:40:00,49.927,0.933,1292.885,296.104
2022-05-15T07:45:00,51.237,0.969,1385.815,472.596
2022-05-15T07:50:00,58.64,0.974,1043.448,713.695
