timestamp,rmssd,coverage,low_frequency,high_frequency
2022-06-01T01:30:00,37.934,0.99,497.885,297.679
2022-06-01T01:35:00,39.145,0.939,241.496,240.418
2022-06-01T01:40:00,43.62,0.988,486.254,344.801
2022-06-01T01:45:00,44.204,0.982,408.559,364.584
2022-06-01T01:50:00,45.861,0.894,1319.514,550.518
2022-06-01T01:55:00,42.284,0.989,530.434,347.911
2022-06-01T02:00:00,46.869,1.003,485.426,396.969
2022-06-01T02:05:00,44.558,1.002,222.045,336.04
2022-06-01T02:10:00,52.52,0.995,394.216,474.449
2022-06-01T02:15:00,53.581,0.933,1461.275,392.072
2022-06-01T02:20:00,49.39,1.004,478.688,476.402
2022-06-01T02:25:00,50.757,0.994,258.035,427.868
2022-06-01T02:30:00,42.841,0.957,1715.797,254.759
2022-06-01T02:35:00,46.126,0.96,806.69,386.427
2022-06-01T02:40:00,49.673,0.954,1561.136,328.34
2022-06-01T02:45:00,55.954,0.971,1126.522,530.598
2022-06-01T02:50:00,50.441,1.002,520.103,443.881
2022-06-01T02:55:00,55.36,0.99,348.669,484.632
2022-06-01T03:00:00,58.404,1.004,467.043,660.446
2022-06-01T03:05:00,60.751,1.005,287.338,611.08
2022-06-01T03:10:00,57.26,0.991,270.667,531.26
2022-06-01T03:15:00,56.946,0.997,405.073,479.687
2022-06-01T03:20:00,62.018,0.998,534.707,622.311
2022-06-01T03:25:00,58.959,0.997,547.788,557.888
2022-06-01T03:30:00,60.911,0.999,188.954,621.163
2022-06-01T03:35:00,65.381,1.003,363.988,720.193
2022-06-01T03:40:00,66.615,0.988,705.948,720.425
2022-06-01T03:45:00,68.858,0.915,6932.169,1041.724
2022-06-01T03:50:00,61.894,1.004,274.737,729.632
2022-06-01T03:55:00,62.897,0.975,2615.902,544.015
2022-06-01T04:00:00,34.281,0.96,1199.507,160.389
2022-06-01T04:05:00,33.102,0.972,1446.148,237.159
2022-06-01T04:10:00,35.659,0.902,1982.003,210.933
2022-06-01T04:15:00,63.213,0.984,2890.099,493.896
2022-06-01T04:20:00,57.281,0.99,1444.984,555.854
2022-06-01T04:25:00,65.273,0.981,785.647,784.086
2022-06-01T04:30:00,64.804,1.003,1720.866,703.01
2022-06-01T04:35:00,67.493,0.999,764.801,867.96
2022-06-01T04:40:00,66.364,0.996,768.315,732.848
2022-06-01T04:45:00,70.602,0.955,1744.388,697.678
2022-06-01T04:50:00,63.405,1.006,918.528,655.136
2022-06-01T04:55:00,68.253,0.988,505.679,841.262
2022-06-01T22:35:00,33.475,0.982,895.213,234.858
2022-06-01T22:40:00,38.598,0.958,441.198,370.843
2022-06-01T22:45:00,41.551,1.001,623.61,383.531
2022-06-01T22:50:00,43.551,0.957,379.932,347.923
2022-06-01T22:55:00,43.468,0.977,413.387,432.938
2022-06-01T23:00:00,45.344,0.999,566.184,422.737
2022-06-01T23:05:00,44.332,0.999,417.299,354.378
2022-06-01T23:10:00,48.462,0.829,1364.163,257.981
2022-06-01T23:15:00,51.084,1.002,1262.532,585.629
2022-06-01T23:20:00,45.292,0.929,655.405,435.985
2022-06-01T23:25:00,48.925,0.988,820.478,493.112
2022-06-01T23:30:00,48.562,0.991,707.978,622.784
2022-06-01T23:35:00,49.553,0.995,984.453,473.888
2022-06-01T23:40:00,53.953,0.993,1557.514,689.116
2022-06-01T23:45:00,52.142,0.984,1015.788,542.912
2022-06-01T23:50:00,49.323,0.975,643.273,460.273
2022-06-01T23:55:00,57.254,0.996,763.134,689.368
