timestamp,rmssd,coverage,low_frequency,high_frequency
2022-03-17T00:00:00,62.145,0.986,626.331,726.953
2022-03-17T00:05:00,66.915,0.985,4952.347,1271.547
2022-03-17T00:10:00,63.686,0.944,1284.227,693.583
2022-03-17T00:15:00,64.027,0.921,1935.468,1091.519
2022-03-17T00:20:00,63.658,0.976,665.669,910.3
2022-03-17T00:25:00,64.678,0.931,1483.205,720.83
2022-03-17T00:30:00,60.131,1.003,1023.455,687.672
2022-03-17T00:35:00,60.568,1.001,1878.994,667.097
2022-03-17T00:40:00,66.955,0.928,2402.687,840.656
2022-03-17T00:45:00,40.868,0.994,2049.91,225.183
2022-03-17T00:50:00,50.748,0.916,1633.551,503.114
2022-03-17T00:55:00,25.852,1.007,635.956,98.202
2022-03-17T01:00:00,35.181,0.959,624.995,174.245
2022-03-17T01:05:00,43.177,0.849,890.262,223.283
2022-03-17T01:10:00,54.551,0.871,1174.716,475.768
2022-03-17T01:15:00,54.08,0.908,1533.109,596.044
2022-03-17T01:20:00,42.511,0.968,669.247,289.373
2022-03-17T01:25:00,40.956,1.003,1504.89,272.26
2022-03-17T01:30:00,42.726,0.955,2529.901,273.706
2022-03-17T01:35:00,48.36,0.96,1891.404,484.902
2022-03-17T01:40:00,51.823,0.981,1622.279,510.051
2022-03-17T01:45:00,52.353,0.985,1097.275,635.56
2022-03-17T01:50:00,42.283,1.002,1073.808,267.925
2022-03-17T01:55:00,45.303,1.003,1678.709,501.29
2022-03-17T02:00:00,49.9,0.983,2170.825,452.93
2022-03-17T02:05:00,46.058,0.982,361.376,331.06
2022-03-17T02:10:00,52.303,1.003,455.985,436.985
2022-03-17T02:15:00,51.424,1.002,513.693,488.907
2022-03-17T02:20:00,54.915,0.999,348.018,440.781
2022-03-17T02:25:00,50.249,1.01,499.573,470.392
2022-03-17T02:30:00,55.534,1.005,796.336,473.35
2022-03-17T02:35:00,57.894,1.001,381.122,517.095
2022-03-17T02:40:00,57.334,1.002,230.163,545.501
2022-03-17T02:45:00,54.014,0.967,600.853,499.82
2022-03-17T02:50:00,68.548,0.905,1631.91,941.014
2022-03-17T02:55:00,63.01,1.007,1142.36,791.007
2022-03-17T03:00:00,52.401,0.892,2019.93,437.579
2022-03-17T03:05:00,69.865,0.959,1863.598,925.422
2022-03-17T03:10:00,66.31,0.924,3185.471,682.507
2022-03-17T03:15:00,58.853,0.964,1089.427,666.62
2022-03-17T03:20:00,48.905,0.999,733.226,476.792
2022-03-17T03:35:00,40.243,0.96,720.904,330.801
2022-03-17T03:40:00,48.639,0.965,727.905,513.561
2022-03-17T03:50:00,50.622,0.95,529.542,433.998
2022-03-17T03:55:00,57.336,0.96,1396.699,644.99
2022-03-17T04:00:00,55.189,0.978,916.945,486.34
2022-03-17T04:05:00,56.152,1.007,993.492,524.797
2022-03-17T04:10:00,48.455,0.993,400.236,414.382
2022-03-17T04:15:00,60.011,0.948,1322.691,690.825
2022-03-17T04:20:00,59.067,0.96,3126.611,665.706
2022-03-17T04:25:00,53.88,0.968,2846.381,535.428
2022-03-17T04:30:00,54.248,0.953,1364.962,435.348
2022-03-17T04:35:00,71.28,0.968,2904.747,526.783
2022-03-17T04:40:00,44.922,0.943,2140.376,293.292
2022-03-17T04:45:00,60.86,0.965,3658.362,754.652
2022-03-17T04:50:00,62.025,0.934,1717.618,609.863
2022-03-17T04:55:00,55.473,0.952,1163.537,483.264
2022-03-17T05:00:00,50.321,0.954,1763.18,483.092
2022-03-17T05:05:00,55.076,0.98,2291.162,859.65
2022-03-17T05:10:00,50.089,1.002,670.263,357.947
2022-03-17T05:15:00,47.242,0.87,1681.701,412.644
2022-03-17T05:25:00,45.121,0.958,1620.028,407.123
2022-03-17T05:30:00,31.872,0.983,922.763,315.726
2022-03-17T05:35:00,34.428,0.981,1053.206,339.977
2022-03-17T05:40:00,38.344,0.938,1422.685,303.382
2022-03-17T05:45:00,37.004,0.95,1273.121,220.64
2022-03-17T05:50:00,48.047,0.961,1098.276,546.971
2022-03-17T05:55:00,36.018,0.977,1134.621,270.838
2022-03-17T06:00:00,31.968,0.99,1291.065,174.77
2022-03-17T06:05:00,30.927,0.876,2174.406,214.788
2022-03-17T06:15:00,56.934,0.844,1767.094,793.963
2022-03-17T06:20:00,55.883,0.949,929.256,609.768
2022-03-17T06:25:00,58.786,0.997,1422.6,676.424
2022-03-17T06:30:00,46.077,0.896,1069.036,547.045
2022-03-17T06:35:00,60.952,1.0,3581.695,744.709
2022-03-17T06:40:00,61.91,0.956,1722.253,458.906
2022-03-17T06:45:00,53.733,0.829,2373.836,276.172
2022-03-17T06:50:00,49.09,0.986,1173.812,431.359
2022-03-17T06:55:00,42.315,0.843,1645.229,237.68
2022-03-17T07:00:00,47.65,0.935,1838.967,421.731
2022-03-17T07:05:00,61.362,0.88,1780.214,647.84
2022-03-17T07:10:00,52.593,0.946,650.594,587.996
2022-03-17T07:15:00,52.416,0.98,1304.58,503.529
2022-03-17T07:20:00,48.485,0.948,1651.782,336.557
2022-03-17T07:25:00,49.054,0.987,3505.961,499.049
2022-03-17T07:30:00,42.353,0.717,2861.009,272.266
2022-03-17T07:35:00,46.198,0.867,2251.323,400.911
