recorded_time,temperature,sensor_type
2022-06-03T00:00,-1.5260067467847342,UNKNOWN
2022-06-03T00:01,-1.5260067467847342,UNKNOWN
2022-06-03T00:02,-1.5260067467847342,UNKNOWN
2022-06-03T00:03,-1.5260067467847342,UNKNOWN
2022-06-03T00:04,-1.4260067467847364,UNKNOWN
2022-06-03T00:05,-1.326006746784735,UNKNOWN
2022-06-03T00:06,-1.326006746784735,UNKNOWN
2022-06-03T00:07,-1.2260067467847335,UNKNOWN
2022-06-03T00:08,-1.1260067467847357,UNKNOWN
2022-06-03T00:09,-1.1260067467847357,UNKNOWN
2022-06-03T00:10,-1.1260067467847357,UNKNOWN
2022-06-03T00:11,-1.1260067467847357,UNKNOWN
2022-06-03T00:12,-1.1260067467847357,UNKNOWN
2022-06-03T00:13,-1.1260067467847357,UNKNOWN
2022-06-03T00:14,-1.1260067467847357,UNKNOWN
2022-06-03T00:15,-1.2260067467847335,UNKNOWN
2022-06-03T00:16,-1.2260067467847335,UNKNOWN
2022-06-03T00:17,-1.2260067467847335,UNKNOWN
2022-06-03T00:18,-1.326006746784735,UNKNOWN
2022-06-03T00:19,-1.326006746784735,UNKNOWN
2022-06-03T00:20,-1.326006746784735,UNKNOWN
2022-06-03T00:21,-1.326006746784735,UNKNOWN
2022-06-03T00:22,-1.326006746784735,UNKNOWN
2022-06-03T00:23,-1.326006746784735,UNKNOWN
2022-06-03T00:24,-1.326006746784735,UNKNOWN
2022-06-03T00:25,-1.326006746784735,UNKNOWN
2022-06-03T00:26,-1.4260067467847364,UNKNOWN
2022-06-03T00:27,-1.326006746784735,UNKNOWN
2022-06-03T00:28,-1.2260067467847335,UNKNOWN
2022-06-03T00:29,-1.1260067467847357,UNKNOWN
2022-06-03T00:30,-1.0260067467847342,UNKNOWN
2022-06-03T00:31,-0.9260067467847364,UNKNOWN
2022-06-03T00:32,-0.826006746784735,UNKNOWN
2022-06-03T00:33,-0.7260067467847335,UNKNOWN
2022-06-03T00:34,-0.6260067467847357,UNKNOWN
2022-06-03T00:35,-0.5260067467847342,UNKNOWN
2022-06-03T00:36,-0.5260067467847342,UNKNOWN
2022-06-03T00:37,-0.4260067467847364,UNKNOWN
2022-06-03T00:38,-0.32600674678473496,UNKNOWN
2022-06-03T00:39,-0.32600674678473496,UNKNOWN
2022-06-03T00:40,-0.22600674678473354,UNKNOWN
2022-06-03T00:41,-0.22600674678473354,UNKNOWN
2022-06-03T00:42,-0.22600674678473354,UNKNOWN
2022-06-03T00:43,-0.22600674678473354,UNKNOWN
2022-06-03T00:44,-0.22600674678473354,UNKNOWN
2022-06-03T00:45,-0.22600674678473354,UNKNOWN
2022-06-03T00:46,-0.22600674678473354,UNKNOWN
2022-06-03T00:47,-0.22600674678473354,UNKNOWN
2022-06-03T00:48,-0.22600674678473354,UNKNOWN
2022-06-03T00:49,-0.22600674678473354,UNKNOWN
2022-06-03T00:50,-0.32600674678473496,UNKNOWN
2022-06-03T00:51,-0.4260067467847364,UNKNOWN
2022-06-03T00:52,-0.5260067467847342,UNKNOWN
2022-06-03T00:53,-0.6260067467847357,UNKNOWN
2022-06-03T00:54,-0.6260067467847357,UNKNOWN
2022-06-03T00:55,-0.7260067467847335,UNKNOWN
2022-06-03T00:56,-0.7260067467847335,UNKNOWN
2022-06-03T00:57,-0.826006746784735,UNKNOWN
2022-06-03T00:58,-0.826006746784735,UNKNOWN
2022-06-03T00:59,-0.826006746784735,UNKNOWN
2022-06-03T01:00,-0.826006746784735,UNKNOWN
2022-06-03T01:01,-0.826006746784735,UNKNOWN
2022-06-03T01:02,-0.9260067467847364,UNKNOWN
2022-06-03T01:03,-0.826006746784735,UNKNOWN
2022-06-03T01:04,-0.9260067467847364,UNKNOWN
2022-06-03T01:05,-0.9260067467847364,UNKNOWN
2022-06-03T01:06,-0.9260067467847364,UNKNOWN
2022-06-03T01:07,-0.9260067467847364,UNKNOWN
2022-06-03T01:08,-0.9260067467847364,UNKNOWN
2022-06-03T01:09,-0.826006746784735,UNKNOWN
2022-06-03T01:10,-0.826006746784735,UNKNOWN
2022-06-03T01:11,-0.6260067467847357,UNKNOWN
2022-06-03T01:12,-0.5260067467847342,UNKNOWN
2022-06-03T01:13,-0.4260067467847364,UNKNOWN
2022-06-03T01:14,-0.32600674678473496,UNKNOWN
2022-06-03T01:15,-0.22600674678473354,UNKNOWN
2022-06-03T01:16,-0.22600674678473354,UNKNOWN
2022-06-03T01:17,-0.32600674678473496,UNKNOWN
2022-06-03T01:18,-0.32600674678473496,UNKNOWN
2022-06-03T01:19,-0.4260067467847364,UNKNOWN
2022-06-03T01:20,-0.4260067467847364,UNKNOWN
2022-06-03T01:21,-0.4260067467847364,UNKNOWN
2022-06-03T01:22,-0.32600674678473496,UNKNOWN
2022-06-03T01:23,-0.32600674678473496,UNKNOWN
2022-06-03T01:24,-0.32600674678473496,UNKNOWN
2022-06-03T01:25,-0.4260067467847364,UNKNOWN
2022-06-03T01:26,-0.4260067467847364,UNKNOWN
2022-06-03T01:27,-0.5260067467847342,UNKNOWN
2022-06-03T01:28,-0.5260067467847342,UNKNOWN
2022-06-03T01:29,-0.5260067467847342,UNKNOWN
2022-06-03T01:30,-0.6260067467847357,UNKNOWN
2022-06-03T01:31,-0.6260067467847357,UNKNOWN
2022-06-03T01:32,-0.6260067467847357,UNKNOWN
2022-06-03T01:33,-0.6260067467847357,UNKNOWN
2022-06-03T01:34,-0.6260067467847357,UNKNOWN
2022-06-03T01:35,-0.6260067467847357,UNKNOWN
2022-06-03T01:36,-0.6260067467847357,UNKNOWN
2022-06-03T01:37,-0.4260067467847364,UNKNOWN
2022-06-03T01:38,-0.32600674678473496,UNKNOWN
2022-06-03T01:39,-0.12600674678473567,UNKNOWN
2022-06-03T01:40,-0.026006746784734247,UNKNOWN
2022-06-03T01:41,0.07399325321526362,UNKNOWN
2022-06-03T01:42,0.17399325321526504,UNKNOWN
2022-06-03T01:43,0.27399325321526646,UNKNOWN
2022-06-03T01:44,0.3739932532152679,UNKNOWN
2022-06-03T01:45,0.4739932532152622,UNKNOWN
2022-06-03T01:46,0.5739932532152636,UNKNOWN
2022-06-03T01:47,0.673993253215265,UNKNOWN
2022-06-03T01:48,0.673993253215265,UNKNOWN
2022-06-03T01:49,0.7739932532152665,UNKNOWN
2022-06-03T01:50,0.7739932532152665,UNKNOWN
2022-06-03T01:51,0.8739932532152679,UNKNOWN
2022-06-03T01:52,0.8739932532152679,UNKNOWN
2022-06-03T01:53,0.9739932532152622,UNKNOWN
2022-06-03T01:54,0.9739932532152622,UNKNOWN
2022-06-03T01:55,0.9739932532152622,UNKNOWN
2022-06-03T01:56,1.0739932532152636,UNKNOWN
2022-06-03T01:57,1.0739932532152636,UNKNOWN
2022-06-03T01:58,1.0739932532152636,UNKNOWN
2022-06-03T01:59,1.173993253215265,UNKNOWN
2022-06-03T02:00,1.173993253215265,UNKNOWN
2022-06-03T02:01,1.173993253215265,UNKNOWN
2022-06-03T02:02,1.173993253215265,UNKNOWN
2022-06-03T02:03,1.173993253215265,UNKNOWN
2022-06-03T02:04,1.2739932532152665,UNKNOWN
2022-06-03T02:05,1.2739932532152665,UNKNOWN
2022-06-03T02:06,1.2739932532152665,UNKNOWN
2022-06-03T02:07,1.2739932532152665,UNKNOWN
2022-06-03T02:08,1.3739932532152679,UNKNOWN
2022-06-03T02:09,1.3739932532152679,UNKNOWN
2022-06-03T02:10,1.3739932532152679,UNKNOWN
2022-06-03T02:11,1.4739932532152622,UNKNOWN
2022-06-03T02:12,1.4739932532152622,UNKNOWN
2022-06-03T02:13,1.4739932532152622,UNKNOWN
2022-06-03T02:14,1.4739932532152622,UNKNOWN
