timestamp,Infrared to Red Signal Ratio
03/18/22 01:01:02,-36
03/18/22 01:02:02,0
03/18/22 01:03:04,-5
03/18/22 01:04:04,-4
03/18/22 01:05:05,-2
03/18/22 01:06:05,2
03/18/22 01:07:05,7
03/18/22 01:08:05,0
03/18/22 01:09:05,-14
03/18/22 01:10:05,1
03/18/22 01:11:06,-13
03/18/22 01:12:06,0
03/18/22 01:13:06,-6
03/18/22 01:14:06,14
03/18/22 01:15:06,-17
03/18/22 01:16:06,0
03/18/22 01:17:06,-5
03/18/22 01:18:07,-4
03/18/22 01:19:07,0
03/18/22 01:20:07,12
03/18/22 01:21:07,-6
03/18/22 01:22:07,-2
03/18/22 01:23:07,-6
03/18/22 01:24:08,0
03/18/22 01:25:08,0
03/18/22 01:26:08,6
03/18/22 01:27:08,-4
03/18/22 01:28:08,-6
03/18/22 01:29:08,25
03/18/22 01:30:08,1
03/18/22 01:31:09,-5
03/18/22 01:32:09,-1
03/18/22 01:33:09,-13
03/18/22 01:34:09,-1
03/18/22 01:35:09,1
03/18/22 01:36:09,-3
03/18/22 01:37:09,0
03/18/22 01:38:10,-14
03/18/22 01:39:10,-13
03/18/22 01:40:10,5
03/18/22 01:41:10,0
03/18/22 01:42:10,3
03/18/22 01:43:10,11
03/18/22 01:44:10,-39
03/18/22 01:45:11,-13
03/18/22 01:46:11,0
03/18/22 01:47:11,-5
03/18/22 01:48:11,-2
03/18/22 01:49:12,26
03/18/22 01:50:12,-39
03/18/22 01:51:12,0
03/18/22 01:52:12,12
03/18/22 01:53:12,-6
03/18/22 01:54:12,-5
03/18/22 01:55:13,-13
03/18/22 01:56:13,-42
03/18/22 01:57:13,4
03/18/22 01:58:13,-17
03/18/22 01:59:13,0
03/18/22 02:00:13,-13
03/18/22 02:01:14,0
03/18/22 02:02:14,0
03/18/22 02:03:14,0
03/18/22 02:04:14,-1
03/18/22 02:05:15,-34
03/18/22 02:06:15,0
03/18/22 02:07:15,0
03/18/22 02:08:15,-3
03/18/22 02:09:15,-3
03/18/22 02:10:15,-2
03/18/22 02:11:15,-44
03/18/22 02:12:16,0
03/18/22 02:13:16,0
03/18/22 02:14:16,10
03/18/22 02:15:16,3
03/18/22 02:16:17,-2
03/18/22 02:17:17,4
03/18/22 02:18:17,0
03/18/22 02:19:17,13
03/18/22 02:20:17,-4
03/18/22 02:21:18,34
03/18/22 02:22:18,-10
03/18/22 02:23:18,-7
03/18/22 02:24:18,14
03/18/22 02:25:18,0
03/18/22 02:26:18,4
03/18/22 02:27:18,0
03/18/22 02:28:19,8
03/18/22 02:29:19,16
03/18/22 02:30:19,-3
03/18/22 02:31:20,5
03/18/22 02:32:20,8
03/18/22 02:33:20,13
03/18/22 02:34:20,-12
03/18/22 02:35:20,0
03/18/22 02:36:20,0
03/18/22 02:37:21,-1
03/18/22 02:38:21,6
03/18/22 02:39:21,-3
03/18/22 02:40:21,17
03/18/22 02:41:21,-11
03/18/22 02:42:21,5
03/18/22 02:43:21,0
03/18/22 02:44:22,0
03/18/22 02:45:22,-7
03/18/22 02:46:24,-2
03/18/22 02:47:24,-17
03/18/22 02:48:24,1
03/18/22 02:49:24,0
03/18/22 02:50:25,-42
03/18/22 02:51:25,0
03/18/22 02:52:25,0
03/18/22 02:53:25,-6
03/18/22 02:54:25,1
03/18/22 02:55:25,-1
03/18/22 02:56:25,0
03/18/22 02:57:26,-2
03/18/22 02:58:26,-6
03/18/22 02:59:26,-15
03/18/22 03:00:26,5
03/18/22 03:01:29,0
03/18/22 03:02:29,-4
03/18/22 03:03:29,-6
03/18/22 03:04:29,0
03/18/22 03:05:30,27
03/18/22 03:06:30,29
