timestamp,Infrared to Red Signal Ratio
03/07/22 00:28:32,23
03/07/22 00:29:32,0
03/07/22 00:30:32,-13
03/07/22 00:31:32,4
03/07/22 00:32:32,-2
03/07/22 00:33:32,-21
03/07/22 00:34:33,-26
03/07/22 00:35:33,-4
03/07/22 00:36:33,-10
03/07/22 00:37:33,5
03/07/22 00:38:33,-4
03/07/22 00:39:33,-14
03/07/22 00:40:33,0
03/07/22 00:41:33,3
03/07/22 00:42:33,0
03/07/22 00:43:33,4
03/07/22 00:44:33,4
03/07/22 00:45:34,39
03/07/22 00:46:34,-6
03/07/22 00:47:34,-11
03/07/22 00:48:34,0
03/07/22 00:49:34,-17
03/07/22 00:50:34,32
03/07/22 00:51:34,0
03/07/22 00:52:35,-4
03/07/22 00:53:35,0
03/07/22 00:54:35,9
03/07/22 00:55:35,-1
03/07/22 00:56:36,0
03/07/22 00:57:36,0
03/07/22 00:58:36,-1
03/07/22 00:59:36,0
03/07/22 01:00:36,0
03/07/22 01:01:36,-14
03/07/22 01:02:36,-15
03/07/22 01:03:37,1
03/07/22 01:04:37,-2
03/07/22 01:05:37,0
03/07/22 01:06:37,-8
03/07/22 01:07:37,11
03/07/22 01:08:37,-9
03/07/22 01:09:37,0
03/07/22 01:10:39,-2
03/07/22 01:11:39,-9
03/07/22 01:12:39,-10
03/07/22 01:13:40,6
03/07/22 01:14:40,7
03/07/22 01:15:40,23
03/07/22 01:16:40,-12
03/07/22 01:17:40,2
03/07/22 01:18:40,-2
03/07/22 01:19:41,51
03/07/22 01:20:41,0
03/07/22 01:21:41,3
03/07/22 01:22:41,27
03/07/22 01:23:41,6
03/07/22 01:24:41,10
03/07/22 01:25:44,3
03/07/22 01:26:44,-4
03/07/22 01:27:44,-1
03/07/22 01:28:44,13
03/07/22 01:29:45,0
03/07/22 01:30:45,0
03/07/22 01:31:45,-41
03/07/22 01:32:45,-47
03/07/22 01:33:45,0
03/07/22 01:34:45,-5
03/07/22 01:35:46,-8
03/07/22 01:36:46,-34
03/07/22 01:37:46,-30
03/07/22 01:38:46,-43
03/07/22 01:39:46,-41
03/07/22 01:40:47,-19
03/07/22 01:41:47,-6
03/07/22 01:42:48,22
03/07/22 01:43:48,0
03/07/22 01:44:48,0
03/07/22 01:45:48,4
03/07/22 01:46:48,-3
03/07/22 01:47:48,-11
03/07/22 01:48:48,-66
03/07/22 01:49:49,4
03/07/22 01:50:49,12
03/07/22 01:51:49,2
03/07/22 01:52:49,-2
03/07/22 01:53:49,-39
03/07/22 01:54:49,8
03/07/22 01:55:49,-22
03/07/22 01:56:49,5
03/07/22 01:57:49,16
03/07/22 01:58:50,4
03/07/22 01:59:50,0
03/07/22 02:00:50,0
03/07/22 02:01:50,16
03/07/22 02:02:50,16
03/07/22 02:03:50,-1
03/07/22 02:04:50,-5
03/07/22 02:05:51,58
03/07/22 02:06:51,13
03/07/22 02:07:51,0
03/07/22 02:08:51,-2
03/07/22 02:09:51,-12
03/07/22 02:10:52,8
03/07/22 02:11:52,0
03/07/22 02:12:52,0
03/07/22 02:13:52,-4
03/07/22 02:14:52,2
03/07/22 02:15:53,0
03/07/22 02:16:53,0
03/07/22 02:17:53,-9
03/07/22 02:18:53,-18
03/07/22 02:19:53,-7
03/07/22 02:20:53,0
03/07/22 02:21:54,8
03/07/22 02:22:54,0
03/07/22 02:23:54,-11
03/07/22 02:24:54,1
03/07/22 02:25:54,3
03/07/22 02:26:54,0
03/07/22 02:27:54,-4
03/07/22 02:28:54,3
03/07/22 02:29:54,-8
03/07/22 02:30:54,0
03/07/22 02:31:54,-4
03/07/22 02:32:55,34
03/07/22 02:33:55,0
03/07/22 02:34:55,17
03/07/22 02:35:55,-1
03/07/22 02:36:55,1
03/07/22 02:37:55,4
03/07/22 02:38:55,0
03/07/22 02:39:56,0
03/07/22 02:40:56,0
03/07/22 02:41:56,-20
03/07/22 02:42:56,-8
03/07/22 02:43:57,21
03/07/22 02:44:57,2
03/07/22 02:45:57,0
03/07/22 02:46:57,-2
03/07/22 02:47:57,-3
03/07/22 02:48:57,5
03/07/22 02:49:57,-21
03/07/22 02:50:58,-17
03/07/22 02:51:58,0
03/07/22 02:52:58,2
03/07/22 02:53:58,15
03/07/22 02:54:58,0
03/07/22 02:55:58,4
03/07/22 02:56:59,-15
03/07/22 02:57:59,-9
03/07/22 02:58:59,-11
03/07/22 02:59:59,-6
03/07/22 03:00:59,0
03/07/22 03:01:59,-12
03/07/22 03:02:59,0
03/07/22 03:04:00,-8
03/07/22 03:05:00,0
03/07/22 03:06:00,0
03/07/22 03:07:00,-40
03/07/22 03:08:00,21
03/07/22 03:09:00,0
03/07/22 03:10:01,0
03/07/22 03:11:01,0
03/07/22 03:12:01,0
03/07/22 03:13:01,16
03/07/22 03:14:01,5
03/07/22 03:15:02,-17
03/07/22 03:16:02,-6
03/07/22 03:17:02,-3
03/07/22 03:18:02,0
03/07/22 03:19:02,4
03/07/22 03:20:02,-13
03/07/22 03:21:02,-8
03/07/22 03:22:03,-25
03/07/22 03:23:03,30
03/07/22 03:24:03,7
03/07/22 03:25:03,0
03/07/22 03:26:03,9
03/07/22 03:27:03,-1
03/07/22 03:28:03,-26
03/07/22 03:29:03,9
03/07/22 03:30:03,-16
03/07/22 03:31:03,52
03/07/22 03:32:04,20
03/07/22 03:33:04,15
03/07/22 03:34:04,8
03/07/22 03:35:04,0
03/07/22 03:36:04,-8
03/07/22 03:37:04,5
03/07/22 03:38:04,-13
03/07/22 03:39:05,-6
03/07/22 03:40:05,-8
03/07/22 03:41:06,6
03/07/22 03:42:06,-5
03/07/22 03:43:06,0
03/07/22 03:44:06,-1
03/07/22 03:45:06,-30
03/07/22 03:46:06,0
03/07/22 03:47:07,-2
03/07/22 03:48:07,-25
03/07/22 03:49:07,0
03/07/22 03:50:07,-5
03/07/22 03:51:07,-1
03/07/22 03:52:07,-4
03/07/22 03:53:07,9
03/07/22 03:54:08,-13
03/07/22 03:55:08,0
03/07/22 03:56:08,14
03/07/22 03:57:08,35
03/07/22 03:58:08,-18
03/07/22 03:59:08,0
03/07/22 04:00:08,-5
03/07/22 04:01:09,-2
03/07/22 04:02:09,-6
03/07/22 04:03:09,3
03/07/22 04:04:09,26
03/07/22 04:05:09,-7
03/07/22 04:06:09,5
03/07/22 04:07:09,61
03/07/22 04:08:10,0
03/07/22 04:09:10,4
03/07/22 04:10:10,-43
03/07/22 04:11:10,0
03/07/22 04:12:10,1
03/07/22 04:13:10,-13
03/07/22 04:14:10,-1
03/07/22 04:15:11,-10
03/07/22 04:16:11,0
03/07/22 04:17:11,-22
03/07/22 04:18:11,-17
03/07/22 04:19:11,-40
03/07/22 04:20:11,-9
03/07/22 04:21:11,-47
03/07/22 04:22:12,10
03/07/22 04:23:12,-30
03/07/22 04:24:12,0
03/07/22 04:25:12,0
03/07/22 04:26:12,26
03/07/22 04:27:12,35
03/07/22 04:28:12,5
03/07/22 04:29:12,16
03/07/22 04:30:12,-7
03/07/22 04:31:13,-13
03/07/22 04:32:13,-6
03/07/22 04:33:13,0
03/07/22 04:34:13,-2
03/07/22 04:35:13,-13
03/07/22 04:36:13,0
03/07/22 04:37:13,-4
03/07/22 04:38:14,23
03/07/22 04:39:14,-1
03/07/22 04:40:14,0
03/07/22 04:41:14,27
03/07/22 04:42:14,-26
03/07/22 04:43:14,0
03/07/22 04:44:14,0
03/07/22 04:45:15,0
03/07/22 04:46:15,-19
03/07/22 04:47:15,-3
03/07/22 04:48:15,-13
03/07/22 04:49:15,13
03/07/22 04:50:15,-36
03/07/22 04:51:15,19
03/07/22 04:52:16,0
03/07/22 04:53:16,-3
03/07/22 04:54:16,6
03/07/22 04:55:16,2
03/07/22 04:56:16,-9
03/07/22 04:57:16,1
03/07/22 04:58:17,0
03/07/22 04:59:17,-41
03/07/22 05:00:17,-60
03/07/22 05:01:17,14
03/07/22 05:02:17,18
03/07/22 05:03:17,-13
03/07/22 05:04:17,-2
03/07/22 05:05:18,-1
03/07/22 05:06:18,-3
03/07/22 05:07:18,-2
03/07/22 05:08:18,-17
03/07/22 05:09:18,-11
03/07/22 05:10:18,1
03/07/22 05:11:19,0
03/07/22 05:12:19,-26
03/07/22 05:13:20,0
03/07/22 05:14:20,0
03/07/22 05:15:20,-3
03/07/22 05:16:20,1
03/07/22 05:17:20,-2
03/07/22 05:18:20,-24
03/07/22 05:19:20,0
03/07/22 05:20:21,21
03/07/22 05:21:21,-1
03/07/22 05:22:21,-8
03/07/22 05:23:21,-43
03/07/22 05:24:21,0
03/07/22 05:25:21,0
03/07/22 05:26:21,-35
03/07/22 05:27:21,-37
03/07/22 05:28:21,4
03/07/22 05:29:21,21
03/07/22 05:30:21,1
03/07/22 05:31:21,0
03/07/22 05:32:22,1
03/07/22 05:33:22,-4
03/07/22 05:34:22,-8
03/07/22 05:35:22,-2
03/07/22 05:36:22,35
03/07/22 05:37:22,-21
03/07/22 05:38:23,4
03/07/22 05:39:23,-2
03/07/22 05:40:23,4
03/07/22 05:41:24,5
03/07/22 05:42:24,7
03/07/22 05:43:24,-63
03/07/22 05:44:24,-20
03/07/22 05:45:25,10
03/07/22 05:46:25,0
03/07/22 05:47:25,7
03/07/22 05:48:25,37
03/07/22 05:49:25,20
03/07/22 05:50:25,46
03/07/22 05:51:25,-39
03/07/22 05:52:26,-39
03/07/22 05:53:26,0
03/07/22 05:54:26,-71
03/07/22 05:55:26,5
03/07/22 05:56:28,24
03/07/22 05:57:28,17
03/07/22 05:58:28,39
03/07/22 05:59:28,-24
03/07/22 06:00:28,-8
03/07/22 06:01:28,0
03/07/22 06:02:29,-35
03/07/22 06:03:29,8
03/07/22 06:04:29,-53
03/07/22 06:05:29,19
03/07/22 06:06:29,26
03/07/22 06:07:29,8
03/07/22 06:08:29,2
03/07/22 06:09:30,0
03/07/22 06:10:30,0
03/07/22 06:11:32,9
03/07/22 06:12:32,0
03/07/22 06:13:32,-49
03/07/22 06:14:32,-73
03/07/22 06:15:32,2
03/07/22 06:16:32,4
03/07/22 06:17:33,0
03/07/22 06:18:33,4
03/07/22 06:19:33,0
03/07/22 06:20:33,20
03/07/22 06:21:33,37
03/07/22 06:22:33,3
03/07/22 06:23:33,-21
03/07/22 06:24:34,0
03/07/22 06:25:34,0
03/07/22 06:26:35,9
03/07/22 06:27:35,-5
03/07/22 06:28:35,1
03/07/22 06:29:35,8
03/07/22 06:30:35,-21
03/07/22 06:31:35,38
03/07/22 06:32:35,6
03/07/22 06:33:36,4
03/07/22 06:34:36,4
03/07/22 06:35:36,5
03/07/22 06:36:36,-18
03/07/22 06:37:36,0
03/07/22 06:38:36,-13
03/07/22 06:39:36,2
03/07/22 06:40:37,-3
03/07/22 06:41:39,-52
03/07/22 06:42:39,-13
03/07/22 06:43:39,13
03/07/22 06:44:39,24
03/07/22 06:45:39,-4
03/07/22 06:46:39,-29
03/07/22 06:47:40,-12
03/07/22 06:48:40,23
03/07/22 06:49:40,3
03/07/22 06:50:40,15
03/07/22 06:51:40,1
03/07/22 06:52:40,-27
03/07/22 06:53:40,-1
03/07/22 06:54:41,0
03/07/22 06:55:41,-4
03/07/22 06:56:42,-7
03/07/22 06:57:42,17
03/07/22 06:58:43,0
03/07/22 06:59:43,23
03/07/22 07:00:43,0
03/07/22 07:01:44,0
03/07/22 07:02:44,-16
03/07/22 07:03:44,13
03/07/22 07:04:44,0
03/07/22 07:05:44,2
03/07/22 07:06:44,-2
03/07/22 07:07:45,-58
03/07/22 07:08:45,-41
03/07/22 07:09:45,0
03/07/22 07:10:45,21
03/07/22 07:11:45,-4
03/07/22 07:12:45,-7
03/07/22 07:13:45,0
03/07/22 07:14:46,-1
03/07/22 07:15:46,-26
03/07/22 07:16:49,12
03/07/22 07:17:49,21
03/07/22 07:18:49,-5
03/07/22 07:19:50,25
03/07/22 07:20:51,0
03/07/22 07:21:51,-17
03/07/22 07:22:51,-2
03/07/22 07:23:51,30
03/07/22 07:24:51,0
03/07/22 07:25:51,2
03/07/22 07:26:52,-8
03/07/22 07:27:52,0
03/07/22 07:28:52,0
03/07/22 07:29:52,-35
03/07/22 07:30:52,4
03/07/22 07:31:52,0
03/07/22 07:32:52,4
03/07/22 07:33:53,25
03/07/22 07:34:56,1
03/07/22 07:35:56,0
03/07/22 07:36:56,5
03/07/22 07:37:57,0
03/07/22 07:38:57,0
03/07/22 07:39:57,-8
03/07/22 07:40:57,-1
03/07/22 07:41:57,-2
03/07/22 07:42:57,-10
03/07/22 07:43:59,-5
03/07/22 07:45:00,33
03/07/22 07:46:00,-1
03/07/22 07:47:00,0
03/07/22 07:48:00,0
03/07/22 07:49:00,-47
03/07/22 07:50:00,-14
03/07/22 07:51:01,0
03/07/22 07:52:04,-25
03/07/22 07:53:06,-21
03/07/22 07:54:06,2
03/07/22 07:55:06,0
03/07/22 07:56:06,4
03/07/22 07:57:06,0
03/07/22 07:58:06,4
03/07/22 07:59:07,0
03/07/22 08:00:07,-3
03/07/22 08:01:07,34
03/07/22 08:02:07,29
03/07/22 08:03:07,0
03/07/22 08:04:07,0
03/07/22 08:05:08,0
03/07/22 08:06:08,0
03/07/22 08:07:08,-1
03/07/22 08:08:08,-32
03/07/22 08:09:08,0
03/07/22 08:10:08,-24
03/07/22 08:11:08,0
03/07/22 08:12:09,-20
03/07/22 08:13:09,0
03/07/22 08:14:09,-3
03/07/22 08:15:09,12
03/07/22 08:16:09,0
03/07/22 08:17:09,0
03/07/22 15:33:01,-6
03/07/22 15:34:01,-24
03/07/22 15:35:01,-8
03/07/22 15:36:01,3
03/07/22 15:37:02,-1
03/07/22 15:38:02,0
03/07/22 15:39:02,48
03/07/22 15:40:02,0
03/07/22 15:41:02,23
03/07/22 15:42:05,0
03/07/22 15:43:05,11
03/07/22 15:44:05,0
03/07/22 15:45:05,-15
03/07/22 15:46:05,0
03/07/22 15:47:06,0
03/07/22 15:48:06,0
03/07/22 15:49:06,0
03/07/22 15:50:06,0
03/07/22 15:51:06,0
03/07/22 15:52:06,27
03/07/22 15:53:06,19
03/07/22 15:54:07,0
03/07/22 15:55:07,0
03/07/22 15:56:07,0
03/07/22 15:57:10,0
03/07/22 15:58:10,-5
03/07/22 15:59:10,26
03/07/22 16:00:10,0
03/07/22 16:01:10,-3
03/07/22 16:02:10,-34
03/07/22 16:03:10,-11
03/07/22 16:04:11,0
03/07/22 17:35:01,-9
03/07/22 17:36:01,-3
03/07/22 17:37:01,-4
03/07/22 17:38:02,4
03/07/22 17:39:02,7
03/07/22 17:40:02,-8
03/07/22 17:41:02,8
03/07/22 17:42:02,-2
03/07/22 17:43:02,-5
03/07/22 17:44:02,7
03/07/22 17:45:03,6
03/07/22 17:46:03,-4
03/07/22 17:47:03,0
03/07/22 17:48:06,0
03/07/22 17:49:06,3
03/07/22 17:50:06,0
03/07/22 17:51:06,-4
03/07/22 17:52:06,0
03/07/22 17:53:06,3
03/07/22 17:54:06,-5
03/07/22 17:55:07,-8
03/07/22 17:56:07,-42
03/07/22 17:57:07,2
03/07/22 17:58:07,4
03/07/22 17:59:07,-13
03/07/22 18:00:07,-26
03/07/22 18:01:08,-4
03/07/22 18:02:08,-4
03/07/22 18:03:11,-12
03/07/22 18:04:11,6
03/07/22 18:05:11,3
03/07/22 18:06:11,0
03/07/22 18:07:11,-39
03/07/22 18:08:11,-5
03/07/22 18:09:12,-12
03/07/22 18:10:12,5
03/07/22 18:11:12,-1
03/07/22 18:12:12,0
03/07/22 18:13:12,2
03/07/22 18:14:12,-2
03/07/22 18:15:12,-5
03/07/22 18:16:13,-2
03/07/22 18:17:13,-8
03/07/22 18:18:13,4
03/07/22 18:19:14,0
03/07/22 18:20:14,-29
03/07/22 18:21:14,-2
03/07/22 18:22:14,0
03/07/22 18:23:14,0
03/07/22 18:24:14,-3
03/07/22 18:25:15,4
03/07/22 18:26:15,-8
