timestamp,Infrared to Red Signal Ratio
03/25/22 00:00:33,8
03/25/22 00:01:33,0
03/25/22 00:02:33,19
03/25/22 00:03:33,-12
03/25/22 00:04:34,-28
03/25/22 00:05:34,-6
03/25/22 00:06:34,-10
03/25/22 00:07:34,0
03/25/22 00:08:34,-4
03/25/22 00:09:34,26
03/25/22 00:10:35,-30
03/25/22 00:11:35,34
03/25/22 00:12:38,0
03/25/22 00:13:38,12
03/25/22 00:14:38,3
03/25/22 00:15:38,6
03/25/22 00:16:38,29
03/25/22 00:17:38,-2
03/25/22 00:18:39,-4
03/25/22 00:19:39,36
03/25/22 00:20:39,3
03/25/22 00:21:39,-4
03/25/22 00:22:39,-4
03/25/22 00:23:39,8
03/25/22 00:24:39,-17
03/25/22 00:25:40,-5
03/25/22 00:26:40,-28
03/25/22 00:27:41,37
03/25/22 00:28:41,0
03/25/22 00:29:41,-6
03/25/22 00:30:41,20
03/25/22 00:31:41,27
03/25/22 00:32:41,0
03/25/22 00:33:42,7
03/25/22 00:34:42,7
03/25/22 00:35:42,18
03/25/22 00:36:42,0
03/25/22 00:37:42,0
03/25/22 00:38:42,-8
03/25/22 00:39:42,-8
03/25/22 00:40:43,-31
03/25/22 00:41:43,0
03/25/22 00:42:46,-17
03/25/22 00:43:46,5
03/25/22 00:44:46,0
03/25/22 00:45:47,35
03/25/22 00:46:47,0
03/25/22 00:47:47,-3
03/25/22 00:48:47,-83
03/25/22 00:49:47,27
03/25/22 00:50:47,11
03/25/22 00:51:47,-8
03/25/22 00:52:48,-8
03/25/22 00:53:48,-1
03/25/22 00:54:48,16
03/25/22 00:55:48,-13
03/25/22 00:56:48,1
03/25/22 00:57:51,-3
03/25/22 00:58:51,-2
03/25/22 00:59:51,1
03/25/22 01:00:51,18
03/25/22 01:01:51,34
03/25/22 01:02:51,19
03/25/22 01:03:51,-8
03/25/22 01:04:52,10
03/25/22 01:05:52,0
03/25/22 01:06:52,-6
03/25/22 01:07:52,0
03/25/22 01:08:52,0
03/25/22 01:09:52,26
03/25/22 01:10:53,0
03/25/22 01:11:53,15
03/25/22 01:12:55,5
03/25/22 01:13:55,33
03/25/22 01:14:55,-1
03/25/22 01:15:55,-7
03/25/22 01:16:55,11
03/25/22 01:17:55,-17
03/25/22 01:18:56,-4
03/25/22 01:19:56,2
03/25/22 01:20:56,-8
03/25/22 01:21:56,0
03/25/22 01:22:56,21
03/25/22 01:23:56,0
03/25/22 01:24:56,-8
03/25/22 01:25:57,-2
03/25/22 01:26:57,0
03/25/22 01:27:59,8
03/25/22 01:29:00,-13
03/25/22 01:30:00,-5
03/25/22 01:31:00,13
03/25/22 01:32:00,-4
03/25/22 01:33:00,-13
03/25/22 01:34:00,-12
03/25/22 01:35:00,-4
03/25/22 01:36:01,13
03/25/22 01:37:01,-14
03/25/22 01:38:01,-2
03/25/22 01:39:01,9
03/25/22 01:40:01,0
03/25/22 01:41:01,-2
03/25/22 01:42:02,-17
03/25/22 01:43:02,3
03/25/22 01:44:02,23
03/25/22 01:45:02,-26
03/25/22 01:46:02,5
03/25/22 01:47:02,0
03/25/22 01:48:03,36
03/25/22 01:49:03,-12
03/25/22 01:50:03,8
03/25/22 01:51:03,10
03/25/22 01:52:03,0
03/25/22 01:53:03,5
03/25/22 01:54:03,0
03/25/22 01:55:04,0
03/25/22 01:56:04,-4
03/25/22 01:57:04,0
03/25/22 01:58:04,0
03/25/22 01:59:04,7
03/25/22 02:00:04,-38
03/25/22 02:01:05,0
03/25/22 02:02:05,5
03/25/22 02:03:08,-13
03/25/22 02:04:08,-13
03/25/22 02:05:08,4
03/25/22 02:06:08,0
03/25/22 02:07:08,0
03/25/22 02:08:09,0
03/25/22 02:09:09,1
03/25/22 02:10:09,0
03/25/22 02:11:09,0
03/25/22 02:12:09,3
03/25/22 02:13:09,0
03/25/22 02:14:09,-44
03/25/22 02:15:10,4
03/25/22 02:16:10,0
03/25/22 02:17:10,0
03/25/22 02:18:10,-3
03/25/22 02:19:10,0
03/25/22 02:20:10,-9
03/25/22 02:21:11,0
03/25/22 02:22:11,0
03/25/22 02:23:11,6
03/25/22 02:24:11,17
03/25/22 02:25:11,0
03/25/22 02:26:11,8
03/25/22 02:27:11,0
