timestamp,Infrared to Red Signal Ratio
03/11/22 00:00:04,17
03/11/22 00:01:04,-57
03/11/22 00:02:05,-25
03/11/22 00:03:05,-25
03/11/22 00:04:05,-2
03/11/22 00:05:05,-3
03/11/22 00:06:05,-5
03/11/22 00:07:05,-39
03/11/22 00:08:05,12
03/11/22 00:09:06,7
03/11/22 00:10:06,0
03/11/22 00:11:06,0
03/11/22 00:12:06,-33
03/11/22 00:13:06,0
03/11/22 00:14:07,-5
03/11/22 00:15:07,0
03/11/22 00:16:07,0
03/11/22 00:17:07,-9
03/11/22 00:18:07,9
03/11/22 00:19:07,-35
03/11/22 00:20:07,-47
03/11/22 00:21:08,-26
03/11/22 00:22:08,2
03/11/22 00:23:08,-40
03/11/22 00:24:08,-3
03/11/22 00:25:08,-4
03/11/22 00:26:08,-5
03/11/22 00:27:08,2
03/11/22 00:28:08,-1
03/11/22 00:29:09,-21
03/11/22 00:30:09,-3
03/11/22 00:31:09,-11
03/11/22 00:32:09,-1
03/11/22 00:33:09,0
03/11/22 00:34:09,6
03/11/22 00:35:09,39
03/11/22 00:36:10,-48
03/11/22 00:37:10,-22
03/11/22 00:38:10,-9
03/11/22 00:39:10,3
03/11/22 00:40:13,-8
03/11/22 00:41:13,18
03/11/22 00:42:13,-31
03/11/22 00:43:13,7
03/11/22 00:44:14,-1
03/11/22 00:45:14,9
03/11/22 00:46:14,0
03/11/22 00:47:14,-45
03/11/22 00:48:14,-16
03/11/22 00:49:14,-6
03/11/22 00:50:15,-17
03/11/22 00:51:15,-19
03/11/22 00:52:15,-21
03/11/22 00:53:15,-30
03/11/22 00:54:15,0
03/11/22 00:55:16,0
03/11/22 00:56:16,-4
03/11/22 00:57:16,2
03/11/22 00:58:16,0
03/11/22 00:59:17,-1
03/11/22 01:00:17,7
03/11/22 01:01:17,-19
03/11/22 01:02:17,-2
03/11/22 01:03:17,0
03/11/22 01:04:17,39
03/11/22 01:05:17,0
03/11/22 01:06:18,0
03/11/22 01:07:18,-13
03/11/22 01:08:18,17
03/11/22 01:09:18,34
03/11/22 01:10:18,4
03/11/22 01:11:18,0
03/11/22 01:12:18,0
03/11/22 01:13:18,-11
03/11/22 01:14:19,0
03/11/22 01:15:19,10
03/11/22 01:16:19,0
03/11/22 01:17:19,-19
03/11/22 01:18:19,-16
03/11/22 01:19:19,0
03/11/22 01:20:19,-29
03/11/22 01:21:20,26
03/11/22 01:22:20,6
03/11/22 01:23:20,-3
03/11/22 01:24:20,-21
03/11/22 01:25:20,16
03/11/22 01:26:20,-47
03/11/22 01:27:20,-16
03/11/22 01:28:20,0
03/11/22 01:29:21,-9
03/11/22 01:30:21,-9
03/11/22 01:31:21,-11
03/11/22 01:32:21,-3
03/11/22 01:33:21,-17
03/11/22 01:34:21,-6
03/11/22 01:35:21,-34
03/11/22 01:36:22,-15
03/11/22 01:37:22,10
03/11/22 01:38:22,0
03/11/22 01:39:22,2
03/11/22 01:40:22,4
03/11/22 01:41:22,-13
03/11/22 01:42:22,-13
03/11/22 01:43:22,-5
03/11/22 01:44:22,0
03/11/22 01:45:23,10
03/11/22 01:46:23,2
03/11/22 01:47:23,20
03/11/22 01:48:23,4
03/11/22 01:49:23,0
03/11/22 01:50:23,-1
03/11/22 01:51:24,-13
03/11/22 01:52:24,-51
03/11/22 01:53:24,4
03/11/22 01:54:24,-60
03/11/22 01:55:25,-23
03/11/22 01:56:25,-8
03/11/22 01:57:25,0
03/11/22 01:58:25,-4
03/11/22 01:59:25,-26
03/11/22 02:00:25,-52
