timestamp,Infrared to Red Signal Ratio
03/16/22 01:24:02,43
03/16/22 01:25:02,0
03/16/22 01:26:02,0
03/16/22 01:27:02,-37
03/16/22 01:28:02,5
03/16/22 01:29:02,1
03/16/22 01:30:02,-20
03/16/22 01:31:03,0
03/16/22 01:32:03,9
03/16/22 01:33:03,-9
03/16/22 01:34:03,16
03/16/22 01:35:05,16
03/16/22 01:36:05,0
03/16/22 01:37:05,0
03/16/22 01:38:05,-4
03/16/22 01:39:06,21
03/16/22 01:40:06,-2
03/16/22 01:41:06,-2
03/16/22 01:42:06,0
03/16/22 01:43:06,26
03/16/22 01:44:06,0
03/16/22 01:45:07,-9
03/16/22 01:46:07,-6
03/16/22 01:47:07,-19
03/16/22 01:48:07,-2
03/16/22 01:49:07,3
03/16/22 01:50:09,16
03/16/22 01:51:09,0
03/16/22 01:52:09,23
03/16/22 01:53:09,2
03/16/22 01:54:09,0
03/16/22 01:55:10,-3
03/16/22 01:56:10,12
03/16/22 01:57:10,17
03/16/22 01:58:10,-39
03/16/22 01:59:10,-4
03/16/22 02:00:10,-2
03/16/22 02:01:10,0
03/16/22 02:02:11,0
03/16/22 02:03:11,0
03/16/22 02:04:11,0
03/16/22 02:05:14,-3
03/16/22 02:06:15,-17
03/16/22 02:07:15,-7
03/16/22 02:08:15,21
03/16/22 02:09:15,-4
03/16/22 02:10:15,-4
03/16/22 02:11:15,33
03/16/22 02:12:15,0
03/16/22 02:13:16,0
03/16/22 02:14:16,-6
03/16/22 02:15:16,3
03/16/22 02:16:16,0
03/16/22 02:17:16,4
03/16/22 02:18:16,4
03/16/22 02:19:17,13
03/16/22 02:20:18,-1
03/16/22 02:21:18,0
03/16/22 02:22:19,-5
03/16/22 02:23:19,-21
03/16/22 02:24:19,-4
03/16/22 02:25:19,0
03/16/22 02:26:19,8
03/16/22 02:27:19,0
03/16/22 02:28:19,-2
03/16/22 02:29:20,-21
03/16/22 02:30:20,-5
03/16/22 02:31:20,-30
03/16/22 02:32:20,0
03/16/22 02:33:20,5
03/16/22 02:34:20,20
03/16/22 02:35:22,1
03/16/22 02:36:23,0
03/16/22 02:37:23,-8
03/16/22 02:38:23,0
03/16/22 02:39:23,6
03/16/22 02:40:23,7
03/16/22 02:41:23,29
03/16/22 02:42:23,0
03/16/22 02:43:24,0
03/16/22 02:44:24,0
03/16/22 02:45:24,-1
03/16/22 02:46:24,-10
03/16/22 02:47:24,-12
03/16/22 02:48:24,0
03/16/22 02:49:25,0
03/16/22 02:50:27,24
03/16/22 02:51:27,0
03/16/22 02:52:27,-7
03/16/22 02:53:28,-3
03/16/22 02:54:28,1
03/16/22 02:55:28,-1
03/16/22 02:56:28,-2
03/16/22 02:57:28,-11
03/16/22 02:58:28,-1
03/16/22 02:59:28,0
03/16/22 03:00:29,-32
03/16/22 03:01:29,5
03/16/22 03:02:29,-19
03/16/22 03:03:29,0
03/16/22 03:04:29,8
03/16/22 03:05:30,3
03/16/22 03:06:30,-4
03/16/22 03:07:31,0
03/16/22 03:08:31,17
03/16/22 03:09:31,-1
03/16/22 03:10:31,3
03/16/22 03:11:31,4
03/16/22 03:12:31,0
03/16/22 03:13:32,-6
03/16/22 03:14:32,-17
03/16/22 03:15:32,-16
03/16/22 03:16:32,2
03/16/22 03:17:32,-15
03/16/22 03:18:32,4
03/16/22 03:19:32,11
03/16/22 03:20:34,8
03/16/22 03:21:34,-7
03/16/22 03:22:34,17
03/16/22 03:23:34,-72
03/16/22 03:24:34,-3
03/16/22 03:25:35,-74
03/16/22 03:26:35,35
03/16/22 03:27:35,36
03/16/22 03:28:35,1
03/16/22 03:29:35,17
03/16/22 03:30:35,10
03/16/22 03:31:35,12
03/16/22 03:32:36,34
