timestamp,Infrared to Red Signal Ratio
03/28/22 00:52:02,-86
03/28/22 00:53:02,-3
03/28/22 00:54:02,-4
03/28/22 00:55:02,-6
03/28/22 00:56:02,0
03/28/22 00:57:03,-7
03/28/22 00:58:03,-2
03/28/22 00:59:03,-4
03/28/22 01:00:03,-7
03/28/22 01:01:03,23
03/28/22 01:02:03,0
03/28/22 01:03:03,-5
03/28/22 01:04:04,15
03/28/22 01:05:04,26
03/28/22 01:06:04,0
03/28/22 01:07:06,-4
03/28/22 01:08:06,11
03/28/22 01:09:06,7
03/28/22 01:10:07,0
03/28/22 01:11:07,0
03/28/22 01:12:07,3
03/28/22 01:13:07,0
03/28/22 01:14:07,26
03/28/22 01:15:07,0
03/28/22 01:16:07,1
03/28/22 01:17:08,1
03/28/22 01:18:08,21
03/28/22 01:19:08,-4
03/28/22 01:20:08,-29
03/28/22 01:21:08,24
03/28/22 01:22:10,-9
03/28/22 01:23:10,5
03/28/22 01:24:10,-4
03/28/22 01:25:10,35
03/28/22 01:26:10,1
03/28/22 01:27:11,-21
03/28/22 01:28:11,0
03/28/22 01:29:11,0
03/28/22 01:30:11,8
03/28/22 01:31:11,-1
03/28/22 01:32:11,17
03/28/22 01:33:11,0
03/28/22 01:34:12,0
03/28/22 01:35:12,0
03/28/22 01:36:12,1
03/28/22 01:37:14,12
03/28/22 01:38:14,50
03/28/22 01:39:15,10
03/28/22 01:40:15,0
03/28/22 01:41:15,16
03/28/22 01:42:15,0
03/28/22 01:43:15,0
03/28/22 01:44:15,-4
03/28/22 01:45:16,6
03/28/22 01:46:16,0
03/28/22 01:47:16,-26
03/28/22 01:48:16,-6
03/28/22 01:49:16,28
03/28/22 01:50:16,-30
03/28/22 01:51:16,-9
03/28/22 01:52:18,0
03/28/22 01:53:18,0
03/28/22 01:54:18,5
03/28/22 01:55:18,-20
03/28/22 01:56:18,0
03/28/22 01:57:18,2
03/28/22 01:58:19,-32
03/28/22 01:59:19,6
03/28/22 02:00:19,0
03/28/22 02:01:19,6
03/28/22 02:02:19,-3
03/28/22 02:03:19,-21
03/28/22 02:04:20,10
03/28/22 02:05:20,1
03/28/22 02:06:20,15
03/28/22 02:07:21,6
03/28/22 02:08:21,-1
03/28/22 02:09:21,0
03/28/22 02:10:21,0
03/28/22 02:11:21,-4
03/28/22 02:12:21,0
03/28/22 02:13:22,47
03/28/22 02:14:22,-8
03/28/22 02:15:22,-13
03/28/22 02:16:22,0
03/28/22 02:17:22,-13
03/28/22 02:18:22,-18
03/28/22 02:19:23,21
03/28/22 02:20:23,-2
03/28/22 02:21:23,21
03/28/22 02:22:24,-31
03/28/22 02:23:24,-9
03/28/22 02:24:24,-2
03/28/22 02:25:24,0
03/28/22 02:26:24,-2
03/28/22 02:27:25,19
03/28/22 02:28:25,0
03/28/22 02:29:25,0
03/28/22 02:30:25,10
03/28/22 02:31:25,-1
03/28/22 02:32:25,-5
03/28/22 02:33:25,2
03/28/22 02:34:26,0
03/28/22 02:35:26,0
03/28/22 02:36:26,-1
03/28/22 02:37:27,-8
03/28/22 02:38:27,-22
03/28/22 02:39:27,-24
03/28/22 02:40:27,-13
03/28/22 02:41:27,0
03/28/22 02:42:27,0
03/28/22 02:43:28,1
03/28/22 02:44:28,6
03/28/22 02:45:28,-4
03/28/22 02:46:28,0
03/28/22 02:47:28,-2
03/28/22 02:48:28,0
03/28/22 02:49:28,8
03/28/22 02:50:29,0
03/28/22 02:51:29,6
03/28/22 02:52:30,0
03/28/22 02:53:30,0
03/28/22 02:54:31,0
03/28/22 02:55:31,4
03/28/22 02:56:31,3
03/28/22 02:57:31,17
03/28/22 02:58:31,0
03/28/22 02:59:31,-31
03/28/22 03:00:31,-13
03/28/22 03:01:32,18
03/28/22 03:02:32,-2
03/28/22 03:03:32,0
03/28/22 03:04:32,-4
03/28/22 03:05:32,15
03/28/22 03:06:32,0
03/28/22 03:07:34,-8
03/28/22 03:08:34,0
03/28/22 03:09:35,-9
03/28/22 03:10:35,-4
03/28/22 03:11:35,-3
03/28/22 03:12:35,0
03/28/22 03:13:35,8
03/28/22 03:14:35,-8
03/28/22 03:15:36,21
03/28/22 03:16:36,-17
03/28/22 03:17:36,-9
03/28/22 03:18:36,-8
03/28/22 03:19:36,0
03/28/22 03:20:36,0
03/28/22 03:21:36,0
03/28/22 03:22:38,0
03/28/22 03:23:38,-13
03/28/22 03:24:39,5
03/28/22 03:25:39,-15
03/28/22 03:26:39,-34
03/28/22 03:27:39,-26
03/28/22 03:28:39,21
03/28/22 03:29:39,-26
03/28/22 03:30:39,-2
03/28/22 03:31:40,0
03/28/22 03:32:40,0
03/28/22 03:33:40,0
03/28/22 03:34:40,-60
03/28/22 03:35:40,15
03/28/22 03:36:40,-1
03/28/22 03:37:42,0
03/28/22 03:38:42,-56
03/28/22 03:39:42,-20
03/28/22 03:40:42,-29
03/28/22 03:41:42,-27
03/28/22 03:42:43,-29
03/28/22 03:43:43,21
03/28/22 03:44:43,2
03/28/22 03:45:43,-1
03/28/22 03:46:43,-39
03/28/22 03:47:43,-20
03/28/22 03:48:43,0
03/28/22 03:49:44,-1
03/28/22 03:50:44,-22
03/28/22 03:51:44,-3
03/28/22 03:52:46,4
03/28/22 03:53:46,-26
03/28/22 03:54:46,-9
03/28/22 03:55:46,-2
03/28/22 03:56:46,6
03/28/22 03:57:47,-7
03/28/22 03:58:47,19
03/28/22 03:59:47,0
03/28/22 04:00:47,22
03/28/22 04:01:47,1
03/28/22 04:02:47,0
03/28/22 04:03:47,-8
03/28/22 04:04:48,-12
03/28/22 04:05:48,1
03/28/22 04:06:48,3
03/28/22 04:07:49,-10
03/28/22 04:08:49,-13
03/28/22 04:09:49,-3
03/28/22 04:10:49,0
03/28/22 04:11:49,0
03/28/22 04:12:49,-3
03/28/22 04:13:49,0
03/28/22 04:14:50,-1
03/28/22 04:15:50,-20
03/28/22 04:16:50,-5
03/28/22 04:17:50,0
03/28/22 04:18:50,7
03/28/22 04:19:50,0
03/28/22 04:20:51,-12
03/28/22 04:21:51,1
03/28/22 04:22:52,-34
03/28/22 04:23:52,1
03/28/22 04:24:52,0
03/28/22 04:25:52,15
03/28/22 04:26:52,0
03/28/22 04:27:53,0
03/28/22 04:28:53,-41
03/28/22 04:29:53,-19
03/28/22 04:30:53,4
03/28/22 04:31:53,0
03/28/22 04:32:53,-4
03/28/22 04:33:54,-7
03/28/22 04:34:54,16
03/28/22 04:35:54,2
03/28/22 04:36:54,-21
03/28/22 04:37:56,-8
03/28/22 04:38:56,8
03/28/22 04:39:57,-4
03/28/22 04:40:57,9
03/28/22 04:41:57,0
03/28/22 04:42:57,-6
03/28/22 04:43:57,-34
03/28/22 04:44:57,-19
03/28/22 04:45:58,-4
03/28/22 04:46:58,-65
03/28/22 04:47:58,-19
03/28/22 04:48:58,0
03/28/22 04:49:58,-17
03/28/22 04:50:58,-2
03/28/22 04:51:59,0
03/28/22 04:52:59,-7
