timestamp,Infrared to Red Signal Ratio
03/23/22 00:00:17,0
03/23/22 00:01:17,-15
03/23/22 00:02:17,-21
03/23/22 00:03:18,-2
03/23/22 00:04:18,18
03/23/22 00:05:18,12
03/23/22 00:06:18,8
03/23/22 00:07:18,-21
03/23/22 00:08:18,4
03/23/22 00:09:18,11
03/23/22 00:10:19,-17
03/23/22 00:11:19,0
03/23/22 00:12:19,25
03/23/22 00:13:20,0
03/23/22 00:14:20,1
03/23/22 00:15:20,3
03/23/22 00:16:21,0
03/23/22 00:17:21,0
03/23/22 00:18:21,-17
03/23/22 00:19:21,-5
03/23/22 00:20:21,-17
03/23/22 00:21:21,26
03/23/22 00:22:21,8
03/23/22 00:23:22,-66
03/23/22 00:24:22,-8
03/23/22 00:25:22,0
03/23/22 00:26:22,13
03/23/22 00:27:22,0
03/23/22 00:28:24,23
03/23/22 00:29:24,42
03/23/22 00:30:24,0
03/23/22 00:31:24,-16
03/23/22 00:32:24,49
03/23/22 00:33:25,0
03/23/22 00:34:25,10
03/23/22 00:35:25,-73
03/23/22 00:36:25,5
03/23/22 00:37:25,-3
03/23/22 00:38:25,-5
03/23/22 00:39:25,0
03/23/22 00:40:26,0
03/23/22 00:41:26,0
03/23/22 00:42:26,-4
03/23/22 00:43:27,-14
03/23/22 00:44:27,-22
03/23/22 00:45:27,1
03/23/22 00:46:27,0
03/23/22 00:47:27,-13
03/23/22 00:48:28,-1
03/23/22 00:49:28,25
03/23/22 00:50:28,13
03/23/22 00:51:28,0
03/23/22 00:52:28,8
03/23/22 00:53:28,-8
03/23/22 00:54:28,0
03/23/22 00:55:29,-40
03/23/22 00:56:29,-35
03/23/22 00:57:29,-1
03/23/22 00:58:33,11
03/23/22 00:59:34,18
03/23/22 01:00:34,0
03/23/22 01:01:34,-2
03/23/22 01:02:34,-5
03/23/22 01:03:34,-1
03/23/22 01:04:34,14
03/23/22 01:05:34,-26
03/23/22 01:06:35,-21
03/23/22 01:07:35,-1
03/23/22 01:08:35,4
03/23/22 01:09:35,-34
03/23/22 01:10:35,-5
03/23/22 01:11:35,-47
03/23/22 01:12:36,2
03/23/22 01:13:37,-1
03/23/22 01:14:37,-10
03/23/22 01:15:37,-1
03/23/22 01:16:38,12
03/23/22 01:17:38,0
03/23/22 01:18:38,-4
03/23/22 01:19:38,-23
03/23/22 01:20:38,-4
03/23/22 01:21:38,-27
03/23/22 01:22:38,0
03/23/22 01:23:39,-7
03/23/22 01:24:39,-1
03/23/22 01:25:39,10
03/23/22 01:26:39,-4
03/23/22 01:27:39,17
03/23/22 01:28:41,-8
03/23/22 01:29:42,0
03/23/22 01:30:42,-9
03/23/22 01:31:42,-20
03/23/22 01:32:42,-17
03/23/22 01:33:42,-8
03/23/22 01:34:42,45
03/23/22 01:35:42,0
03/23/22 01:36:43,-25
03/23/22 01:37:43,12
03/23/22 01:38:43,-4
03/23/22 01:39:43,-54
03/23/22 01:40:43,10
03/23/22 01:41:43,6
03/23/22 01:42:44,0
03/23/22 01:43:46,4
03/23/22 01:44:46,-23
03/23/22 01:45:46,1
03/23/22 01:46:47,-21
03/23/22 01:47:47,8
03/23/22 01:48:47,5
03/23/22 01:49:47,2
03/23/22 01:50:47,4
03/23/22 01:51:47,6
03/23/22 01:52:48,2
03/23/22 01:53:48,2
03/23/22 01:54:48,18
03/23/22 01:55:48,8
03/23/22 01:56:48,0
03/23/22 01:57:48,2
03/23/22 01:58:51,-1
03/23/22 01:59:51,0
03/23/22 02:00:52,2
03/23/22 02:01:52,0
03/23/22 02:02:52,-2
03/23/22 02:03:52,-4
03/23/22 02:04:52,-6
03/23/22 02:05:52,2
03/23/22 02:06:53,0
03/23/22 02:07:53,-8
03/23/22 02:08:53,-4
03/23/22 02:09:53,6
03/23/22 02:10:53,15
03/23/22 02:11:53,-1
03/23/22 02:12:53,0
03/23/22 02:13:54,0
03/23/22 02:14:54,-3
03/23/22 02:15:54,8
03/23/22 02:16:54,25
03/23/22 02:17:54,6
03/23/22 02:18:55,21
03/23/22 02:19:55,8
03/23/22 02:20:55,0
03/23/22 02:21:55,9
03/23/22 02:22:55,-12
03/23/22 02:23:55,6
03/23/22 02:24:55,0
03/23/22 02:25:56,4
03/23/22 02:26:56,-12
03/23/22 02:27:56,-11
03/23/22 02:28:58,0
03/23/22 02:29:58,1
03/23/22 02:30:58,4
03/23/22 02:31:58,31
03/23/22 02:32:58,0
03/23/22 02:33:58,-2
03/23/22 02:34:59,-4
03/23/22 02:35:59,5
03/23/22 02:36:59,0
03/23/22 02:37:59,14
03/23/22 02:38:59,0
03/23/22 02:39:59,8
03/23/22 02:41:00,9
03/23/22 02:42:00,17
03/23/22 02:43:00,14
03/23/22 02:44:01,-2
03/23/22 02:45:01,0
03/23/22 02:46:02,26
03/23/22 02:47:02,0
03/23/22 02:48:02,-23
03/23/22 02:49:02,-60
03/23/22 02:50:02,-31
03/23/22 02:51:02,-10
03/23/22 02:52:03,30
03/23/22 02:53:03,-6
03/23/22 02:54:03,3
03/23/22 02:55:03,0
03/23/22 02:56:03,0
03/23/22 02:57:03,0
03/23/22 02:58:03,-8
03/23/22 02:59:05,0
03/23/22 03:00:05,-9
03/23/22 03:01:05,0
03/23/22 03:02:05,-39
03/23/22 03:03:06,7
03/23/22 03:04:06,-5
03/23/22 03:05:06,-34
03/23/22 03:06:06,17
03/23/22 03:07:06,34
03/23/22 03:08:06,-2
03/23/22 03:09:06,15
03/23/22 03:10:07,10
03/23/22 03:11:07,8
03/23/22 03:12:07,12
03/23/22 03:13:07,6
03/23/22 03:14:09,0
03/23/22 03:15:09,-5
03/23/22 03:16:09,28
03/23/22 03:17:09,4
03/23/22 03:18:09,0
03/23/22 03:19:09,-34
03/23/22 03:20:09,5
03/23/22 03:21:10,-3
03/23/22 03:22:10,3
03/23/22 03:23:10,6
03/23/22 03:24:10,-21
03/23/22 03:25:10,6
03/23/22 03:26:10,4
03/23/22 03:27:10,1
03/23/22 03:28:11,3
03/23/22 03:29:12,15
03/23/22 03:30:13,7
03/23/22 03:31:13,0
03/23/22 03:32:13,43
03/23/22 03:33:13,0
03/23/22 03:34:13,0
03/23/22 03:35:13,-17
03/23/22 03:36:13,-9
03/23/22 03:37:14,-13
03/23/22 03:38:14,32
03/23/22 03:39:14,0
03/23/22 03:40:14,46
03/23/22 03:41:14,16
03/23/22 03:42:14,0
03/23/22 03:43:14,-47
03/23/22 03:44:16,0
03/23/22 03:45:16,-35
03/23/22 03:46:16,16
03/23/22 03:47:16,0
03/23/22 03:48:16,-1
03/23/22 03:49:17,-16
03/23/22 03:50:17,0
03/23/22 03:51:17,0
03/23/22 03:52:17,26
03/23/22 03:53:17,1
03/23/22 03:54:17,-22
03/23/22 03:55:18,2
03/23/22 03:56:18,-18
03/23/22 03:57:18,0
03/23/22 03:58:18,0
03/23/22 03:59:19,2
03/23/22 04:00:19,41
03/23/22 04:01:19,6
03/23/22 04:02:19,-17
03/23/22 04:03:20,13
03/23/22 04:04:20,0
03/23/22 04:05:20,4
03/23/22 04:06:20,21
03/23/22 04:07:20,-8
03/23/22 04:08:20,24
03/23/22 04:09:20,26
03/23/22 04:10:21,28
03/23/22 04:11:21,-22
03/23/22 04:12:21,-26
03/23/22 04:13:21,25
03/23/22 04:14:23,7
03/23/22 04:15:24,-3
03/23/22 04:16:24,-6
03/23/22 04:17:24,-5
03/23/22 04:18:24,24
03/23/22 04:19:24,2
03/23/22 04:20:24,1
03/23/22 04:21:24,0
03/23/22 04:22:25,0
03/23/22 04:23:25,-2
03/23/22 04:24:25,6
03/23/22 04:25:25,-1
03/23/22 04:26:25,-4
03/23/22 04:27:25,-5
03/23/22 04:28:26,-13
03/23/22 04:29:27,-52
03/23/22 04:30:27,0
03/23/22 04:31:27,0
03/23/22 04:32:27,0
03/23/22 04:33:28,0
03/23/22 04:34:28,0
03/23/22 04:35:28,-5
03/23/22 04:36:28,-43
03/23/22 04:37:28,0
03/23/22 04:38:28,0
03/23/22 04:39:28,0
03/23/22 04:40:29,0
03/23/22 04:41:29,0
03/23/22 04:42:29,0
03/23/22 04:43:29,0
03/23/22 04:44:30,0
03/23/22 04:45:30,-11
03/23/22 04:46:30,0
03/23/22 04:47:30,0
03/23/22 04:48:30,3
03/23/22 04:49:31,0
03/23/22 04:50:31,-6
03/23/22 04:51:31,-33
03/23/22 04:52:31,0
03/23/22 04:53:31,7
03/23/22 04:54:31,-28
03/23/22 04:55:31,0
03/23/22 04:56:32,-3
03/23/22 04:57:32,-9
03/23/22 04:58:32,-4
03/23/22 04:59:34,0
03/23/22 05:00:34,-18
03/23/22 05:01:34,0
03/23/22 05:02:35,-8
03/23/22 05:03:35,-1
03/23/22 05:04:35,0
03/23/22 05:05:35,0
03/23/22 05:06:35,-2
03/23/22 05:07:35,0
03/23/22 05:08:35,-39
03/23/22 05:09:36,1
03/23/22 05:10:36,-8
03/23/22 05:11:36,0
03/23/22 05:12:36,2
03/23/22 05:13:36,0
03/23/22 05:14:39,8
03/23/22 05:15:40,0
03/23/22 05:16:40,2
03/23/22 05:17:40,-4
03/23/22 05:18:40,0
03/23/22 05:19:40,3
03/23/22 05:20:40,-30
03/23/22 05:21:40,1
03/23/22 05:22:41,0
03/23/22 05:23:41,0
03/23/22 05:24:41,3
03/23/22 05:25:41,0
03/23/22 05:26:41,-6
03/23/22 05:27:41,0
03/23/22 05:28:42,0
03/23/22 05:29:44,8
03/23/22 05:30:44,0
03/23/22 05:31:44,0
03/23/22 05:32:45,24
03/23/22 05:33:45,9
03/23/22 05:34:45,0
03/23/22 05:35:45,-29
03/23/22 05:36:45,8
03/23/22 05:37:45,4
03/23/22 05:38:45,-9
03/23/22 05:39:46,-17
03/23/22 05:40:46,-3
03/23/22 05:41:46,7
03/23/22 05:42:46,13
03/23/22 05:43:46,-1
03/23/22 05:44:48,-32
03/23/22 05:45:48,-27
03/23/22 05:46:48,-7
03/23/22 05:47:48,10
03/23/22 05:48:49,1
03/23/22 05:49:49,5
03/23/22 05:50:49,0
03/23/22 05:51:49,13
03/23/22 05:52:49,-21
03/23/22 05:53:49,-8
03/23/22 05:54:49,39
03/23/22 05:55:50,16
03/23/22 05:56:50,0
03/23/22 05:57:50,33
03/23/22 05:58:50,-44
03/23/22 05:59:51,-4
03/23/22 06:00:51,0
03/23/22 06:01:51,-4
03/23/22 06:02:51,19
03/23/22 06:03:52,0
03/23/22 06:04:52,5
03/23/22 06:05:52,6
03/23/22 06:06:52,0
03/23/22 06:07:52,15
03/23/22 06:08:52,15
