timestamp,Infrared to Red Signal Ratio
04/30/22 00:25:31,-28
04/30/22 00:26:31,23
04/30/22 00:27:32,8
04/30/22 00:28:32,0
04/30/22 00:29:32,0
04/30/22 00:30:32,-2
04/30/22 00:31:32,-3
04/30/22 00:32:32,0
04/30/22 00:33:32,-4
04/30/22 00:34:33,5
04/30/22 00:35:33,4
04/30/22 00:36:33,10
04/30/22 00:37:33,0
04/30/22 00:38:33,41
04/30/22 00:39:33,10
04/30/22 00:40:37,17
04/30/22 00:41:37,41
04/30/22 00:42:37,1
04/30/22 00:43:37,-13
04/30/22 00:44:37,1
04/30/22 00:45:37,0
04/30/22 00:46:37,0
04/30/22 00:47:38,3
04/30/22 00:48:38,1
04/30/22 00:49:38,-4
04/30/22 00:50:38,0
04/30/22 00:51:38,-18
04/30/22 00:52:38,-50
04/30/22 00:53:38,3
04/30/22 00:54:39,-31
04/30/22 00:55:40,0
04/30/22 00:56:40,-21
04/30/22 00:57:40,-51
04/30/22 00:58:41,-11
04/30/22 00:59:41,40
04/30/22 01:00:41,-12
04/30/22 01:01:41,0
04/30/22 01:02:41,8
04/30/22 01:03:41,0
04/30/22 01:04:42,0
04/30/22 01:05:42,0
04/30/22 01:06:42,-1
04/30/22 01:07:42,0
04/30/22 01:08:42,-9
04/30/22 01:09:42,0
04/30/22 01:10:44,-11
04/30/22 01:11:44,-8
04/30/22 01:12:44,0
04/30/22 01:13:45,-7
04/30/22 01:14:45,0
04/30/22 01:15:45,-33
04/30/22 01:16:45,4
04/30/22 01:17:45,4
04/30/22 01:18:45,-6
04/30/22 01:19:46,0
04/30/22 01:20:46,-6
04/30/22 01:21:46,0
04/30/22 01:22:46,0
04/30/22 01:23:46,-44
04/30/22 01:24:46,0
04/30/22 01:25:48,-43
04/30/22 01:26:49,-23
04/30/22 01:27:49,34
04/30/22 01:28:49,26
04/30/22 01:29:49,36
04/30/22 01:30:49,2
04/30/22 01:31:49,-3
04/30/22 01:32:49,-20
04/30/22 01:33:50,0
04/30/22 01:34:50,0
04/30/22 01:35:50,0
04/30/22 01:36:50,-17
04/30/22 01:37:50,0
04/30/22 01:38:50,0
04/30/22 01:39:51,16
04/30/22 01:40:51,-5
04/30/22 01:41:51,0
04/30/22 01:42:51,-21
04/30/22 01:43:51,-3
04/30/22 01:44:51,0
04/30/22 01:45:51,17
04/30/22 01:46:52,-54
04/30/22 01:47:52,-19
04/30/22 01:48:52,1
04/30/22 01:49:52,0
04/30/22 01:50:53,-4
04/30/22 01:51:53,-45
04/30/22 01:52:53,-7
04/30/22 01:53:53,17
04/30/22 01:54:53,0
04/30/22 01:55:54,8
04/30/22 01:56:54,-4
04/30/22 01:57:54,13
04/30/22 01:58:54,0
04/30/22 01:59:54,0
04/30/22 02:00:54,13
04/30/22 02:01:55,3
04/30/22 02:02:55,-4
04/30/22 02:03:55,0
04/30/22 02:04:55,10
04/30/22 02:05:56,22
04/30/22 02:06:56,0
04/30/22 02:07:56,0
04/30/22 02:08:57,8
04/30/22 02:09:57,4
04/30/22 02:10:57,0
04/30/22 02:11:57,8
04/30/22 02:12:57,4
04/30/22 02:13:57,15
04/30/22 02:14:57,-12
04/30/22 02:15:58,0
04/30/22 02:16:58,-1
04/30/22 02:17:58,0
04/30/22 02:18:58,-25
04/30/22 02:19:58,-22
04/30/22 02:20:58,-4
04/30/22 02:21:58,0
04/30/22 02:22:59,-57
04/30/22 02:23:59,0
04/30/22 02:24:59,56
04/30/22 02:25:59,1
04/30/22 02:26:59,21
04/30/22 02:27:59,-1
04/30/22 02:29:00,6
04/30/22 02:30:00,0
04/30/22 02:31:00,-4
04/30/22 02:32:00,19
04/30/22 02:33:00,-29
04/30/22 02:34:00,26
04/30/22 02:35:02,0
04/30/22 02:36:02,0
04/30/22 02:37:02,4
04/30/22 02:38:02,-7
04/30/22 02:39:02,-47
04/30/22 02:40:02,4
04/30/22 02:41:02,-3
04/30/22 02:42:03,-2
04/30/22 02:43:03,-4
04/30/22 02:44:03,27
04/30/22 02:45:03,-1
04/30/22 02:46:03,17
04/30/22 02:47:03,0
04/30/22 02:48:04,-24
04/30/22 02:49:04,0
04/30/22 02:50:04,0
04/30/22 02:51:04,8
04/30/22 02:52:04,1
04/30/22 02:53:04,13
04/30/22 02:54:04,4
04/30/22 02:55:05,77
04/30/22 02:56:05,11
04/30/22 02:57:07,0
04/30/22 02:58:07,-13
04/30/22 02:59:08,0
04/30/22 03:00:08,1
04/30/22 03:01:08,0
04/30/22 03:02:08,27
04/30/22 03:03:08,-1
04/30/22 03:04:08,4
04/30/22 03:05:09,-19
04/30/22 03:06:09,-2
04/30/22 03:07:09,4
04/30/22 03:08:09,36
04/30/22 03:09:09,-1
04/30/22 03:10:09,21
04/30/22 03:11:09,0
04/30/22 03:12:10,0
04/30/22 03:13:10,6
04/30/22 03:14:10,0
04/30/22 03:15:10,11
04/30/22 03:16:10,13
04/30/22 03:17:10,-4
04/30/22 03:18:10,29
04/30/22 03:19:11,-29
04/30/22 03:20:11,9
04/30/22 03:21:11,65
04/30/22 03:22:11,0
04/30/22 03:23:11,-1
04/30/22 03:24:11,-4
04/30/22 03:25:11,-2
04/30/22 03:26:13,4
04/30/22 03:27:14,16
04/30/22 03:28:14,-8
04/30/22 03:29:14,15
04/30/22 03:30:14,0
04/30/22 03:31:14,5
04/30/22 03:32:14,0
04/30/22 03:33:14,-1
04/30/22 03:34:15,1
04/30/22 03:35:15,2
04/30/22 03:36:15,10
04/30/22 03:37:15,0
04/30/22 03:38:15,-19
04/30/22 03:39:15,-4
04/30/22 03:40:15,17
04/30/22 03:41:16,0
04/30/22 03:42:16,18
04/30/22 03:43:16,6
04/30/22 03:44:16,-40
04/30/22 03:45:16,0
04/30/22 03:46:16,-28
04/30/22 03:47:18,0
04/30/22 03:48:18,47
04/30/22 03:49:18,21
04/30/22 03:50:18,33
04/30/22 03:51:18,12
04/30/22 03:52:18,0
04/30/22 03:53:18,-4
04/30/22 03:54:19,8
04/30/22 03:55:19,18
04/30/22 03:56:19,6
04/30/22 03:57:19,-3
04/30/22 03:58:19,-17
04/30/22 03:59:19,-7
04/30/22 04:00:20,-1
04/30/22 04:01:20,0
04/30/22 04:02:20,0
04/30/22 04:03:20,12
04/30/22 04:04:20,13
04/30/22 04:05:20,-12
04/30/22 04:06:20,-1
04/30/22 04:07:21,-2
04/30/22 04:08:22,0
04/30/22 04:09:22,-1
04/30/22 04:10:22,34
04/30/22 04:11:22,3
04/30/22 04:12:22,24
04/30/22 04:13:22,13
04/30/22 04:14:22,5
04/30/22 04:15:23,12
04/30/22 04:16:23,-24
04/30/22 04:17:23,-12
04/30/22 04:18:23,27
04/30/22 04:19:23,0
04/30/22 04:20:23,4
04/30/22 04:21:24,3
04/30/22 04:22:26,0
04/30/22 04:23:26,1
04/30/22 04:24:27,-21
04/30/22 04:25:27,4
04/30/22 04:26:27,3
04/30/22 04:27:27,0
04/30/22 04:28:27,-6
04/30/22 04:29:27,-24
04/30/22 04:30:28,6
04/30/22 04:31:28,0
04/30/22 04:32:28,36
04/30/22 04:33:28,-11
04/30/22 04:34:28,-4
04/30/22 04:35:28,0
04/30/22 04:36:28,31
04/30/22 04:37:31,4
04/30/22 04:38:31,2
04/30/22 04:39:31,1
04/30/22 04:40:31,0
04/30/22 04:41:32,-3
04/30/22 04:42:32,-13
04/30/22 04:43:32,0
04/30/22 04:44:32,4
04/30/22 04:45:32,-26
04/30/22 04:46:32,-2
04/30/22 04:47:33,8
04/30/22 04:48:33,-8
04/30/22 04:49:33,0
04/30/22 04:50:33,0
04/30/22 04:51:33,30
04/30/22 04:52:35,-13
04/30/22 04:53:35,3
04/30/22 04:54:35,3
04/30/22 04:55:35,26
04/30/22 04:56:35,6
04/30/22 04:57:36,26
04/30/22 04:58:36,-1
04/30/22 04:59:36,3
04/30/22 05:00:36,2
04/30/22 05:01:36,6
04/30/22 05:02:36,0
04/30/22 05:03:36,16
04/30/22 05:04:37,13
04/30/22 05:05:37,26
04/30/22 05:06:37,9
04/30/22 05:07:40,0
04/30/22 05:08:40,41
04/30/22 05:09:40,0
04/30/22 05:10:40,0
04/30/22 05:11:40,-7
04/30/22 05:12:41,-8
04/30/22 05:13:41,0
04/30/22 05:14:41,6
04/30/22 05:15:41,-30
04/30/22 05:16:41,0
04/30/22 05:17:41,6
04/30/22 05:18:41,9
04/30/22 05:19:42,36
04/30/22 05:20:42,5
04/30/22 05:21:42,6
04/30/22 05:22:44,21
04/30/22 05:23:44,3
04/30/22 05:24:44,-5
04/30/22 05:25:44,7
04/30/22 05:26:44,46
04/30/22 05:27:44,0
04/30/22 05:28:44,26
04/30/22 05:29:45,2
04/30/22 05:30:45,3
04/30/22 05:31:45,8
04/30/22 05:32:45,17
04/30/22 05:33:45,-2
04/30/22 05:34:45,0
04/30/22 05:35:45,32
04/30/22 05:36:46,25
04/30/22 05:37:48,16
04/30/22 05:38:49,3
04/30/22 05:39:49,0
04/30/22 05:40:49,9
04/30/22 05:41:49,25
04/30/22 05:42:49,-10
04/30/22 05:43:49,3
04/30/22 05:44:49,7
04/30/22 05:45:50,4
04/30/22 05:46:50,0
04/30/22 05:47:50,2
04/30/22 05:48:50,0
04/30/22 05:49:50,-7
04/30/22 05:50:50,-14
04/30/22 05:51:50,-4
04/30/22 05:52:51,-34
04/30/22 05:53:51,4
04/30/22 05:54:51,3
04/30/22 05:55:51,20
04/30/22 05:56:52,-8
04/30/22 05:57:52,-1
04/30/22 05:58:52,-1
04/30/22 05:59:52,2
04/30/22 06:00:52,-4
04/30/22 06:01:52,1
04/30/22 06:02:52,6
04/30/22 06:03:53,-2
04/30/22 06:04:53,20
04/30/22 06:05:53,-9
04/30/22 06:06:53,-4
04/30/22 06:07:55,-1
04/30/22 06:08:55,-2
04/30/22 06:09:55,0
04/30/22 06:10:56,0
04/30/22 06:11:56,9
04/30/22 06:12:56,-4
04/30/22 06:13:56,-50
04/30/22 06:14:56,-20
04/30/22 06:15:56,0
04/30/22 06:16:57,11
04/30/22 06:17:57,0
04/30/22 06:18:57,-2
04/30/22 06:19:57,4
04/30/22 06:20:59,0
04/30/22 06:21:59,7
04/30/22 06:23:01,-10
04/30/22 06:24:01,3
04/30/22 06:25:01,-13
04/30/22 06:26:01,1
04/30/22 06:27:01,26
04/30/22 06:28:02,5
04/30/22 06:29:02,0
04/30/22 06:30:02,0
04/30/22 06:31:02,0
04/30/22 06:32:02,4
04/30/22 06:33:02,-1
04/30/22 06:34:02,-30
04/30/22 06:35:03,-13
04/30/22 06:36:03,3
04/30/22 06:37:03,20
04/30/22 06:38:05,0
04/30/22 06:39:05,-63
04/30/22 06:40:05,66
04/30/22 06:41:05,-16
04/30/22 06:42:06,-2
04/30/22 06:43:06,8
04/30/22 06:44:06,0
04/30/22 06:45:06,0
04/30/22 06:46:06,17
04/30/22 06:47:06,10
04/30/22 06:48:07,3
04/30/22 06:49:07,-11
04/30/22 06:50:07,-47
04/30/22 06:51:07,17
04/30/22 06:52:07,-10
04/30/22 06:53:08,2
04/30/22 06:54:08,-52
04/30/22 06:55:08,3
04/30/22 06:56:08,4
04/30/22 06:57:08,-3
04/30/22 06:58:09,1
04/30/22 06:59:09,-1
04/30/22 07:00:09,18
04/30/22 07:01:09,17
04/30/22 07:02:09,0
04/30/22 07:03:09,-7
04/30/22 07:04:09,1
04/30/22 07:05:10,-31
04/30/22 07:06:10,0
04/30/22 07:07:10,-6
04/30/22 07:08:13,-8
04/30/22 07:09:13,0
04/30/22 07:10:13,44
04/30/22 07:11:13,-24
04/30/22 07:12:13,-1
04/30/22 07:13:13,-17
04/30/22 07:14:13,0
04/30/22 07:15:14,11
04/30/22 07:16:14,31
04/30/22 07:17:14,8
04/30/22 07:18:14,0
04/30/22 07:19:14,-11
04/30/22 07:20:14,18
04/30/22 07:21:14,-8
04/30/22 07:22:15,52
04/30/22 07:23:17,7
04/30/22 07:24:17,-31
04/30/22 07:25:18,-32
04/30/22 07:26:18,0
04/30/22 07:27:18,-4
04/30/22 07:28:18,23
04/30/22 07:29:18,51
04/30/22 07:30:18,3
04/30/22 07:31:19,-1
04/30/22 07:32:19,-3
04/30/22 07:33:19,38
04/30/22 07:34:19,22
04/30/22 07:35:19,0
04/30/22 07:36:19,-16
04/30/22 07:37:19,-25
04/30/22 07:38:21,-35
04/30/22 07:39:21,-13
04/30/22 07:40:22,-22
04/30/22 07:41:22,0
04/30/22 07:42:22,0
04/30/22 07:43:22,2
04/30/22 07:44:22,-73
04/30/22 07:45:22,-60
04/30/22 07:46:22,-49
04/30/22 07:47:23,32
04/30/22 07:48:23,0
04/30/22 07:49:23,4
04/30/22 07:50:23,10
04/30/22 07:51:24,-17
04/30/22 07:52:24,-43
04/30/22 07:53:25,9
04/30/22 07:54:25,-1
04/30/22 07:55:25,0
04/30/22 07:56:25,1
04/30/22 07:57:25,0
04/30/22 07:58:25,-17
04/30/22 07:59:25,-8
04/30/22 08:00:26,0
04/30/22 08:01:26,-4
04/30/22 08:02:26,12
04/30/22 08:03:26,0
04/30/22 08:04:26,-36
04/30/22 08:05:26,0
04/30/22 08:06:29,0
04/30/22 08:07:29,0
04/30/22 08:08:30,0
04/30/22 08:09:30,1
04/30/22 08:10:30,0
04/30/22 08:11:30,-5
04/30/22 08:12:30,-5
04/30/22 08:13:30,-10
04/30/22 08:14:30,0
04/30/22 08:15:31,-13
04/30/22 08:16:31,1
04/30/22 08:17:31,6
04/30/22 08:18:31,0
04/30/22 08:19:31,0
04/30/22 08:20:31,-13
04/30/22 08:21:34,-65
04/30/22 08:22:34,-5
04/30/22 08:23:34,-31
04/30/22 08:24:34,-22
04/30/22 08:25:35,-13
04/30/22 08:26:35,-32
04/30/22 08:27:35,0
04/30/22 08:28:35,0
04/30/22 08:29:35,4
04/30/22 08:30:35,-14
04/30/22 08:31:35,0
04/30/22 08:32:36,1
04/30/22 08:33:36,-16
04/30/22 08:34:36,-8
04/30/22 08:35:36,-22
04/30/22 08:36:38,43
04/30/22 08:37:38,0
04/30/22 08:38:38,17
04/30/22 08:39:38,9
04/30/22 08:40:38,44
04/30/22 08:42:00,10
04/30/22 08:43:01,12
04/30/22 08:44:01,-4
04/30/22 08:45:01,8
04/30/22 08:46:01,-4
04/30/22 08:47:01,-4
04/30/22 08:48:01,-62
04/30/22 08:49:02,4
04/30/22 08:50:03,-21
04/30/22 08:51:03,-7
04/30/22 08:52:07,0
04/30/22 08:53:07,0
04/30/22 08:54:07,-2
04/30/22 08:55:07,-32
04/30/22 08:56:07,0
04/30/22 08:57:07,0
04/30/22 08:58:07,-4
04/30/22 08:59:08,-5
04/30/22 09:00:08,13
04/30/22 09:01:08,4
04/30/22 09:02:08,37
04/30/22 09:03:08,0
04/30/22 09:04:08,3
04/30/22 09:05:08,-4
04/30/22 09:06:09,15
04/30/22 09:07:10,-35
04/30/22 09:08:10,0
04/30/22 09:09:11,17
04/30/22 09:10:11,-39
04/30/22 09:11:11,-23
04/30/22 09:12:11,7
04/30/22 16:12:31,-8
04/30/22 16:13:31,-1
04/30/22 16:14:32,-1
04/30/22 16:15:32,0
04/30/22 16:16:32,0
04/30/22 16:17:32,7
04/30/22 16:18:32,-5
04/30/22 16:19:33,0
04/30/22 16:20:33,-33
04/30/22 16:21:33,18
04/30/22 16:22:33,0
04/30/22 16:23:33,1
04/30/22 16:24:33,0
04/30/22 16:25:33,0
04/30/22 16:26:34,0
04/30/22 16:27:34,8
04/30/22 16:28:34,-4
04/30/22 16:29:34,0
04/30/22 16:30:34,-4
04/30/22 16:31:34,0
04/30/22 16:32:34,-5
04/30/22 16:33:34,0
04/30/22 16:34:34,-8
04/30/22 16:35:35,-27
04/30/22 16:36:35,0
04/30/22 16:37:35,-18
04/30/22 16:38:36,-2
04/30/22 16:39:36,67
04/30/22 16:40:36,29
04/30/22 16:41:36,-1
04/30/22 16:42:37,0
04/30/22 16:43:37,-2
04/30/22 16:44:37,-11
04/30/22 16:45:37,0
04/30/22 22:40:02,-2
04/30/22 22:41:02,4
04/30/22 22:42:02,-18
04/30/22 22:43:02,0
04/30/22 22:44:02,0
04/30/22 22:45:02,15
04/30/22 22:46:02,0
04/30/22 22:47:03,0
04/30/22 22:48:03,2
04/30/22 22:49:03,0
04/30/22 22:50:03,-6
04/30/22 22:51:03,-35
04/30/22 22:52:03,13
04/30/22 22:53:03,0
04/30/22 22:54:04,-4
04/30/22 22:55:04,-64
04/30/22 22:56:04,-6
04/30/22 22:57:04,-3
04/30/22 22:58:05,-4
04/30/22 22:59:05,-2
04/30/22 23:00:05,4
04/30/22 23:01:05,1
04/30/22 23:02:05,-10
04/30/22 23:03:05,17
04/30/22 23:04:06,6
04/30/22 23:05:06,-1
04/30/22 23:06:06,-12
04/30/22 23:07:06,14
04/30/22 23:08:06,0
04/30/22 23:09:06,-19
04/30/22 23:10:10,-1
