timestamp,Infrared to Red Signal Ratio
03/20/22 01:09:01,10
03/20/22 01:10:01,-26
03/20/22 01:11:01,0
03/20/22 01:12:01,44
03/20/22 01:13:01,-58
03/20/22 01:14:02,38
03/20/22 01:15:02,4
03/20/22 01:16:02,0
03/20/22 01:17:02,-26
03/20/22 01:18:02,37
03/20/22 01:19:02,0
03/20/22 01:20:02,12
03/20/22 01:21:02,-1
03/20/22 01:22:03,4
03/20/22 01:23:03,-33
03/20/22 01:24:03,4
03/20/22 01:25:03,0
03/20/22 01:26:03,-8
03/20/22 01:27:03,0
03/20/22 01:28:03,-3
03/20/22 01:29:04,0
03/20/22 01:30:04,0
03/20/22 01:31:04,-4
03/20/22 01:32:05,0
03/20/22 01:33:05,-43
03/20/22 01:34:05,-18
03/20/22 01:35:05,0
03/20/22 01:36:05,-8
03/20/22 01:37:05,-20
03/20/22 01:38:05,-32
03/20/22 01:39:06,1
03/20/22 01:40:06,-5
03/20/22 01:41:06,-13
03/20/22 01:42:06,-6
03/20/22 01:43:06,-26
03/20/22 01:44:06,0
03/20/22 01:45:06,-7
03/20/22 01:46:07,0
03/20/22 01:47:07,-24
03/20/22 01:48:07,-8
03/20/22 01:49:08,-13
03/20/22 01:50:08,2
03/20/22 01:51:08,17
03/20/22 01:52:08,0
03/20/22 01:53:08,8
03/20/22 01:54:08,-17
03/20/22 01:55:09,0
03/20/22 01:56:09,-4
03/20/22 01:57:09,25
03/20/22 01:58:09,-39
03/20/22 01:59:09,-57
03/20/22 02:00:09,13
03/20/22 02:01:09,-36
03/20/22 02:02:10,0
03/20/22 02:03:10,9
03/20/22 02:04:10,-2
03/20/22 02:05:10,-3
03/20/22 02:06:10,-7
03/20/22 02:07:10,-14
03/20/22 02:08:11,-13
03/20/22 02:09:11,0
03/20/22 02:10:11,-46
03/20/22 02:11:11,-1
03/20/22 02:12:11,-58
03/20/22 02:13:11,-23
03/20/22 02:14:11,-39
03/20/22 02:15:12,8
