timestamp,Infrared to Red Signal Ratio
05/16/22 00:21:01,47
05/16/22 00:22:02,-10
05/16/22 00:23:02,-3
05/16/22 00:24:02,37
05/16/22 00:25:02,0
05/16/22 00:26:05,20
05/16/22 00:27:05,39
05/16/22 00:28:05,5
05/16/22 00:29:06,1
05/16/22 00:30:06,-37
05/16/22 00:31:06,-21
05/16/22 00:32:06,4
05/16/22 00:33:06,9
05/16/22 00:34:06,84
05/16/22 00:35:06,47
05/16/22 00:36:07,35
05/16/22 00:37:07,1
05/16/22 00:38:07,0
05/16/22 00:39:07,0
05/16/22 00:40:07,-2
05/16/22 00:41:09,4
05/16/22 00:42:09,3
05/16/22 00:43:09,12
05/16/22 00:44:09,0
05/16/22 00:45:09,0
05/16/22 00:46:09,-2
05/16/22 00:47:10,-47
05/16/22 00:48:10,15
05/16/22 00:49:10,3
05/16/22 00:50:10,24
05/16/22 00:51:10,8
05/16/22 00:52:10,9
05/16/22 00:53:11,0
05/16/22 00:54:11,0
05/16/22 00:55:11,0
05/16/22 00:56:12,-82
05/16/22 00:57:12,-5
05/16/22 00:58:12,0
05/16/22 00:59:12,22
05/16/22 01:00:13,22
05/16/22 01:01:13,17
05/16/22 01:02:13,21
05/16/22 01:03:13,0
05/16/22 01:04:13,-4
05/16/22 01:05:13,0
05/16/22 01:06:14,4
05/16/22 01:07:14,10
05/16/22 01:08:14,26
05/16/22 01:09:14,7
05/16/22 01:10:14,30
05/16/22 01:11:16,4
05/16/22 01:12:17,43
05/16/22 01:13:17,10
05/16/22 01:14:17,11
05/16/22 01:15:17,20
05/16/22 01:16:17,40
05/16/22 01:17:17,0
05/16/22 01:18:17,11
05/16/22 01:19:18,-3
05/16/22 01:20:18,38
05/16/22 01:21:18,8
05/16/22 01:22:18,11
05/16/22 01:23:18,27
05/16/22 01:24:18,63
05/16/22 01:25:19,0
05/16/22 01:26:22,12
05/16/22 01:27:22,15
05/16/22 01:28:23,28
05/16/22 01:29:23,27
05/16/22 01:30:23,-60
